episode,update,global_step,reward,steps,success,collision,out_of_altitude,final_distance,policy_loss,value_loss,entropy,approx_kl
94,18,13634,-9.245502525519214,110,0,0,0,24.544227922973903,-0.0006366592715494335,149.49070525169373,1.468141820281744,0.012033424980472773
95,18,13744,-0.9438122137973881,110,0,0,0,20.39338287463684,-0.0006366592715494335,149.49070525169373,1.468141820281744,0.012033424980472773
96,18,13806,138.35383081975425,62,1,0,0,1.9445621594250702,-0.0006366592715494335,149.49070525169373,1.468141820281744,0.012033424980472773
97,18,13916,1.1326724225743123,110,0,0,0,19.35514165539995,-0.0006366592715494335,149.49070525169373,1.468141820281744,0.012033424980472773
98,19,14026,-11.91055807039067,110,0,0,0,25.876756803927773,0.03519303596112877,248.04058202107748,1.3712190439303715,0.03197094604062537
99,19,14136,3.594988364383836,110,0,0,0,18.12398288146029,0.03519303596112877,248.04058202107748,1.3712190439303715,0.03197094604062537
100,19,14190,138.65589516730324,54,1,0,0,1.9935291840865255,0.03519303596112877,248.04058202107748,1.3712190439303715,0.03197094604062537
101,19,14300,-10.914400094808968,110,0,0,0,25.378677216535788,0.03519303596112877,248.04058202107748,1.3712190439303715,0.03197094604062537
102,19,14410,3.1737989851764388,110,0,0,0,18.334577369364073,0.03519303596112877,248.04058202107748,1.3712190439303715,0.03197094604062537
103,19,14469,138.428967280346,59,1,0,0,1.9819931275651643,0.03519303596112877,248.04058202107748,1.3712190439303715,0.03197094604062537
104,20,14579,-5.705794157390988,110,0,0,0,22.774374745268723,0.0012216555187478662,228.00980138778687,1.4764904156327248,0.03895367670338601
105,20,14689,-4.395084907200173,110,0,0,0,22.119019221338238,0.0012216555187478662,228.00980138778687,1.4764904156327248,0.03895367670338601
106,20,14720,-70.43915752383235,31,0,1,0,7.11605653064862,0.0012216555187478662,228.00980138778687,1.4764904156327248,0.03895367670338601
107,20,14830,9.487718373427928,110,0,0,0,15.177618879591256,0.0012216555187478662,228.00980138778687,1.4764904156327248,0.03895367670338601
108,20,14852,-84.08088357632293,22,0,1,0,14.161919651891642,0.0012216555187478662,228.00980138778687,1.4764904156327248,0.03895367670338601
109,20,14962,-6.1974806873702555,110,0,0,0,23.020217312155577,0.0012216555187478662,228.00980138778687,1.4764904156327248,0.03895367670338601
110,20,14994,-71.52196071324923,32,0,1,0,7.6324571243627775,0.0012216555187478662,228.00980138778687,1.4764904156327248,0.03895367670338601
