episode,update,optimized_in_update,global_step,reward,steps,success,collision,out_of_altitude,final_distance,policy_loss,value_loss,entropy,entropy_coef,approx_kl,explained_variance,activation_saturation,activation_abs_mean,max_action_probability,timeout,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_fraction,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
16,4,5,13539,-79.794429926612,69,0,1,0,10.878672368752232,-0.005665258126100525,0.7071246691048145,1.6279938481748104,0.009389830508474577,0.005198304781515617,0.4897371530532837,0.003957031294703484,0.567575216293335,0.3185034394264221,0,107.75509643554688,-14.987422943115234,-4.397374153137207,30.09050294609221,0.39306640625,0,0.4057971014492754,28,9,8,8,7,9
17,4,5,13689,-22.77563583652391,150,0,0,0,7.69430422600043,-0.005665258126100525,0.7071246691048145,1.6279938481748104,0.009389830508474577,0.005198304781515617,0.4897371530532837,0.003957031294703484,0.567575216293335,0.3185034394264221,1,115.70145416259766,-11.717044830322266,-4.201385021209717,54.96758251796695,2.912109375,0,0.24666666666666667,37,26,32,13,22,20
18,4,5,13839,-36.131486438030585,150,0,0,0,9.6135374112085,-0.005665258126100525,0.7071246691048145,1.6279938481748104,0.009389830508474577,0.005198304781515617,0.4897371530532837,0.003957031294703484,0.567575216293335,0.3185034394264221,1,122.12152862548828,-11.124320983886719,-6.286219596862793,57.9723140798079,0.953125,0,0.29333333333333333,44,23,33,13,16,21
19,4,5,13879,-105.58451963766625,40,0,1,0,26.241982584873167,-0.005665258126100525,0.7071246691048145,1.6279938481748104,0.009389830508474577,0.005198304781515617,0.4897371530532837,0.003957031294703484,0.567575216293335,0.3185034394264221,0,93.80529022216797,-8.441452980041504,-1.3275405168533325,16.42551171671524,0.810546875,2,0.3,10,5,12,1,7,5
20,4,5,13963,-122.70382323337172,84,0,0,1,14.045758470488604,-0.005665258126100525,0.7071246691048145,1.6279938481748104,0.009389830508474577,0.005198304781515617,0.4897371530532837,0.003957031294703484,0.567575216293335,0.3185034394264221,0,107.29668426513672,-9.954146385192871,-0.6743590235710144,33.2252469880523,1.5224609375,0,0.30952380952380953,26,8,14,5,15,16
21,5,6,14113,-13.079481003925185,150,0,0,0,11.827727554520703,-0.01159473741427064,0.4413671097718179,1.6621492505073547,0.00923728813559322,0.00912648090888979,0.16613847017288208,0.004429687280207872,0.5637578368186951,0.3237001299858093,1,120.60964965820312,-7.564385890960693,-3.4469618797302246,59.77938560593126,1.4091796875,0,0.2866666666666667,43,24,35,9,19,20
22,5,6,14142,-99.38924585437222,29,0,1,0,28.510808156366643,-0.01159473741427064,0.4413671097718179,1.6621492505073547,0.00923728813559322,0.00912648090888979,0.16613847017288208,0.004429687280207872,0.5637578368186951,0.3237001299858093,0,91.1897964477539,-8.80078411102295,-1.455881118774414,12.6520613284947,0.4560546875,2,0.3103448275862069,7,1,9,2,8,2
23,5,6,14231,-90.33847409633887,89,0,1,0,15.767464014858605,-0.01159473741427064,0.4413671097718179,1.6621492505073547,0.00923728813559322,0.00912648090888979,0.16613847017288208,0.004429687280207872,0.5637578368186951,0.3237001299858093,0,102.82781219482422,-14.0911865234375,-4.153570652008057,33.45531158832645,0.103271484375,0,0.23595505617977527,21,17,18,8,12,13
24,5,6,14381,-66.7739371425254,150,0,0,0,7.2400197375525135,-0.01159473741427064,0.4413671097718179,1.6621492505073547,0.00923728813559322,0.00912648090888979,0.16613847017288208,0.004429687280207872,0.5637578368186951,0.3237001299858093,1,122.36083221435547,-14.219730377197266,-5.834821701049805,62.98650752669606,3.6484375,0,0.3,45,33,35,10,16,11
25,6,7,14516,-87.34780452120108,135,0,1,0,6.459035731573981,-0.015335960662923753,0.398280437104404,1.6219125054776669,0.009084745762711864,0.007526838966441574,0.5493406057357788,0.0031796875409781933,0.5733052492141724,0.361138254404068,0,111.8397445678711,-16.752582550048828,-4.229714870452881,51.950464841303514,1.2900390625,0,0.22962962962962963,31,26,22,15,20,21
26,6,7,14612,-90.01933241213716,96,0,1,0,9.923535094516392,-0.015335960662923753,0.398280437104404,1.6219125054776669,0.009084745762711864,0.007526838966441574,0.5493406057357788,0.0031796875409781933,0.5733052492141724,0.361138254404068,0,108.6301498413086,-15.354829788208008,-4.282209396362305,36.4184956431763,1.4052734375,0,0.2916666666666667,28,17,16,6,9,20
27,6,7,14762,-110.20624994442244,150,0,0,0,13.834297404595203,-0.015335960662923753,0.398280437104404,1.6219125054776669,0.009084745762711864,0.007526838966441574,0.5493406057357788,0.0031796875409781933,0.5733052492141724,0.361138254404068,1,114.32952117919922,-6.548851490020752,-7.870676040649414,59.21742297883484,1.3173828125,2,0.26,36,27,39,11,11,26
28,6,7,14912,-6.442514505607157,150,0,0,0,9.090809864272073,-0.015335960662923753,0.398280437104404,1.6219125054776669,0.009084745762711864,0.007526838966441574,0.5493406057357788,0.0031796875409781933,0.5733052492141724,0.361138254404068,1,124.94890594482422,-13.75643253326416,-4.7470574378967285,58.29079953118671,2.23046875,0,0.32,48,24,27,12,19,20
29,7,8,15062,-19.473238814101364,150,0,0,0,10.236704872493153,-0.017402200755896047,0.27517251390963793,1.630030557513237,0.008932203389830508,0.008512382391927531,0.5019696950912476,0.004218750167638063,0.5645209550857544,0.3527645170688629,1,121.55091094970703,-9.571944236755371,-2.0735669136047363,56.225366840295564,2.041015625,0,0.29333333333333333,44,20,27,10,21,28
30,7,8,15212,-22.296964838526726,150,0,0,0,10.965568211766174,-0.017402200755896047,0.27517251390963793,1.630030557513237,0.008932203389830508,0.008512382391927531,0.5019696950912476,0.004218750167638063,0.5645209550857544,0.3527645170688629,1,128.02008056640625,-15.176130294799805,-2.9041998386383057,65.71755912640454,2.97265625,0,0.3466666666666667,52,22,27,10,20,19
31,7,8,15362,-115.24938105470117,150,0,0,1,12.11811421763094,-0.017402200755896047,0.27517251390963793,1.630030557513237,0.008932203389830508,0.008512382391927531,0.5019696950912476,0.004218750167638063,0.5645209550857544,0.3527645170688629,0,129.6719207763672,-19.065898895263672,-0.7957979440689087,64.03049501108424,2.046875,0,0.36,54,28,23,6,21,18
32,8,9,15512,-53.37690453612265,150,0,0,0,9.629967236097192,-0.010002755181631073,0.3986619431525469,1.595513254404068,0.008779661016949153,0.0039087577679310925,0.45306849479675293,0.0043359375558793545,0.5696804523468018,0.3525954484939575,1,126.86038208007812,-16.554458618164062,-4.923114776611328,61.705842296162025,1.4423828125,0,0.34,51,29,26,8,13,23
33,8,9,15662,-26.93882579383167,150,0,0,0,11.75253472935625,-0.010002755181631073,0.3986619431525469,1.595513254404068,0.008779661016949153,0.0039087577679310925,0.45306849479675293,0.0043359375558793545,0.5696804523468018,0.3525954484939575,1,127.80386352539062,-13.088627815246582,-4.351009845733643,61.91264697089899,2.40234375,0,0.3466666666666667,52,20,22,16,21,19
34,8,9,15710,-79.95715785746486,48,0,1,0,18.017166416438595,-0.010002755181631073,0.3986619431525469,1.595513254404068,0.008779661016949153,0.0039087577679310925,0.45306849479675293,0.0043359375558793545,0.5696804523468018,0.3525954484939575,0,100.84489440917969,-12.956154823303223,-4.30099630355835,21.48446222616455,0.1541748046875,0,0.4166666666666667,20,5,9,3,2,9
35,8,9,15860,-57.747147968709285,150,0,0,0,13.307217652408436,-0.010002755181631073,0.3986619431525469,1.595513254404068,0.008779661016949153,0.0039087577679310925,0.45306849479675293,0.0043359375558793545,0.5696804523468018,0.3525954484939575,1,129.3878936767578,-13.335503578186035,-6.063015937805176,61.58250372939065,1.60546875,0,0.36,54,22,28,10,15,21
36,8,9,15963,-78.72814809204891,103,0,0,1,5.2348819135019165,-0.010002755181631073,0.3986619431525469,1.595513254404068,0.008779661016949153,0.0039087577679310925,0.45306849479675293,0.0043359375558793545,0.5696804523468018,0.3525954484939575,0,117.90007781982422,-14.332596778869629,-0.7021666765213013,46.51219552029637,1.046875,0,0.3883495145631068,40,14,18,4,15,12
37,9,10,16113,-35.71605659347847,150,0,0,0,10.771302276841213,-0.027748944775339623,0.34372340282425284,1.6405949369072914,0.008627118644067797,0.012516568953287788,0.5392414331436157,0.006046874914318323,0.5607125759124756,0.3186490535736084,1,121.429443359375,-9.059746742248535,-4.743857383728027,59.24202155788296,2.91015625,0,0.2866666666666667,43,22,33,13,20,19
38,9,10,16263,-38.48991411817323,150,0,0,0,13.607614307224283,-0.027748944775339623,0.34372340282425284,1.6405949369072914,0.008627118644067797,0.012516568953287788,0.5392414331436157,0.006046874914318323,0.5607125759124756,0.3186490535736084,1,125.21121978759766,-7.939061641693115,-5.54739236831665,63.39556529071838,2.94140625,0,0.32,48,18,29,16,19,20
39,9,10,16413,-37.10164066849898,150,0,0,0,14.667595369271437,-0.027748944775339623,0.34372340282425284,1.6405949369072914,0.008627118644067797,0.012516568953287788,0.5392414331436157,0.006046874914318323,0.5607125759124756,0.3186490535736084,1,131.21095275878906,-13.453609466552734,-4.7210001945495605,65.87494084716951,2.943359375,0,0.37333333333333335,56,19,22,12,16,25
40,9,10,16451,-74.77314404284053,38,0,1,0,17.89933541946981,-0.027748944775339623,0.34372340282425284,1.6405949369072914,0.008627118644067797,0.012516568953287788,0.5392414331436157,0.006046874914318323,0.5607125759124756,0.3186490535736084,0,100.99137115478516,-12.766562461853027,-3.229466438293457,17.42882712495044,0.84716796875,0,0.5526315789473685,21,1,4,2,2,8
41,9,10,16484,-81.29917220201544,33,0,1,0,18.049401418231323,-0.027748944775339623,0.34372340282425284,1.6405949369072914,0.008627118644067797,0.012516568953287788,0.5392414331436157,0.006046874914318323,0.5607125759124756,0.3186490535736084,0,100.55654907226562,-13.758526802062988,-4.454866409301758,16.487344987032166,0.127685546875,0,0.6060606060606061,20,0,2,4,1,6
42,10,11,16634,-23.136564738376293,150,0,0,0,11.63733138309349,-0.012050774064846337,0.10645518987439573,1.6397611200809479,0.00847457627118644,0.004716872834251262,0.8649497628211975,0.006464843638241291,0.5602143406867981,0.30605122447013855,1,122.31733703613281,-8.328001022338867,-2.942798137664795,59.56778704581289,0.673828125,0,0.3,45,22,33,13,26,11
43,10,11,16784,-20.156667111290066,150,0,0,0,11.625985223916492,-0.012050774064846337,0.10645518987439573,1.6397611200809479,0.00847457627118644,0.004716872834251262,0.8649497628211975,0.006464843638241291,0.5602143406867981,0.30605122447013855,1,119.67332458496094,-7.595425605773926,-3.803999185562134,59.20956251149585,2.943359375,0,0.2733333333333333,41,23,33,14,22,17
44,10,11,16934,-57.74925169228181,150,0,0,0,20.44048569030996,-0.012050774064846337,0.10645518987439573,1.6397611200809479,0.00847457627118644,0.004716872834251262,0.8649497628211975,0.006464843638241291,0.5602143406867981,0.30605122447013855,1,132.04495239257812,-5.151050567626953,-7.571980953216553,63.71388416754842,1.22265625,0,0.38,57,19,32,13,14,15
45,11,12,17084,-81.912667382995,150,0,0,0,15.452112003665082,-0.008176485891453922,0.3147980556823313,1.6251504570245743,0.008322033898305084,0.00398905215843115,0.5008890628814697,0.0058398437686264515,0.5635291934013367,0.3262889087200165,1,127.04960632324219,-7.583649158477783,-7.613687515258789,63.28012319136038,2.9765625,0,0.3333333333333333,50,21,34,16,17,12
46,11,12,17234,-13.88338119539378,150,0,0,0,8.768427514677064,-0.008176485891453922,0.3147980556823313,1.6251504570245743,0.008322033898305084,0.00398905215843115,0.5008890628814697,0.0058398437686264515,0.5635291934013367,0.3262889087200165,1,118.6504135131836,-10.593510627746582,-5.200791835784912,57.628836137961024,2.498046875,0,0.26666666666666666,40,27,34,11,18,20
47,11,12,17384,-77.4180895252077,150,0,0,0,15.376549668019377,-0.008176485891453922,0.3147980556823313,1.6251504570245743,0.008322033898305084,0.00398905215843115,0.5008890628814697,0.0058398437686264515,0.5635291934013367,0.3262889087200165,1,120.54783630371094,-3.9289371967315674,-3.693547010421753,62.30701998455972,2.94140625,0,0.2733333333333333,41,23,38,13,24,11
48,11,12,17455,-101.23604326340534,71,0,1,0,21.228884627765375,-0.008176485891453922,0.3147980556823313,1.6251504570245743,0.008322033898305084,0.00398905215843115,0.5008890628814697,0.0058398437686264515,0.5635291934013367,0.3262889087200165,0,99.4385757446289,-8.45042896270752,-1.232081651687622,28.13662113017482,0.75146484375,2,0.2535211267605634,17,11,18,4,13,8
49,12,13,17605,-95.19771892081846,150,0,0,0,18.222321778947123,-0.025840140355285257,0.1259715820197016,1.6393830999732018,0.008169491525423728,0.010618253669235855,0.9055702090263367,0.0055078123696148396,0.5646213889122009,0.3261571526527405,1,132.55096435546875,-9.80420970916748,-8.288951873779297,63.27258146381924,0.341064453125,0,0.38,57,22,32,11,11,17
50,12,13,17755,-27.687282724547433,150,0,0,0,9.96531314716003,-0.025840140355285257,0.1259715820197016,1.6393830999732018,0.008169491525423728,0.010618253669235855,0.9055702090263367,0.0055078123696148396,0.5646213889122009,0.3261571526527405,1,127.57325744628906,-18.433086395263672,-4.608718395233154,66.75521648635859,1.37109375,0,0.3333333333333333,50,31,25,13,19,12
51,12,13,17905,-18.871307911583038,150,0,0,0,11.246655464383332,-0.025840140355285257,0.1259715820197016,1.6393830999732018,0.008169491525423728,0.010618253669235855,0.9055702090263367,0.0055078123696148396,0.5646213889122009,0.3261571526527405,1,127.76880645751953,-14.497058868408203,-5.390101909637451,63.07658932956313,2.94140625,0,0.3466666666666667,52,28,30,9,15,16
52,13,14,18055,-36.74033326081312,150,0,0,0,9.197788706163983,-0.019099091121461242,0.13775699958205223,1.6129702925682068,0.008016949152542373,0.008523360462277196,0.8987130522727966,0.004613281227648258,0.5710837841033936,0.3337332010269165,1,121.76077270507812,-11.617660522460938,-6.682257652282715,60.46690386994053,1.5888671875,0,0.29333333333333333,44,27,28,13,15,23
53,13,14,18205,-33.57429056789099,150,0,0,0,10.674848612434026,-0.019099091121461242,0.13775699958205223,1.6129702925682068,0.008016949152542373,0.008523360462277196,0.8987130522727966,0.004613281227648258,0.5710837841033936,0.3337332010269165,1,127.53558349609375,-15.111289978027344,-4.7299580574035645,62.96138051765388,2.9921875,0,0.3466666666666667,52,26,30,8,16,18
54,13,14,18355,-0.8789591344106391,150,0,0,0,5.2025670384133305,-0.019099091121461242,0.13775699958205223,1.6129702925682068,0.008016949152542373,0.008523360462277196,0.8987130522727966,0.004613281227648258,0.5710837841033936,0.3337332010269165,1,119.00233459472656,-14.036147117614746,-2.268685817718506,59.397202940978744,2.42578125,0,0.2733333333333333,41,24,25,12,23,25
55,14,15,18505,-24.926666027019554,150,0,0,0,9.902316869045748,-0.010715932585299015,0.10778886661864817,1.5723952911794186,0.007864406779661017,0.006043202018190641,0.8906365633010864,0.0043359375558793545,0.5748211741447449,0.38815397024154663,1,126.81498718261719,-15.313624382019043,-4.466095447540283,60.273854170661025,2.72265625,0,0.3333333333333333,50,24,25,13,20,18
56,14,15,18655,3.5459743113884628,150,0,0,0,7.094060117653663,-0.010715932585299015,0.10778886661864817,1.5723952911794186,0.007864406779661017,0.006043202018190641,0.8906365633010864,0.0043359375558793545,0.5748211741447449,0.38815397024154663,1,121.2105712890625,-12.838099479675293,-3.00347638130188,56.62337160542617,1.3359375,0,0.29333333333333333,44,22,24,11,19,30
57,14,15,18805,-32.18083225616515,150,0,0,0,9.83790753734563,-0.010715932585299015,0.10778886661864817,1.5723952911794186,0.007864406779661017,0.006043202018190641,0.8906365633010864,0.0043359375558793545,0.5748211741447449,0.38815397024154663,1,127.24830627441406,-16.705299377441406,-1.8785278797149658,61.09749786479792,1.669921875,0,0.32666666666666666,49,24,17,10,22,28
58,14,15,18955,-7.543513134027879,150,0,0,0,7.390712789307965,-0.010715932585299015,0.10778886661864817,1.5723952911794186,0.007864406779661017,0.006043202018190641,0.8906365633010864,0.0043359375558793545,0.5748211741447449,0.38815397024154663,1,123.24581909179688,-14.099777221679688,-2.6285603046417236,58.762406474274904,2.08203125,0,0.30666666666666664,46,21,24,9,17,33
59,15,16,19105,-10.55368052184986,150,0,0,0,9.460012843668753,-0.010061235749162734,0.27992264926433563,1.5648494251072407,0.007711864406779661,0.0047367422812385485,0.5502161383628845,0.0038906249683350325,0.571808397769928,0.3804803490638733,1,125.36194610595703,-14.276074409484863,-6.0005950927734375,62.736481662605,2.7109375,0,0.32666666666666666,49,26,28,12,16,19
60,15,16,19255,-20.083963842122273,150,0,0,0,11.915023458989854,-0.010061235749162734,0.27992264926433563,1.5648494251072407,0.007711864406779661,0.0047367422812385485,0.5502161383628845,0.0038906249683350325,0.571808397769928,0.3804803490638733,1,127.71138763427734,-12.502943992614746,-2.549058198928833,63.251135691013474,2.85546875,0,0.3466666666666667,52,18,22,15,26,17
61,15,16,19329,-92.46988381791685,74,0,0,1,9.179706486464676,-0.010061235749162734,0.27992264926433563,1.5648494251072407,0.007711864406779661,0.0047367422812385485,0.5502161383628845,0.0038906249683350325,0.571808397769928,0.3804803490638733,0,112.65493774414062,-11.774495124816895,-0.6450554132461548,33.393158099871876,1.77734375,0,0.44594594594594594,33,5,8,3,11,14
62,15,16,19479,-26.040450221521503,150,0,0,0,8.621431233753437,-0.010061235749162734,0.27992264926433563,1.5648494251072407,0.007711864406779661,0.0047367422812385485,0.5502161383628845,0.0038906249683350325,0.571808397769928,0.3804803490638733,1,124.2879867553711,-13.411612510681152,-3.234351873397827,60.569052904086455,1.716796875,0,0.30666666666666664,46,24,25,13,25,17
63,16,17,19629,-34.63997933788124,150,0,0,0,11.360043511656672,-0.018407307783490978,0.3834575582295656,1.5467111617326736,0.0075593220338983046,0.009904341604851652,0.6856015920639038,0.00379296881146729,0.5776853561401367,0.38973310589790344,1,128.06106567382812,-14.574004173278809,-4.72181510925293,61.676978441270805,1.6142578125,0,0.3466666666666667,52,23,23,13,21,18
64,16,17,19721,-59.467734844371755,92,0,1,0,3.06909787317198,-0.018407307783490978,0.3834575582295656,1.5467111617326736,0.0075593220338983046,0.009904341604851652,0.6856015920639038,0.00379296881146729,0.5776853561401367,0.38973310589790344,0,114.93321990966797,-18.07552719116211,-2.27020263671875,41.47838893035811,0.452392578125,0,0.391304347826087,36,12,9,9,16,10
65,16,17,19757,-78.77968181888846,36,0,1,0,17.85181126471465,-0.018407307783490978,0.3834575582295656,1.5467111617326736,0.0075593220338983046,0.009904341604851652,0.6856015920639038,0.00379296881146729,0.5776853561401367,0.38973310589790344,0,100.74510955810547,-13.678547859191895,-3.797435998916626,17.437684498858463,0.194091796875,0,0.5555555555555556,20,1,4,3,2,6
66,16,17,19907,-45.98204830407222,150,0,0,0,10.835661595815116,-0.018407307783490978,0.3834575582295656,1.5467111617326736,0.0075593220338983046,0.009904341604851652,0.6856015920639038,0.00379296881146729,0.5776853561401367,0.38973310589790344,1,128.41722106933594,-20.918731689453125,-3.444650411605835,63.88198404610203,1.4326171875,0,0.3466666666666667,52,28,20,11,19,20
67,17,18,20057,-37.17118615612255,150,0,0,0,17.798261546497933,-0.016504044586326927,0.12109742360189557,1.5447038300335407,0.007406779661016949,0.008304589347972069,0.9124340415000916,0.0035781250335276127,0.5756458044052124,0.393807053565979,1,135.39706420898438,-16.707599639892578,-3.398533582687378,68.22913145117629,2.16015625,0,0.4066666666666667,61,16,17,17,24,15
68,17,18,20207,-18.805993566290617,150,0,0,0,12.06329116607337,-0.016504044586326927,0.12109742360189557,1.5447038300335407,0.007406779661016949,0.008304589347972069,0.9124340415000916,0.0035781250335276127,0.5756458044052124,0.393807053565979,1,129.64598083496094,-17.0157470703125,-2.7207069396972656,67.93478723240518,1.9462890625,0,0.36,54,25,21,13,21,16
69,17,18,20357,-21.820394514739146,150,0,0,0,10.176960398009278,-0.016504044586326927,0.12109742360189557,1.5447038300335407,0.007406779661016949,0.008304589347972069,0.9124340415000916,0.0035781250335276127,0.5756458044052124,0.393807053565979,1,123.8964614868164,-11.18359661102295,-5.058257102966309,58.84289168395296,2.513671875,0,0.31333333333333335,47,21,29,13,20,20
70,18,19,20507,-22.7476327939656,150,0,0,0,14.452448801271503,-0.00496066443156451,1.1943576447665691,1.4956036247313023,0.007254237288135593,0.008840733098622877,0.1162329912185669,0.003976562526077032,0.5699423551559448,0.41102135181427,1,131.62586975097656,-22.513519287109375,-5.095932960510254,67.36092503201964,2.390625,0,0.36,54,38,25,7,15,11
71,18,19,20649,125.92921315180298,142,1,0,0,1.8662471117038177,-0.00496066443156451,1.1943576447665691,1.4956036247313023,0.007254237288135593,0.008840733098622877,0.1162329912185669,0.003976562526077032,0.5699423551559448,0.41102135181427,0,116.49359130859375,-17.681943893432617,-3.2298619747161865,56.46502556893168,0.42626953125,0,0.2605633802816901,37,31,27,11,21,15
72,18,19,20764,134.45648650581958,115,1,0,0,1.7883501337015906,-0.00496066443156451,1.1943576447665691,1.4956036247313023,0.007254237288135593,0.008840733098622877,0.1162329912185669,0.003976562526077032,0.5699423551559448,0.41102135181427,0,116.74095916748047,-17.7253360748291,-3.6747496128082275,48.863279993282504,2.94140625,0,0.33043478260869563,38,21,18,11,18,9
73,18,19,20853,-65.27330376925485,89,0,1,0,6.757184271286283,-0.00496066443156451,1.1943576447665691,1.4956036247313023,0.007254237288135593,0.008840733098622877,0.1162329912185669,0.003976562526077032,0.5699423551559448,0.41102135181427,0,111.46668243408203,-16.82940673828125,-4.1152544021606445,40.49212366101905,0.55810546875,0,0.3595505617977528,32,18,16,6,10,7
74,18,19,20967,120.12089145736226,114,1,0,0,1.8872571995848455,-0.00496066443156451,1.1943576447665691,1.4956036247313023,0.007254237288135593,0.008840733098622877,0.1162329912185669,0.003976562526077032,0.5699423551559448,0.41102135181427,0,116.57162475585938,-17.83548355102539,-2.1499686241149902,48.01032411700905,1.2998046875,0,0.34210526315789475,39,21,16,9,19,10
75,19,20,21062,-51.798984760145615,95,0,1,0,2.3985576499811856,-0.015857105143368244,1.2693379297852516,1.4872984774410725,0.007101694915254237,0.010980139530147426,0.15223091840744019,0.003031250089406967,0.5753004550933838,0.40614813566207886,0,115.66082763671875,-17.901445388793945,-3.283992290496826,42.16517374313297,1.39453125,0,0.3894736842105263,37,18,14,5,11,10
