policy_mode,episode,reward,steps,success,collision,out_of_altitude,timeout,final_distance,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_name,dominant_action_fraction,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
deterministic,17,145.42348920439204,55,1,0,0,0,1.9175962450190993,119.13890075683594,-18.28933334350586,-1.8998943567276,39.90978509076295,1.177734375,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,18,145.04532854972373,55,1,0,0,0,1.9661608815867027,119.14962768554688,-18.202831268310547,-1.8897076845169067,39.90221413307768,1.2939453125,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,19,145.44867366123776,55,1,0,0,0,1.9211702863754478,119.13993835449219,-18.276948928833008,-1.9034218788146973,39.925267744349256,1.2646484375,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,20,145.45608041742528,55,1,0,0,0,1.8874268825706346,119.11568450927734,-18.33346176147461,-1.8946114778518677,39.909725330627964,1.17578125,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,21,149.3337898717674,56,1,0,0,0,1.658469331106201,119.13667297363281,-18.271352767944336,-2.4875237941741943,39.55989406437333,1.716796875,0,forward,0.7321428571428571,41,9,4,1,1,0
deterministic,22,147.00458036395338,53,1,0,0,0,1.9998161049872083,118.2064208984375,-17.501384735107422,-1.796889066696167,38.352870209107465,1.7763671875,0,forward,0.7547169811320755,40,8,4,0,1,0
deterministic,23,-84.50945847223694,150,0,0,0,1,45.52367672427983,139.16079711914062,-59.19103240966797,-4.285515785217285,99.35927575158023,1.7802734375,1,left,0.4533333333333333,63,68,13,5,1,0
deterministic,24,147.23191674697281,54,1,0,0,0,1.5049765978444263,118.34388732910156,-18.148117065429688,-1.9348453283309937,39.09507435341606,1.5078125,0,forward,0.7592592592592593,41,8,4,0,1,0
deterministic,25,148.31686396097493,55,1,0,0,0,1.9073613243118126,119.03401947021484,-17.69937515258789,-2.5272738933563232,38.98783233641096,1.521484375,0,forward,0.7454545454545455,41,8,4,1,1,0
deterministic,26,145.39651190368087,55,1,0,0,0,1.9622638764404352,119.15901947021484,-18.207548141479492,-1.9050145149230957,39.91011509173426,1.2890625,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,27,145.72833204233723,55,1,0,0,0,1.9522971573193864,119.14889526367188,-18.20568084716797,-1.911333680152893,39.89597352077826,1.3046875,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,28,149.21484862473233,56,1,0,0,0,1.6123006608338815,119.11556243896484,-18.34496307373047,-2.474327564239502,39.571395301187046,1.7490234375,0,forward,0.7321428571428571,41,9,4,1,1,0
deterministic,29,145.11992270932308,55,1,0,0,0,1.9513622907087647,119.14393615722656,-18.225711822509766,-1.891795039176941,39.893450175612976,1.29296875,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,30,148.9913957694381,56,1,0,0,0,1.6452206154728273,119.12574768066406,-18.28955078125,-2.4743218421936035,39.56008310923092,1.525390625,0,forward,0.7321428571428571,41,9,4,1,1,0
