episode,update,global_step,reward,steps,success,collision,out_of_altitude,final_distance,policy_loss,value_loss,entropy,approx_kl,explained_variance,activation_saturation,activation_abs_mean,max_action_probability,timeout,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_fraction
15,2,880,-76.29617010387152,70,0,0,0,6.32814315660901,-0.00506337804836221,0.9084585132077336,1.7849549353122711,0.0033891301313815347,0.1931256651878357,0.009527343325316906,0.5383720993995667,0.21645309031009674,1,95.15850067138672,-17.47970962524414,-8.579327583312988,25.13562599393481,2.408203125,3,0.22857142857142856
16,2,943,92.97895182579983,63,1,0,0,1.9792575345951609,-0.00506337804836221,0.9084585132077336,1.7849549353122711,0.0033891301313815347,0.1931256651878357,0.009527343325316906,0.5383720993995667,0.21645309031009674,0,93.5334701538086,-14.175069808959961,-4.036126136779785,20.529491723920266,1.2822265625,4,0.19047619047619047
17,3,1013,-60.75554481422969,70,0,0,0,5.849144607046807,-0.01451179500145372,0.44276253785938025,1.7669524550437927,0.009015798957989318,0.1487123966217041,0.009781249798834324,0.5402050614356995,0.22635889053344727,1,92.98423767089844,-14.114705085754395,-8.40421199798584,25.160996014781077,2.94140625,3,0.22857142857142856
18,3,1083,-38.64141797222391,70,0,0,0,5.88654556012422,-0.01451179500145372,0.44276253785938025,1.7669524550437927,0.009015798957989318,0.1487123966217041,0.009781249798834324,0.5402050614356995,0.22635889053344727,1,92.44955444335938,-9.4039945602417,-4.124167442321777,22.268809021555604,2.9765625,2,0.2571428571428571
19,3,1122,105.34374901149602,39,1,0,0,1.9377150182024376,-0.01451179500145372,0.44276253785938025,1.7669524550437927,0.009015798957989318,0.1487123966217041,0.009781249798834324,0.5402050614356995,0.22635889053344727,0,93.4110107421875,-14.833138465881348,-3.6754519939422607,13.524383469830848,1.43359375,0,0.28205128205128205
20,3,1192,-28.738304099696965,70,0,0,0,2.3955614924463395,-0.01451179500145372,0.44276253785938025,1.7669524550437927,0.009015798957989318,0.1487123966217041,0.009781249798834324,0.5402050614356995,0.22635889053344727,1,93.38179779052734,-13.781681060791016,-4.402136325836182,22.837582763666827,1.4765625,2,0.24285714285714285
21,3,1262,-40.37316666768919,70,0,0,0,2.002493568596847,-0.01451179500145372,0.44276253785938025,1.7669524550437927,0.009015798957989318,0.1487123966217041,0.009781249798834324,0.5402050614356995,0.22635889053344727,1,93.83709716796875,-14.300980567932129,-4.464078903198242,22.628334804553596,0.7568359375,2,0.22857142857142856
22,3,1332,-37.2619507919305,70,0,0,0,4.1068148019220825,-0.01451179500145372,0.44276253785938025,1.7669524550437927,0.009015798957989318,0.1487123966217041,0.009781249798834324,0.5402050614356995,0.22635889053344727,1,94.87059783935547,-10.949250221252441,-5.054244041442871,22.244072473277434,2.10546875,5,0.22857142857142856
23,3,1402,-72.8838889380863,70,0,0,0,14.021814795243507,-0.01451179500145372,0.44276253785938025,1.7669524550437927,0.009015798957989318,0.1487123966217041,0.009781249798834324,0.5402050614356995,0.22635889053344727,1,93.66797637939453,-1.219411849975586,-7.261417865753174,25.8858827211164,2.91015625,2,0.32857142857142857
24,3,1472,-48.38186466636399,70,0,0,0,4.338854757537356,-0.01451179500145372,0.44276253785938025,1.7669524550437927,0.009015798957989318,0.1487123966217041,0.009781249798834324,0.5402050614356995,0.22635889053344727,1,93.59741973876953,-10.684130668640137,-4.34055757522583,21.745685019324945,2.36328125,2,0.22857142857142856
25,4,1542,-31.71289354316969,70,0,0,0,3.2834038254043705,-0.018323974509257823,1.8603646382689476,1.7684359066188335,0.01213669050775934,0.12838685512542725,0.012175781652331352,0.5384908318519592,0.2518067955970764,1,96.82785034179688,-11.851513862609863,-4.063625812530518,28.929435291845778,1.58984375,2,0.21428571428571427
26,4,1581,88.3887844402841,39,1,0,0,1.9606478589181153,-0.018323974509257823,1.8603646382689476,1.7684359066188335,0.01213669050775934,0.12838685512542725,0.012175781652331352,0.5384908318519592,0.2518067955970764,0,93.80355834960938,-15.641637802124023,-2.2267262935638428,14.388239712870494,0.4921875,0,0.2564102564102564
27,4,1598,-104.38539343067846,17,0,0,1,6.129096319102683,-0.018323974509257823,1.8603646382689476,1.7684359066188335,0.01213669050775934,0.12838685512542725,0.012175781652331352,0.5384908318519592,0.2518067955970764,0,89.57344818115234,-15.793286323547363,-0.9165105819702148,6.8066194103300575,2.033203125,4,0.35294117647058826
28,4,1621,-101.60278571797049,23,0,1,0,6.818557090205352,-0.018323974509257823,1.8603646382689476,1.7684359066188335,0.01213669050775934,0.12838685512542725,0.012175781652331352,0.5384908318519592,0.2518067955970764,0,88.55054473876953,-14.43863296508789,-1.4483517408370972,8.598553667826598,2.423828125,4,0.391304347826087
29,4,1691,-40.19716811675538,70,0,0,0,4.542633940272344,-0.018323974509257823,1.8603646382689476,1.7684359066188335,0.01213669050775934,0.12838685512542725,0.012175781652331352,0.5384908318519592,0.2518067955970764,1,97.57779693603516,-10.690342903137207,-3.6992528438568115,24.91860212383091,1.9287109375,0,0.22857142857142856
30,4,1761,-55.1262446958851,70,0,0,0,4.591469793350282,-0.018323974509257823,1.8603646382689476,1.7684359066188335,0.01213669050775934,0.12838685512542725,0.012175781652331352,0.5384908318519592,0.2518067955970764,1,95.43585205078125,-9.956815719604492,-3.6799445152282715,23.370330462334174,2.927734375,2,0.2571428571428571
31,4,1780,-115.96186549227158,19,0,1,0,6.9947887765197185,-0.018323974509257823,1.8603646382689476,1.7684359066188335,0.01213669050775934,0.12838685512542725,0.012175781652331352,0.5384908318519592,0.2518067955970764,0,88.38381958007812,-14.980427742004395,-1.4626520872116089,6.35593200490292,0.92529296875,4,0.42105263157894735
32,4,1847,93.90450865708243,67,1,0,0,1.8346809958090187,-0.018323974509257823,1.8603646382689476,1.7684359066188335,0.01213669050775934,0.12838685512542725,0.012175781652331352,0.5384908318519592,0.2518067955970764,0,94.07958221435547,-15.407085418701172,-4.137131214141846,22.289977530514516,0.356689453125,4,0.19402985074626866
33,4,1917,-53.18943956229154,70,0,0,0,5.085074510717931,-0.018323974509257823,1.8603646382689476,1.7684359066188335,0.01213669050775934,0.12838685512542725,0.012175781652331352,0.5384908318519592,0.2518067955970764,1,98.71257781982422,-12.81358528137207,-6.2612433433532715,24.4597023038979,1.9306640625,0,0.22857142857142856
34,4,1959,-102.38532096054628,42,0,0,1,5.41200733908389,-0.018323974509257823,1.8603646382689476,1.7684359066188335,0.01213669050775934,0.12838685512542725,0.012175781652331352,0.5384908318519592,0.2518067955970764,0,90.36631774902344,-13.48729133605957,-0.7606961131095886,14.780432184040981,1.7841796875,4,0.2857142857142857
35,4,1983,110.96024984361625,24,1,0,0,1.8753104194598047,-0.018323974509257823,1.8603646382689476,1.7684359066188335,0.01213669050775934,0.12838685512542725,0.012175781652331352,0.5384908318519592,0.2518067955970764,0,94.33113861083984,-16.07823944091797,-3.5097227096557617,10.391603130132602,0.2978515625,0,0.4583333333333333
36,4,1995,-102.7906372477248,12,0,1,0,7.542440875951373,-0.018323974509257823,1.8603646382689476,1.7684359066188335,0.01213669050775934,0.12838685512542725,0.012175781652331352,0.5384908318519592,0.2518067955970764,0,87.8480453491211,-14.569893836975098,-1.2743430137634277,4.028097229253606,1.837890625,4,0.5
37,5,2040,102.71412786608052,45,1,0,0,1.9694530656473515,-0.006080993334762752,2.064393635839224,1.7499247640371323,0.004063097123435,0.26919496059417725,0.007863281294703484,0.5476343631744385,0.28200873732566833,0,93.8946304321289,-13.366620063781738,-3.9677462577819824,17.951407820609553,2.990234375,0,0.24444444444444444
38,5,2110,-42.76182743000314,70,0,0,0,3.54417187982757,-0.006080993334762752,2.064393635839224,1.7499247640371323,0.004063097123435,0.26919496059417725,0.007863281294703484,0.5476343631744385,0.28200873732566833,1,94.51181030273438,-11.592503547668457,-4.923520565032959,24.72002070694978,2.1328125,2,0.2
39,5,2162,-11.904961501619507,52,1,1,0,1.9869635097519658,-0.006080993334762752,2.064393635839224,1.7499247640371323,0.004063097123435,0.26919496059417725,0.007863281294703484,0.5476343631744385,0.28200873732566833,0,94.50040435791016,-15.178014755249023,-4.7321929931640625,16.900949196382378,0.47412109375,0,0.21153846153846154
40,5,2181,-107.17859449075947,19,0,1,0,8.235281052505645,-0.006080993334762752,2.064393635839224,1.7499247640371323,0.004063097123435,0.26919496059417725,0.007863281294703484,0.5476343631744385,0.28200873732566833,0,87.83541107177734,-11.246809959411621,-1.2097188234329224,7.161949138273725,0.166748046875,4,0.3684210526315789
41,5,2228,-99.55150176131063,47,0,1,0,4.173039836278458,-0.006080993334762752,2.064393635839224,1.7499247640371323,0.004063097123435,0.26919496059417725,0.007863281294703484,0.5476343631744385,0.28200873732566833,0,93.29570770263672,-17.675079345703125,-4.919147968292236,16.266611567272964,0.380615234375,0,0.2127659574468085
42,5,2284,-123.49199223503724,56,0,1,0,5.82407726725489,-0.006080993334762752,2.064393635839224,1.7499247640371323,0.004063097123435,0.26919496059417725,0.007863281294703484,0.5476343631744385,0.28200873732566833,0,92.77045440673828,-19.11957359313965,-5.57720422744751,19.37015586129723,0.415283203125,1,0.23214285714285715
43,5,2317,-93.00523202378922,33,0,1,0,3.4457604701318747,-0.006080993334762752,2.064393635839224,1.7499247640371323,0.004063097123435,0.26919496059417725,0.007863281294703484,0.5476343631744385,0.28200873732566833,0,93.93659973144531,-17.588991165161133,-3.8394663333892822,11.700875369841539,0.101806640625,0,0.3333333333333333
44,5,2381,100.06666911532801,64,1,0,0,1.9053328824553508,-0.006080993334762752,2.064393635839224,1.7499247640371323,0.004063097123435,0.26919496059417725,0.007863281294703484,0.5476343631744385,0.28200873732566833,0,95.46774291992188,-12.665518760681152,-3.469862222671509,23.29645921835326,2.79296875,0,0.203125
45,5,2430,107.38165138437009,49,1,0,0,1.713396236808051,-0.006080993334762752,2.064393635839224,1.7499247640371323,0.004063097123435,0.26919496059417725,0.007863281294703484,0.5476343631744385,0.28200873732566833,0,93.87095642089844,-13.41228199005127,-3.1627347469329834,16.148003575297146,2.431640625,0,0.22448979591836735
46,5,2467,95.50075965180403,37,1,0,0,1.6825082316308635,-0.006080993334762752,2.064393635839224,1.7499247640371323,0.004063097123435,0.26919496059417725,0.007863281294703484,0.5476343631744385,0.28200873732566833,0,94.30005645751953,-15.546170234680176,-2.037996768951416,13.558222111648362,1.314453125,0,0.2972972972972973
47,6,2517,106.62364925994008,50,1,0,0,1.5002801015330622,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,0,94.16705322265625,-15.38106632232666,-3.6420297622680664,19.446990409672015,1.41796875,0,0.26
48,6,2556,-92.16424391072582,39,0,1,0,2.5770241128513445,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,0,94.18721771240234,-16.846542358398438,-3.288039445877075,13.502525551192102,0.1380615234375,0,0.3076923076923077
49,6,2575,-211.2010511119524,19,0,1,1,7.663830301832091,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,0,87.83065032958984,-14.399094581604004,-0.8632218837738037,8.113788294461402,2.0078125,4,0.3157894736842105
50,6,2600,109.32393412968094,25,1,0,0,1.8436610736450554,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,0,93.69445037841797,-14.332941055297852,-4.0665059089660645,10.632298942918458,0.99853515625,0,0.44
51,6,2629,-97.89479505943436,29,0,0,1,3.8194171105972092,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,0,92.17973327636719,-15.335468292236328,-0.8036383390426636,12.532014158106827,2.046875,0,0.27586206896551724
52,6,2642,-105.79888455419851,13,0,0,1,9.22674027097701,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,0,86.20486450195312,-15.050280570983887,-0.9782974123954773,4.188975747658152,1.6845703125,4,0.5384615384615384
53,6,2679,107.18818398573698,37,1,0,0,1.882483853484904,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,0,93.39983367919922,-14.912490844726562,-3.401740550994873,12.369620295194062,1.298828125,0,0.2702702702702703
54,6,2726,-108.80617229930031,47,0,1,0,6.979848314162661,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,0,92.70661926269531,-20.945261001586914,-3.9453134536743164,17.00652450009812,0.11187744140625,0,0.2127659574468085
55,6,2796,-51.83626198939829,70,0,0,0,8.367871476949224,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,1,103.0125503540039,-13.532415390014648,-5.812489032745361,29.07994605435978,1.10546875,0,0.3142857142857143
56,6,2820,111.15527568023606,24,1,0,0,1.7684272576341566,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,0,93.74848937988281,-15.506341934204102,-3.135878086090088,10.04079866040386,1.197265625,0,0.4583333333333333
57,6,2860,-113.02978974449344,40,0,1,0,4.697911825992432,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,0,93.52317810058594,-18.684310913085938,-1.693009614944458,17.186049642786166,0.1199951171875,0,0.25
58,6,2890,96.0264276144374,30,1,0,0,1.845931148359717,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,0,93.50138854980469,-15.198596954345703,-2.7647135257720947,11.414624432098385,1.30859375,0,0.36666666666666664
59,6,2934,-93.29463644162792,44,0,1,0,3.239889814018321,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,0,93.6273422241211,-17.054676055908203,-4.2176008224487305,16.939638295982544,0.57958984375,0,0.22727272727272727
60,6,2968,108.00218683203423,34,1,0,0,1.990046810864136,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,0,93.28565979003906,-14.968806266784668,-2.675229549407959,13.142084127670234,1.9638671875,0,0.3235294117647059
61,6,2998,-91.80676880353704,30,0,1,0,2.576169355782905,-0.02247499895747751,3.4568978548049927,1.708137396723032,0.009951973872375675,0.1737501621246338,0.007308593951165676,0.5557792782783508,0.33929651975631714,0,94.1757583618164,-16.858051300048828,-2.9290733337402344,12.098401399157389,0.14306640625,0,0.36666666666666664
62,7,3066,-149.91944020241723,68,0,1,0,10.482961949835575,-0.012124987319111824,2.4751816280186176,1.6952372938394547,0.008609767421148717,0.5000131130218506,0.010996093973517418,0.5555031299591064,0.2874422073364258,0,103.81623840332031,-19.63443946838379,-6.0042524337768555,26.854481692959638,0.185791015625,0,0.3382352941176471
63,7,3113,-97.64542282709908,47,0,1,0,4.162525061575276,-0.012124987319111824,2.4751816280186176,1.6952372938394547,0.008609767421148717,0.5000131130218506,0.010996093973517418,0.5555031299591064,0.2874422073364258,0,93.55843353271484,-18.12486457824707,-4.205820083618164,16.172111433251292,0.27783203125,0,0.2127659574468085
64,7,3158,107.03528234413353,45,1,0,0,1.992107093728653,-0.012124987319111824,2.4751816280186176,1.6952372938394547,0.008609767421148717,0.5000131130218506,0.010996093973517418,0.5555031299591064,0.2874422073364258,0,93.78549194335938,-13.732904434204102,-4.192115306854248,18.792267495265857,2.0,0,0.2222222222222222
65,7,3182,-97.64343569727947,24,0,1,0,4.603282252585171,-0.012124987319111824,2.4751816280186176,1.6952372938394547,0.008609767421148717,0.5000131130218506,0.010996093973517418,0.5555031299591064,0.2874422073364258,0,93.16258239746094,-17.770397186279297,-5.5150227546691895,10.408380419832426,0.145263671875,0,0.4166666666666667
66,7,3217,107.18713165192256,35,1,0,0,1.8347016096296849,-0.012124987319111824,2.4751816280186176,1.6952372938394547,0.008609767421148717,0.5000131130218506,0.010996093973517418,0.5555031299591064,0.2874422073364258,0,94.40403747558594,-14.7474365234375,-4.637874603271484,13.68052377912686,0.55859375,0,0.3142857142857143
67,7,3243,-93.78008813039999,26,0,1,0,2.600832350637196,-0.012124987319111824,2.4751816280186176,1.6952372938394547,0.008609767421148717,0.5000131130218506,0.010996093973517418,0.5555031299591064,0.2874422073364258,0,93.87425994873047,-16.05925178527832,-4.6042890548706055,11.211201115210097,0.1710205078125,0,0.4230769230769231
68,7,3281,109.10026456301847,38,1,0,0,1.828894059633987,-0.012124987319111824,2.4751816280186176,1.6952372938394547,0.008609767421148717,0.5000131130218506,0.010996093973517418,0.5555031299591064,0.2874422073364258,0,94.62359619140625,-12.865133285522461,-3.6169259548187256,14.103182145966647,3.474609375,0,0.3157894736842105
69,7,3329,-116.3795725119154,48,0,1,0,3.1682239189557597,-0.012124987319111824,2.4751816280186176,1.6952372938394547,0.008609767421148717,0.5000131130218506,0.010996093973517418,0.5555031299591064,0.2874422073364258,0,93.75348663330078,-16.404441833496094,-5.076731204986572,16.415373879593506,0.113037109375,0,0.25
70,7,3361,-97.43335000428826,32,0,1,0,2.1535954610959442,-0.012124987319111824,2.4751816280186176,1.6952372938394547,0.008609767421148717,0.5000131130218506,0.010996093973517418,0.5555031299591064,0.2874422073364258,0,94.04695892333984,-15.769698143005371,-4.3024444580078125,13.150331257848386,0.1953125,0,0.34375
71,7,3391,111.88141217613708,30,1,0,0,1.8169424791658637,-0.012124987319111824,2.4751816280186176,1.6952372938394547,0.008609767421148717,0.5000131130218506,0.010996093973517418,0.5555031299591064,0.2874422073364258,0,93.6053695678711,-15.160778045654297,-3.574235677719116,12.042365388677768,1.3994140625,0,0.36666666666666664
72,7,3419,109.51289844434837,28,1,0,0,1.9523668897870519,-0.012124987319111824,2.4751816280186176,1.6952372938394547,0.008609767421148717,0.5000131130218506,0.010996093973517418,0.5555031299591064,0.2874422073364258,0,94.76166534423828,-12.695850372314453,-3.6339004039764404,12.410733048597825,2.060546875,0,0.42857142857142855
73,7,3461,-90.59743778760708,42,0,1,0,2.0290193151996645,-0.012124987319111824,2.4751816280186176,1.6952372938394547,0.008609767421148717,0.5000131130218506,0.010996093973517418,0.5555031299591064,0.2874422073364258,0,94.36829376220703,-16.306604385375977,-3.381181001663208,15.559120494955438,0.1358642578125,0,0.2857142857142857
74,8,3514,-125.82346381489916,53,0,0,1,5.296407643879839,0.004811761202290654,1.9992017932236195,1.7389584071934223,0.0063393638265552,0.26577091217041016,0.005578124895691872,0.5683927536010742,0.3452286124229431,0,99.47472381591797,-12.227396011352539,-0.8624376654624939,22.388371086624833,1.84765625,0,0.32075471698113206
75,8,3584,-39.63551963692591,70,0,0,0,6.7951524831161985,0.004811761202290654,1.9992017932236195,1.7389584071934223,0.0063393638265552,0.26577091217041016,0.005578124895691872,0.5683927536010742,0.3452286124229431,1,100.2337875366211,-9.949362754821777,-2.671616554260254,25.328165412860994,0.978515625,0,0.2571428571428571
76,8,3618,105.87220507477238,34,1,0,0,1.8511299876438165,0.004811761202290654,1.9992017932236195,1.7389584071934223,0.0063393638265552,0.26577091217041016,0.005578124895691872,0.5683927536010742,0.3452286124229431,0,94.26348114013672,-13.538129806518555,-4.288519859313965,13.971262050627564,1.7392578125,0,0.3235294117647059
77,8,3645,109.87974037415721,27,1,0,0,1.8245437606618202,0.004811761202290654,1.9992017932236195,1.7389584071934223,0.0063393638265552,0.26577091217041016,0.005578124895691872,0.5683927536010742,0.3452286124229431,0,93.37911224365234,-14.592087745666504,-3.198561668395996,11.359944273641961,2.0625,0,0.37037037037037035
78,8,3715,-38.0313513505814,70,0,0,0,6.327585453090174,0.004811761202290654,1.9992017932236195,1.7389584071934223,0.0063393638265552,0.26577091217041016,0.005578124895691872,0.5683927536010742,0.3452286124229431,1,99.62086486816406,-10.055733680725098,-3.856847047805786,26.371735022751835,2.4296875,0,0.2571428571428571
79,8,3785,-52.42282515281683,70,0,0,0,3.376292864929094,0.004811761202290654,1.9992017932236195,1.7389584071934223,0.0063393638265552,0.26577091217041016,0.005578124895691872,0.5683927536010742,0.3452286124229431,1,96.45732116699219,-12.296248435974121,-5.2307658195495605,25.121169000722762,2.921875,2,0.22857142857142856
80,8,3805,112.36317990175083,20,1,0,0,1.9795113703796818,0.004811761202290654,1.9992017932236195,1.7389584071934223,0.0063393638265552,0.26577091217041016,0.005578124895691872,0.5683927536010742,0.3452286124229431,0,93.2723159790039,-14.561513900756836,-3.48577880859375,9.44176953386681,1.9853515625,0,0.55
81,8,3855,93.94207289428122,50,1,0,0,1.790671752542188,0.004811761202290654,1.9992017932236195,1.7389584071934223,0.0063393638265552,0.26577091217041016,0.005578124895691872,0.5683927536010742,0.3452286124229431,0,96.0134048461914,-14.882145881652832,-4.539296627044678,19.522937657538947,0.8330078125,0,0.26
82,8,3917,-121.39837059305087,62,0,1,0,6.388430400321022,0.004811761202290654,1.9992017932236195,1.7389584071934223,0.0063393638265552,0.26577091217041016,0.005578124895691872,0.5683927536010742,0.3452286124229431,0,101.32659912109375,-12.722841262817383,-3.166759967803955,26.574018100201794,1.076171875,0,0.3225806451612903
83,8,3987,-38.983299743700414,70,0,0,0,8.876819375816405,0.004811761202290654,1.9992017932236195,1.7389584071934223,0.0063393638265552,0.26577091217041016,0.005578124895691872,0.5683927536010742,0.3452286124229431,1,99.51221466064453,-6.764524459838867,-2.3535029888153076,28.077200284000625,1.9716796875,2,0.2571428571428571
84,9,4057,-112.79566199901505,70,0,0,0,9.623818178468214,-0.008185476734070107,2.4707108177244663,1.6938120536506176,0.0038343247360899113,0.47344911098480225,0.006398437544703484,0.5613428354263306,0.33060741424560547,1,103.21903991699219,-16.19551658630371,-8.024641036987305,27.65070116274214,2.927734375,0,0.3142857142857143
85,9,4126,-127.63736263105594,69,0,1,0,10.201678996603532,-0.008185476734070107,2.4707108177244663,1.6938120536506176,0.0038343247360899113,0.47344911098480225,0.006398437544703484,0.5613428354263306,0.33060741424560547,0,105.31842041015625,-14.030349731445312,-4.130113124847412,28.278292467868113,1.0,0,0.34782608695652173
86,9,4157,110.45934148367576,31,1,0,0,1.8737963837360931,-0.008185476734070107,2.4707108177244663,1.6938120536506176,0.0038343247360899113,0.47344911098480225,0.006398437544703484,0.5613428354263306,0.33060741424560547,0,95.05863189697266,-12.765719413757324,-3.7192094326019287,13.583973457090318,3.3828125,0,0.3870967741935484
87,9,4187,107.05283715486696,30,1,0,0,1.7129686495446868,-0.008185476734070107,2.4707108177244663,1.6938120536506176,0.0038343247360899113,0.47344911098480225,0.006398437544703484,0.5613428354263306,0.33060741424560547,0,94.6583023071289,-14.45218563079834,-4.627898216247559,11.754323003892907,1.1494140625,0,0.4
