episode,update,global_step,reward,steps,success,collision,out_of_altitude,final_distance,policy_loss,value_loss,entropy,approx_kl,explained_variance,activation_saturation,activation_abs_mean,max_action_probability,timeout,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_fraction
31,4,1949,-53.29038024334719,70,0,0,0,4.88158877176272,-0.016174593096366152,0.7815275471657515,1.7817728407680988,0.009149505429377314,0.3014039993286133,0.009875000454485416,0.5389224886894226,0.2006508857011795,1,93.4756088256836,-10.86685848236084,-5.787759304046631,22.748153960730914,3.150390625,2,0.2
32,4,1989,106.68192684993348,40,1,0,0,1.8418100587062243,-0.016174593096366152,0.7815275471657515,1.7817728407680988,0.009149505429377314,0.3014039993286133,0.009875000454485416,0.5389224886894226,0.2006508857011795,0,93.75221252441406,-14.78861141204834,-4.108368873596191,14.96967388357968,0.77294921875,0,0.275
33,5,2059,-27.205122743917286,70,0,0,0,5.123243034199493,-0.00501364154752082,0.7408057386055589,1.775416400283575,0.006814478838350624,0.0680273175239563,0.009105469100177288,0.5309386849403381,0.2120703011751175,1,93.51312255859375,-9.665349006652832,-3.385737895965576,24.137346510801407,1.646484375,2,0.22857142857142856
34,5,2129,-47.988195750784925,70,0,0,0,5.833954529502976,-0.00501364154752082,0.7408057386055589,1.775416400283575,0.006814478838350624,0.0680273175239563,0.009105469100177288,0.5309386849403381,0.2120703011751175,1,93.39042663574219,-10.000467300415039,-6.257043361663818,24.704035907671823,2.94140625,2,0.24285714285714285
35,5,2199,-43.82030872820417,70,0,0,0,8.9987364520672,-0.00501364154752082,0.7408057386055589,1.775416400283575,0.006814478838350624,0.0680273175239563,0.009105469100177288,0.5309386849403381,0.2120703011751175,1,91.35240173339844,-6.403103351593018,-2.085655927658081,21.419804370460753,1.3671875,2,0.24285714285714285
36,5,2269,-36.41727879815279,70,0,0,0,3.3447392694544,-0.00501364154752082,0.7408057386055589,1.775416400283575,0.006814478838350624,0.0680273175239563,0.009105469100177288,0.5309386849403381,0.2120703011751175,1,93.64855194091797,-16.007938385009766,-5.548995018005371,21.742143061873286,0.609375,5,0.21428571428571427
37,5,2309,-122.73027769953845,40,0,1,0,2.2154752842122862,-0.00501364154752082,0.7408057386055589,1.775416400283575,0.006814478838350624,0.0680273175239563,0.009105469100177288,0.5309386849403381,0.2120703011751175,0,94.31405639648438,-16.482097625732422,-2.5796008110046387,14.237360225016502,0.1259765625,0,0.275
38,5,2379,-26.97756386290568,70,0,0,0,2.832349200499217,-0.00501364154752082,0.7408057386055589,1.775416400283575,0.006814478838350624,0.0680273175239563,0.009105469100177288,0.5309386849403381,0.2120703011751175,1,94.57522583007812,-11.747795104980469,-3.3450820446014404,23.14714041801348,2.404296875,5,0.21428571428571427
39,5,2443,91.52693017921118,64,1,0,0,1.8180256102163452,-0.00501364154752082,0.7408057386055589,1.775416400283575,0.006814478838350624,0.0680273175239563,0.009105469100177288,0.5309386849403381,0.2120703011751175,0,94.40290069580078,-13.105057716369629,-2.131474256515503,20.83283155076083,1.8466796875,5,0.25
40,6,2513,-33.32015711946654,70,0,0,0,2.981512921349258,-0.012168148532509804,1.8638110216706991,1.7598086409270763,0.008868123863067012,0.1233065128326416,0.00991796888411045,0.5245652794837952,0.24681805074214935,1,93.55413818359375,-12.044161796569824,-3.475771188735962,23.699169170915386,0.787109375,2,0.2
41,6,2575,-117.32344821595132,62,0,0,1,2.751874721763399,-0.012168148532509804,1.8638110216706991,1.7598086409270763,0.008868123863067012,0.1233065128326416,0.00991796888411045,0.5245652794837952,0.24681805074214935,0,94.56449890136719,-13.177630424499512,-0.6640583872795105,21.172791878236534,1.505859375,4,0.20967741935483872
42,6,2629,-102.22215011250286,54,0,0,1,5.295614179641623,-0.012168148532509804,1.8638110216706991,1.7598086409270763,0.008868123863067012,0.1233065128326416,0.00991796888411045,0.5245652794837952,0.24681805074214935,0,95.59818267822266,-9.619096755981445,-0.9649385213851929,21.217853952854952,0.8427734375,2,0.25925925925925924
43,6,2642,-106.00514514740617,13,0,0,1,9.232659892102852,-0.012168148532509804,1.8638110216706991,1.7598086409270763,0.008868123863067012,0.1233065128326416,0.00991796888411045,0.5245652794837952,0.24681805074214935,0,86.209716796875,-15.06367015838623,-0.9312997460365295,4.273202713968663,1.6796875,4,0.5384615384615384
44,6,2707,96.75183554087288,65,1,0,0,1.8364185673981146,-0.012168148532509804,1.8638110216706991,1.7598086409270763,0.008868123863067012,0.1233065128326416,0.00991796888411045,0.5245652794837952,0.24681805074214935,0,93.62046813964844,-14.06455135345459,-3.847827196121216,19.960285941537485,0.9892578125,2,0.2
45,6,2753,-109.81757811340967,46,0,1,0,5.446902130584545,-0.012168148532509804,1.8638110216706991,1.7598086409270763,0.008868123863067012,0.1233065128326416,0.00991796888411045,0.5245652794837952,0.24681805074214935,0,92.82594299316406,-18.949796676635742,-5.049172878265381,16.840152631000954,0.4755859375,0,0.1956521739130435
46,6,2823,-43.08227398260139,70,0,0,0,7.639371435862265,-0.012168148532509804,1.8638110216706991,1.7598086409270763,0.008868123863067012,0.1233065128326416,0.00991796888411045,0.5245652794837952,0.24681805074214935,1,99.92927551269531,-8.732168197631836,-4.660797119140625,26.9516867609881,1.9580078125,0,0.2571428571428571
47,6,2864,-109.16061695616223,41,0,0,1,4.081108572879233,-0.012168148532509804,1.8638110216706991,1.7598086409270763,0.008868123863067012,0.1233065128326416,0.00991796888411045,0.5245652794837952,0.24681805074214935,0,92.76689147949219,-16.762004852294922,-0.6279693841934204,15.887295349600777,1.40625,4,0.24390243902439024
48,6,2929,-111.74200614626662,65,0,1,0,5.099556870312996,-0.012168148532509804,1.8638110216706991,1.7598086409270763,0.008868123863067012,0.1233065128326416,0.00991796888411045,0.5245652794837952,0.24681805074214935,0,93.00016021728516,-18.49344253540039,-5.2794365882873535,21.147803708002108,0.43310546875,5,0.23076923076923078
49,6,2986,109.61440293894552,57,1,0,0,1.593726677539462,-0.012168148532509804,1.8638110216706991,1.7598086409270763,0.008868123863067012,0.1233065128326416,0.00991796888411045,0.5245652794837952,0.24681805074214935,0,93.86473846435547,-13.75920581817627,-3.493321180343628,18.799005614740278,2.04296875,5,0.2982456140350877
50,7,3047,-19.37935021413776,61,1,1,0,1.7447632892657245,-0.0035189453628845513,0.893160505220294,1.7438242472708225,0.003599810113882995,0.08320063352584839,0.01010156236588955,0.5205313563346863,0.26744702458381653,0,95.50785827636719,-14.963567733764648,-4.649195194244385,19.849611285417918,0.8056640625,5,0.26229508196721313
51,7,3117,-32.28441460526977,70,0,0,0,5.019395657070416,-0.0035189453628845513,0.893160505220294,1.7438242472708225,0.003599810113882995,0.08320063352584839,0.01010156236588955,0.5205313563346863,0.26744702458381653,1,92.99761199951172,-17.564533233642578,-6.307742595672607,21.06524635092709,0.2261962890625,5,0.2714285714285714
52,7,3187,-47.42374005795274,70,0,0,0,4.3989719423482745,-0.0035189453628845513,0.893160505220294,1.7438242472708225,0.003599810113882995,0.08320063352584839,0.01010156236588955,0.5205313563346863,0.26744702458381653,1,96.06829833984375,-16.79722023010254,-6.640619277954102,25.733518573502376,1.4033203125,1,0.2
53,7,3239,-103.59274412722725,52,0,1,0,3.16868549837263,-0.0035189453628845513,0.893160505220294,1.7438242472708225,0.003599810113882995,0.08320063352584839,0.01010156236588955,0.5205313563346863,0.26744702458381653,0,94.37152862548828,-16.539400100708008,-5.274803161621094,18.227258536354746,0.8330078125,5,0.25
54,7,3281,110.25984610178732,42,1,0,0,1.9764162067668198,-0.0035189453628845513,0.893160505220294,1.7438242472708225,0.003599810113882995,0.08320063352584839,0.01010156236588955,0.5205313563346863,0.26744702458381653,0,94.0104751586914,-12.926759719848633,-3.226064920425415,15.021575592654855,2.943359375,5,0.2857142857142857
55,7,3351,-66.5568273498456,70,0,0,0,5.413327817689609,-0.0035189453628845513,0.893160505220294,1.7438242472708225,0.003599810113882995,0.08320063352584839,0.01010156236588955,0.5205313563346863,0.26744702458381653,1,98.64600372314453,-15.344253540039062,-7.078248977661133,24.31800740213674,1.2119140625,0,0.24285714285714285
56,7,3421,-54.813924399274896,70,0,0,0,5.546360951173681,-0.0035189453628845513,0.893160505220294,1.7438242472708225,0.003599810113882995,0.08320063352584839,0.01010156236588955,0.5205313563346863,0.26744702458381653,1,100.20951080322266,-12.136514663696289,-2.8482439517974854,26.12360407991176,1.6982421875,0,0.2571428571428571
57,7,3474,-103.12617212222533,53,0,0,1,3.890541373999728,-0.0035189453628845513,0.893160505220294,1.7438242472708225,0.003599810113882995,0.08320063352584839,0.01010156236588955,0.5205313563346863,0.26744702458381653,0,91.91968536376953,-14.91799545288086,-0.9362584352493286,15.472591189225927,1.935546875,5,0.3584905660377358
58,8,3544,-41.372923242493506,70,0,0,0,9.699128467933576,-0.01168949791463092,1.7495189979672432,1.6993186101317406,0.005976018759611179,0.12181121110916138,0.008515625260770321,0.5335226058959961,0.3121001720428467,1,99.5006332397461,-5.815644264221191,-2.520691156387329,26.97177499227046,2.927734375,0,0.24285714285714285
59,8,3614,-48.33674218361202,70,0,0,0,11.30541021466487,-0.01168949791463092,1.7495189979672432,1.6993186101317406,0.005976018759611179,0.12181121110916138,0.008515625260770321,0.5335226058959961,0.3121001720428467,1,105.04520416259766,-8.963421821594238,-3.364870548248291,28.356738642498158,2.36328125,0,0.34285714285714286
60,8,3648,-92.88383709172868,34,0,1,0,2.6968513263032285,-0.01168949791463092,1.7495189979672432,1.6993186101317406,0.005976018759611179,0.12181121110916138,0.008515625260770321,0.5335226058959961,0.3121001720428467,0,94.1699447631836,-16.951847076416016,-3.4203879833221436,13.02203905252479,0.1060791015625,0,0.3235294117647059
61,8,3688,-128.54499947138558,40,0,0,1,5.32695135166268,-0.01168949791463092,1.7495189979672432,1.6993186101317406,0.005976018759611179,0.12181121110916138,0.008515625260770321,0.5335226058959961,0.3121001720428467,0,94.60848999023438,-9.594588279724121,-0.9820399284362793,15.560858294646604,0.7939453125,0,0.3
62,8,3758,-37.71185787319655,70,0,0,0,5.330581669382057,-0.01168949791463092,1.7495189979672432,1.6993186101317406,0.005976018759611179,0.12181121110916138,0.008515625260770321,0.5335226058959961,0.3121001720428467,1,97.11373901367188,-10.006673812866211,-5.145960807800293,24.031362571184214,1.8515625,5,0.24285714285714285
63,8,3802,106.53074680193643,44,1,0,0,1.6441597608258576,-0.01168949791463092,1.7495189979672432,1.6993186101317406,0.005976018759611179,0.12181121110916138,0.008515625260770321,0.5335226058959961,0.3121001720428467,0,94.1718978881836,-13.235738754272461,-2.7149910926818848,16.26748674220093,2.71875,0,0.2727272727272727
64,8,3869,-123.0206005791894,67,0,1,0,3.994976781513831,-0.01168949791463092,1.7495189979672432,1.6993186101317406,0.005976018759611179,0.12181121110916138,0.008515625260770321,0.5335226058959961,0.3121001720428467,0,98.59939575195312,-16.226613998413086,-4.155925273895264,25.17307366128658,0.64794921875,0,0.2537313432835821
65,8,3894,112.44743668072074,25,1,0,0,1.6968318697968863,-0.01168949791463092,1.7495189979672432,1.6993186101317406,0.005976018759611179,0.12181121110916138,0.008515625260770321,0.5335226058959961,0.3121001720428467,0,93.9804916381836,-15.035234451293945,-4.055325508117676,11.080246600782102,0.50830078125,0,0.44
66,8,3935,109.49180117803178,41,1,0,0,1.9707673202876368,-0.01168949791463092,1.7495189979672432,1.6993186101317406,0.005976018759611179,0.12181121110916138,0.008515625260770321,0.5335226058959961,0.3121001720428467,0,94.24644470214844,-12.761078834533691,-2.9683773517608643,15.001228218292848,2.396484375,0,0.2682926829268293
67,9,4005,-35.366076161232634,70,0,0,0,8.271868475042531,-0.007064324512612075,1.5230903625488281,1.660839844495058,0.004366662333268323,0.17109626531600952,0.005906249862164259,0.5451579689979553,0.3637770116329193,1,98.31058502197266,-7.191779136657715,-5.325324058532715,26.784767473812327,2.9609375,2,0.2714285714285714
68,9,4075,-58.49448137105776,70,0,0,0,7.399854024275346,-0.007064324512612075,1.5230903625488281,1.660839844495058,0.004366662333268323,0.17109626531600952,0.005906249862164259,0.5451579689979553,0.3637770116329193,1,99.781982421875,-9.192980766296387,-5.366966247558594,23.800323695587696,2.232421875,0,0.2571428571428571
69,9,4116,108.37524708142546,41,1,0,0,1.9580091026682571,-0.007064324512612075,1.5230903625488281,1.660839844495058,0.004366662333268323,0.17109626531600952,0.005906249862164259,0.5451579689979553,0.3637770116329193,0,95.44367218017578,-12.584596633911133,-3.3675272464752197,15.275986127141982,3.61328125,0,0.3170731707317073
70,9,4171,-104.92278694888508,55,0,1,0,5.84945773509841,-0.007064324512612075,1.5230903625488281,1.660839844495058,0.004366662333268323,0.17109626531600952,0.005906249862164259,0.5451579689979553,0.3637770116329193,0,100.76514434814453,-13.108409881591797,-4.105606555938721,21.782681209086284,0.14404296875,0,0.36363636363636365
71,9,4208,-92.99868589052105,37,0,1,0,2.737353674493179,-0.007064324512612075,1.5230903625488281,1.660839844495058,0.004366662333268323,0.17109626531600952,0.005906249862164259,0.5451579689979553,0.3637770116329193,0,93.82743835449219,-16.1861515045166,-4.664629936218262,15.736829377639179,0.1790771484375,0,0.2972972972972973
72,9,4240,-98.58263723051691,32,0,1,0,4.966025081629504,-0.007064324512612075,1.5230903625488281,1.660839844495058,0.004366662333268323,0.17109626531600952,0.005906249862164259,0.5451579689979553,0.3637770116329193,0,92.92571258544922,-18.694204330444336,-4.366558074951172,13.213604623715947,0.72802734375,0,0.3125
73,9,4310,-53.497264068752756,70,0,0,0,10.14164832591448,-0.007064324512612075,1.5230903625488281,1.660839844495058,0.004366662333268323,0.17109626531600952,0.005906249862164259,0.5451579689979553,0.3637770116329193,1,102.60253143310547,-7.726847171783447,-4.467530250549316,26.770714923333234,3.529296875,0,0.3142857142857143
74,9,4329,114.57240211507211,19,1,0,0,1.6810871453847251,-0.007064324512612075,1.5230903625488281,1.660839844495058,0.004366662333268323,0.17109626531600952,0.005906249862164259,0.5451579689979553,0.3637770116329193,0,93.51721954345703,-14.590970993041992,-2.8663387298583984,8.602534595000744,2.375,0,0.5789473684210527
75,9,4399,-48.75189145226405,70,0,0,0,11.207583747282476,-0.007064324512612075,1.5230903625488281,1.660839844495058,0.004366662333268323,0.17109626531600952,0.005906249862164259,0.5451579689979553,0.3637770116329193,1,105.71442413330078,-10.887434959411621,-4.3805060386657715,29.591928316832657,1.6826171875,0,0.35714285714285715
76,9,4453,-153.80845484880768,54,0,0,1,5.810649070262945,-0.007064324512612075,1.5230903625488281,1.660839844495058,0.004366662333268323,0.17109626531600952,0.005906249862164259,0.5451579689979553,0.3637770116329193,0,99.66458892822266,-11.549834251403809,-0.7436222434043884,20.517101121029206,1.404296875,0,0.3333333333333333
77,9,4468,-107.82251047955953,15,0,1,0,7.632382777546087,-0.007064324512612075,1.5230903625488281,1.660839844495058,0.004366662333268323,0.17109626531600952,0.005906249862164259,0.5451579689979553,0.3637770116329193,0,87.84436798095703,-15.307945251464844,-1.095385193824768,5.083068954236159,0.3857421875,4,0.3333333333333333
78,10,4538,-31.129991075317715,70,0,0,0,6.8599547081585275,-0.013882125320378691,2.301360920071602,1.5893513560295105,0.007044179845252074,0.15169548988342285,0.004433593712747097,0.5650583505630493,0.3938296437263489,1,100.4896011352539,-10.138900756835938,-2.8251311779022217,25.500886989020746,2.271484375,0,0.2571428571428571
79,10,4608,-86.52042365513482,70,0,0,0,10.320008846038736,-0.013882125320378691,2.301360920071602,1.5893513560295105,0.007044179845252074,0.15169548988342285,0.004433593712747097,0.5650583505630493,0.3938296437263489,1,103.67224884033203,-10.454954147338867,-7.273683547973633,27.88020612827305,2.943359375,0,0.34285714285714286
80,10,4678,-34.77161884654973,70,0,0,0,9.67003911877676,-0.013882125320378691,2.301360920071602,1.5893513560295105,0.007044179845252074,0.15169548988342285,0.004433593712747097,0.5650583505630493,0.3938296437263489,1,102.53951263427734,-8.262860298156738,-3.839402437210083,27.254655071836932,2.0546875,0,0.3
81,10,4708,112.4454213256351,30,1,0,0,1.9338219637282565,-0.013882125320378691,2.301360920071602,1.5893513560295105,0.007044179845252074,0.15169548988342285,0.004433593712747097,0.5650583505630493,0.3938296437263489,0,95.77143859863281,-12.67408561706543,-2.6831109523773193,13.238706429552323,2.94140625,0,0.43333333333333335
82,10,4735,94.10635966470164,27,1,0,0,1.705424331454052,-0.013882125320378691,2.301360920071602,1.5893513560295105,0.007044179845252074,0.15169548988342285,0.004433593712747097,0.5650583505630493,0.3938296437263489,0,94.35848236083984,-15.669219970703125,-2.098510265350342,11.221638723079556,0.63330078125,0,0.4444444444444444
83,10,4795,-102.13672190211015,60,0,1,0,6.168781140832316,-0.013882125320378691,2.301360920071602,1.5893513560295105,0.007044179845252074,0.15169548988342285,0.004433593712747097,0.5650583505630493,0.3938296437263489,0,101.07877349853516,-12.648420333862305,-3.00262713432312,24.42867596859722,0.89599609375,0,0.3333333333333333
84,10,4824,109.9626052472766,29,1,0,0,1.8440443597142289,-0.013882125320378691,2.301360920071602,1.5893513560295105,0.007044179845252074,0.15169548988342285,0.004433593712747097,0.5650583505630493,0.3938296437263489,0,93.53794860839844,-13.995064735412598,-2.347869634628296,10.945205200906823,2.19921875,0,0.3793103448275862
85,10,4853,-95.9021632685806,29,0,1,0,3.2416064814791135,-0.013882125320378691,2.301360920071602,1.5893513560295105,0.007044179845252074,0.15169548988342285,0.004433593712747097,0.5650583505630493,0.3938296437263489,0,93.70197296142578,-16.56568717956543,-4.997363567352295,11.536703716424348,0.1231689453125,0,0.41379310344827586
86,10,4872,113.71049946045707,19,1,0,0,1.9681276217302877,-0.013882125320378691,2.301360920071602,1.5893513560295105,0.007044179845252074,0.15169548988342285,0.004433593712747097,0.5650583505630493,0.3938296437263489,0,93.35692596435547,-13.780235290527344,-2.909559726715088,9.093984630280623,2.78125,0,0.5263157894736842
87,10,4924,-98.83312629588629,52,0,1,0,5.642575236176599,-0.013882125320378691,2.301360920071602,1.5893513560295105,0.007044179845252074,0.15169548988342285,0.004433593712747097,0.5650583505630493,0.3938296437263489,0,100.74816131591797,-13.518672943115234,-3.0088417530059814,19.88564862654426,0.10247802734375,0,0.38461538461538464
