episode,step,action,action_name,reward,cumulative_reward,distance_to_target,x,y,z,success,collision,out_of_altitude,timeout
1,30,0,forward,0.5929063642900061,24.9596457600855,8.700583047814282,99.17803192138672,-12.870960235595703,-3.251309871673584,0,0,0,0
1,31,0,forward,0.9959203709137661,25.955566130999266,8.149039007920525,99.75530242919922,-12.907166481018066,-3.228670835494995,0,0,0,0
1,32,1,left,0.8018973414574215,26.75746347245669,7.683654473696941,100.28591918945312,-13.056586265563965,-3.3154869079589844,0,0,0,0
1,33,0,forward,0.5226973467459064,27.280160819202596,7.35871638238957,100.7420654296875,-13.399900436401367,-3.308715343475342,0,0,0,0
1,34,2,right,-100.15075958224689,-72.8705987630443,7.357387922275149,100.7425308227539,-13.382453918457031,-3.413666009902954,0,1,0,0
2,1,2,right,0.000900966599819239,0.000900966599819239,22.642942012292032,85.41300201416016,-15.187689781188965,-3.0246741771698,0,0,0,0
2,2,5,hover,0.0681147819505739,0.06901574855039314,22.582591915780856,85.41300201416016,-14.861472129821777,-2.9896583557128906,0,0,0,0
2,3,2,right,0.053229940871010226,0.12224568942140336,22.530548715774962,85.41300201416016,-14.555335998535156,-2.9964144229888916,0,0,0,0
2,4,0,forward,0.3546485408084948,0.47689423022989813,22.32033249237923,85.56124877929688,-14.134881973266602,-3.0631444454193115,0,0,0,0
2,5,0,forward,0.8957999828313035,1.3726942130612017,21.8373865553192,86.0136947631836,-13.905356407165527,-3.0803675651550293,0,0,0,0
2,6,0,forward,1.2620540124300674,2.6347482254912693,21.17453267151017,86.6715087890625,-13.793578147888184,-3.0542874336242676,0,0,0,0
2,7,0,forward,1.4090999494606649,4.043848174951934,20.4426583838545,87.39965057373047,-13.745888710021973,-3.01859450340271,0,0,0,0
2,8,2,right,1.2104754920576724,5.254323667009607,19.796998383024867,88.03280639648438,-13.588236808776855,-3.123737096786499,0,0,0,0
2,9,0,forward,0.9341231010970616,6.188446768106669,19.290624982405383,88.4969253540039,-13.260512351989746,-3.114494800567627,0,0,0,0
2,10,5,hover,0.9555046863253309,7.143951454432,18.773802187983105,88.99363708496094,-13.06518840789795,-3.1125636100769043,0,0,0,0
2,11,0,forward,0.7811235292477618,7.925074983679762,18.345160482086488,89.4172592163086,-12.972023010253906,-3.1042959690093994,0,0,0,0
2,12,0,forward,1.1689783713912376,9.094053355070999,17.72594411638675,90.03343200683594,-12.936717987060547,-3.077817440032959,0,0,0,0
2,13,2,right,1.0445909818874568,10.138644336958455,17.157380019257108,90.5879135131836,-12.776833534240723,-3.1701488494873047,0,0,0,0
2,14,0,forward,0.8363352602679839,10.974979597226438,16.693644554745827,91.0194320678711,-12.446243286132812,-3.1645426750183105,0,0,0,0
2,15,0,forward,1.1130391230238146,12.088018720250252,16.093302919297457,91.6058120727539,-12.269186019897461,-3.150576591491699,0,0,0,0
2,16,2,right,1.0427286012563293,13.13074732150658,15.5197282638643,92.1675033569336,-12.061376571655273,-3.217987537384033,0,0,0,0
2,17,4,down,0.6620064559834666,13.792753777490047,15.145579951491463,92.51422119140625,-11.696147918701172,-2.854839324951172,0,0,0,0
2,18,5,hover,0.22364614021530543,14.016399917705352,14.982270693210516,92.66888427734375,-11.504508972167969,-2.7881104946136475,0,0,0,0
2,19,0,forward,0.3108030900950112,14.327203007800362,14.779699707178285,92.86750793457031,-11.415800094604492,-2.8226444721221924,0,0,0,0
2,20,5,hover,0.6241398252066446,14.951342833007006,14.416656653381573,93.22970581054688,-11.375210762023926,-2.792214870452881,0,0,0,0
2,21,5,hover,0.30930541092758973,15.260648243934595,14.20762884182151,93.43864440917969,-11.356761932373047,-2.7649991512298584,0,0,0,0
2,22,5,hover,0.081671810683482,15.342320054618076,14.107908739006243,93.53878021240234,-11.34815788269043,-2.728926420211792,0,0,0,0
2,23,0,forward,0.24836910783186,15.590689162449936,13.929551824193249,93.71650695800781,-11.345487594604492,-2.7666211128234863,0,0,0,0
2,24,1,left,0.5928612182672566,16.183550380717193,13.586517600967747,94.06482696533203,-11.485424041748047,-2.8271710872650146,0,0,0,0
2,25,2,right,0.3148884903798333,16.498438871097026,13.398001579626174,94.2624740600586,-11.666400909423828,-2.951425790786743,0,0,0,0
2,26,0,forward,0.43162261406600494,16.93006148516303,13.155150273823411,94.49787902832031,-11.530305862426758,-2.983680009841919,0,0,0,0
2,27,2,right,0.7407861418994031,17.670847627062432,12.757659536610129,94.88516235351562,-11.288357734680176,-3.0167813301086426,0,0,0,0
2,28,4,down,0.3482016137964415,18.019049240858873,12.510734913174051,95.13111877441406,-10.897438049316406,-2.6174094676971436,0,0,0,0
2,29,0,forward,0.3667129415116655,18.385762182370538,12.253798630368353,95.390380859375,-10.714401245117188,-2.611361503601074,0,0,0,0
2,30,0,forward,0.832861256870914,19.21862343924145,11.762679215664662,95.88065338134766,-10.647209167480469,-2.602489709854126,0,0,0,0
2,31,5,hover,0.8986518600035829,20.117275299245033,11.237733713261823,96.40667724609375,-10.624198913574219,-2.595043420791626,0,0,0,0
2,32,1,left,0.43366092462868333,20.550936223873716,10.95576643683005,96.6854248046875,-10.74959659576416,-2.678905487060547,0,0,0,0
2,33,3,up,0.17814038335347676,20.729076607227192,10.834070188482169,96.80377960205078,-11.08287239074707,-3.0610084533691406,0,0,0,0
2,34,4,down,-0.0018358482414761595,20.727240758985715,10.785783441220003,96.86083221435547,-11.299894332885742,-2.8063626289367676,0,0,0,0
2,35,0,forward,0.2127620642052122,20.940002823190927,10.629359100382503,97.0240707397461,-11.396981239318848,-2.7996535301208496,0,0,0,0
2,36,2,right,0.6283191249758111,21.568321948166737,10.274587978741994,97.3716812133789,-11.306593894958496,-2.875107526779175,0,0,0,0
2,37,4,down,0.25877173097286105,21.827093679139598,10.038998175725046,97.61211395263672,-10.995268821716309,-2.4679551124572754,0,0,0,0
2,38,0,forward,0.2714895962350717,22.09858327537467,9.791803337267087,97.86034393310547,-10.841983795166016,-2.4616799354553223,0,0,0,0
2,39,5,hover,0.4690790575996011,22.56766233297427,9.428871147849458,98.22332763671875,-10.776232719421387,-2.4345717430114746,0,0,0,0
2,40,0,forward,0.42962875087667096,22.99729108385094,9.086371320903554,98.5694351196289,-10.746171951293945,-2.4354515075683594,0,0,0,0
2,41,2,right,0.6717830478756432,23.669074131726582,8.662587002356663,98.99226379394531,-10.596848487854004,-2.4995338916778564,0,0,0,0
2,42,0,forward,0.5513647344448038,24.220438866171385,8.299616917076628,99.37039184570312,-10.266162872314453,-2.5016982555389404,0,0,0,0
2,43,0,forward,0.8932234397343979,25.113662305905784,7.761815669697833,99.9274673461914,-10.07794189453125,-2.4940967559814453,0,0,0,0
2,44,0,forward,1.1105762715788081,26.22423857748459,7.097217896361889,100.60956573486328,-9.988968849182129,-2.465104579925537,0,0,0,0
2,45,0,forward,1.2232563178530078,27.4474948953376,6.3534106917582,101.37055969238281,-9.949801445007324,-2.428513526916504,0,0,0,0
2,46,0,forward,1.2794154407555698,28.72691033609317,5.5566830939466385,102.18699645996094,-9.935148239135742,-2.388768196105957,0,0,0,0
2,47,5,hover,1.0872078802591847,29.814118216352355,4.878548704903472,102.8796615600586,-9.931488990783691,-2.4248950481414795,0,0,0,0
2,48,0,forward,0.6312932296023781,30.445411445954733,4.416756037026492,103.35411071777344,-9.9314603805542,-2.4061663150787354,0,0,0,0
2,49,1,left,0.8461109336863621,31.291522379641094,3.897717190104042,103.84733581542969,-10.079083442687988,-2.486426591873169,0,0,0,0
2,50,3,up,0.5551281662679457,31.84665054590904,3.578443779272315,104.08663177490234,-10.40749454498291,-2.8687596321105957,0,0,0,0
2,51,4,down,0.13437607098413357,31.98102661689317,3.4455866601849725,104.21158599853516,-10.62647819519043,-2.674647331237793,0,0,0,0
2,52,4,down,-0.6176557149199546,31.363370901973216,3.458585257295676,104.27933502197266,-10.747004508972168,-2.166673183441162,0,0,0,0
2,53,0,forward,-0.2815073832413734,31.081863518731843,3.3036151887883416,104.4384765625,-10.79773998260498,-2.166841983795166,0,0,0,0
2,54,5,hover,0.011267747297932784,31.093131266029776,2.982924788478456,104.78001403808594,-10.826406478881836,-2.1359095573425293,0,0,0,0
2,55,2,right,-0.1259736000004869,30.967157666029287,2.7732059500700386,104.98324584960938,-10.697427749633789,-2.203596591949463,0,0,0,0
2,56,1,left,-0.16899500158621555,30.798162664443073,2.6590853428290124,105.08180236816406,-10.541121482849121,-2.322178602218628,0,0,0,0
2,57,0,forward,0.008530932180079998,30.806693596623152,2.479921586104817,105.24610137939453,-10.688262939453125,-2.3601627349853516,0,0,0,0
2,58,0,forward,0.5532769099487076,31.35997050657186,2.032260483511216,105.70460510253906,-10.795488357543945,-2.366363763809204,0,0,0,0
2,59,4,down,99.80287127818916,131.162841784761,1.716272817429558,106.25726318359375,-10.860029220581055,-1.9767167568206787,1,0,0,0
