episode,update,global_step,reward,steps,success,collision,out_of_altitude,final_distance,policy_loss,value_loss,entropy,approx_kl
1,1,100,-9.615657646065447,100,0,0,0,7.307888274917519,0.001279252814128995,320.73983573913574,1.7741848044097424,0.0160092155856546
2,1,138,104.2081405125976,38,1,0,0,1.9459891955860038,0.001279252814128995,320.73983573913574,1.7741848044097424,0.0160092155856546
3,1,166,104.63872049125189,28,1,0,0,1.980700117755683,0.001279252814128995,320.73983573913574,1.7741848044097424,0.0160092155856546
4,1,266,-12.531149771794713,100,0,0,0,8.76563433778215,0.001279252814128995,320.73983573913574,1.7741848044097424,0.0160092155856546
5,1,310,103.90659003575809,44,1,0,0,1.9467687750819291,0.001279252814128995,320.73983573913574,1.7741848044097424,0.0160092155856546
6,1,410,-11.94953951847208,100,0,0,0,8.474832850795854,0.001279252814128995,320.73983573913574,1.7741848044097424,0.0160092155856546
7,1,474,103.5929207389183,64,1,0,0,1.603599082425647,0.001279252814128995,320.73983573913574,1.7741848044097424,0.0160092155856546
8,2,574,-8.089548636981283,100,0,0,0,6.544838316355195,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
9,2,625,103.84427127464592,51,1,0,0,1.8029247260586625,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
10,2,717,-114.32032824490078,92,0,0,1,9.86022448583202,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
11,2,746,104.78370867542682,29,1,0,0,1.8832051141713873,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
12,2,757,106.25231814020378,11,1,0,0,1.5989012932797404,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
13,2,774,105.30898994648925,17,1,0,0,1.9205653795937094,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
14,2,792,105.13970779343151,18,1,0,0,1.9802101011487914,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
15,2,815,104.95865129161392,23,1,0,0,1.945734717574669,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
16,2,839,105.46107638418727,24,1,0,0,1.6695212597911688,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
17,2,858,105.08426210295612,19,1,0,0,1.9829293119035687,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
18,2,880,-96.80847800476474,22,0,0,1,2.85430300024692,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
19,2,920,-100.11148313515619,40,0,1,0,4.055801930959725,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
20,2,965,-100.67275659937762,45,0,0,1,4.211438663070441,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
21,2,978,105.67900138822533,13,1,0,0,1.8355596634114615,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
22,2,995,105.34804126392612,17,1,0,0,1.9010397314185687,-0.01006787150981836,1057.332805633545,1.7605569995939732,0.01050471025519073
23,3,1095,-22.54196757569036,100,0,0,0,13.771044151226794,-0.005653292348142713,97.90924048423767,1.763843610882759,0.011085342150181532
24,3,1195,-27.615836391406948,100,0,0,0,16.30797855908509,-0.005653292348142713,97.90924048423767,1.763843610882759,0.011085342150181532
25,3,1295,-30.111883684581116,100,0,0,0,17.556005840155095,-0.005653292348142713,97.90924048423767,1.763843610882759,0.011085342150181532
