policy_mode,episode,reward,steps,success,collision,out_of_altitude,timeout,final_distance,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_name,dominant_action_fraction,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
stochastic,1,150.55146170191603,62,1,0,0,0,1.9852553094378063,117.29309844970703,-17.356918334960938,-3.9562206268310547,37.86583678308051,0.129150390625,0,forward,0.6290322580645161,39,9,6,3,2,3
stochastic,2,152.53912370601532,63,1,0,0,0,1.7857065914917896,117.56111907958984,-17.264169692993164,-3.077887535095215,39.68506974658653,0.128173828125,0,forward,0.6349206349206349,40,10,7,2,3,1
stochastic,3,153.6995992835047,58,1,0,0,0,1.872620194253285,116.77262878417969,-17.443283081054688,-3.096473455429077,37.14020418555493,0.128662109375,0,forward,0.6551724137931034,38,9,6,2,2,1
stochastic,4,151.13775078820356,63,1,0,0,0,1.8922821534896237,117.51007080078125,-17.567455291748047,-4.170255184173584,38.013853343880285,0.1287841796875,0,forward,0.6190476190476191,39,9,5,4,2,4
stochastic,5,142.2044032707767,68,1,0,0,0,1.68473895630284,118.18883514404297,-17.743070602416992,-3.992219924926758,38.931799745899056,0.128173828125,0,forward,0.5882352941176471,40,11,6,3,3,5
stochastic,6,153.86478274616798,63,1,0,0,0,1.9101112588168276,116.66073608398438,-17.469148635864258,-2.98726487159729,37.14154241353919,0.1285400390625,0,forward,0.6031746031746031,38,10,7,2,4,2
stochastic,7,152.32728205359533,61,1,0,0,0,1.7931026359155957,116.5846939086914,-17.791345596313477,-3.546872138977051,38.507631210799374,0.1279296875,0,forward,0.6229508196721312,38,11,7,2,2,1
stochastic,8,154.2050009500941,67,1,0,0,0,1.825391833544042,116.71365356445312,-17.771116256713867,-3.800978422164917,37.270984110517496,0.1282958984375,0,forward,0.5671641791044776,38,9,5,5,5,5
stochastic,9,150.56958841699907,59,1,0,0,0,1.8438989779010648,118.10521697998047,-17.415987014770508,-2.191542148590088,38.26498594339192,0.127685546875,0,forward,0.6779661016949152,40,8,5,1,3,2
stochastic,10,152.14175992306556,60,1,0,0,0,1.5720350485788515,118.13768768310547,-17.797021865844727,-3.891904592514038,39.859058947847075,0.127685546875,0,forward,0.6666666666666666,40,10,6,2,0,2
stochastic,11,148.13631872374975,62,1,0,0,0,1.9964547961577348,118.24583435058594,-17.385194778442383,-4.013575553894043,39.08414469478625,0.1273193359375,0,forward,0.6451612903225806,40,7,5,6,3,1
stochastic,12,155.55221142856962,58,1,0,0,0,1.9430372967696554,117.06351470947266,-17.226560592651367,-2.8564696311950684,35.97122094249481,0.128173828125,0,forward,0.6724137931034483,39,7,5,2,4,1
stochastic,13,151.2859769720807,65,1,0,0,0,1.9298638266420092,118.19425201416016,-18.00074005126953,-4.5699310302734375,39.25100856911638,0.1280517578125,0,forward,0.6153846153846154,40,11,7,3,1,3
stochastic,14,153.70481107461967,60,1,0,0,0,1.6333661178903762,116.77935791015625,-17.938980102539062,-3.717625617980957,35.764594262265966,0.1279296875,0,forward,0.6333333333333333,38,10,5,3,3,1
