episode,update,optimized_in_update,global_step,reward,steps,success,collision,out_of_altitude,final_distance,policy_loss,value_loss,entropy,entropy_coef,approx_kl,explained_variance,activation_saturation,activation_abs_mean,max_action_probability,timeout,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_fraction,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
76,18,19,9148,-89.52311738264974,54,0,1,0,20.473109829247345,-0.016235118702752516,0.38018848234787583,1.4934165701270103,0.008179775280898877,0.007208492133941036,0.6749889850616455,0.002707031322643161,0.5799464583396912,0.4857564866542816,0,100.01323699951172,-8.936995506286621,-1.4531437158584595,21.728149761733082,0.67626953125,0,0.3333333333333333,18,3,11,3,9,10
77,18,19,9298,-32.717471353930605,150,0,0,0,19.20385332528972,-0.016235118702752516,0.38018848234787583,1.4934165701270103,0.008179775280898877,0.007208492133941036,0.6749889850616455,0.002707031322643161,0.5799464583396912,0.4857564866542816,1,136.9362335205078,-18.92525863647461,-4.008078098297119,68.10213551459728,2.087890625,0,0.42,63,19,16,15,21,16
78,18,19,9448,-97.70995227939947,150,0,0,0,10.508003813143938,-0.016235118702752516,0.38018848234787583,1.4934165701270103,0.008179775280898877,0.007208492133941036,0.6749889850616455,0.002707031322643161,0.5799464583396912,0.4857564866542816,1,127.82255554199219,-19.300352096557617,-6.001261234283447,63.249862115989814,2.943359375,0,0.3466666666666667,52,27,19,17,21,14
79,19,20,9510,-68.41337253909819,62,0,1,0,12.98465215411368,-0.017484306066762656,0.14441874099429697,1.4394085183739662,0.008078651685393259,0.005214629283727845,0.8516664505004883,0.0026914062909781933,0.5796043276786804,0.467132031917572,0,105.49970245361328,-14.762740135192871,-2.6248984336853027,28.588741181851816,0.491943359375,0,0.41935483870967744,26,10,10,2,6,8
80,19,20,9660,-63.8021928516885,150,0,0,0,27.593381962727797,-0.017484306066762656,0.14441874099429697,1.4394085183739662,0.008078651685393259,0.005214629283727845,0.8516664505004883,0.0026914062909781933,0.5796043276786804,0.467132031917572,1,145.24087524414062,-17.946306228637695,-5.189356803894043,76.24711350800817,1.7626953125,0,0.5,75,19,15,16,16,9
81,19,20,9810,-57.70391844682466,150,0,0,0,19.58251806512156,-0.017484306066762656,0.14441874099429697,1.4394085183739662,0.008078651685393259,0.005214629283727845,0.8516664505004883,0.0026914062909781933,0.5796043276786804,0.467132031917572,1,135.29190063476562,-11.057062149047852,-6.512216567993164,71.44810959895182,2.943359375,0,0.4266666666666667,64,18,24,15,13,16
82,19,20,9960,-62.69582413646113,150,0,0,0,25.977856999254644,-0.017484306066762656,0.14441874099429697,1.4394085183739662,0.008078651685393259,0.005214629283727845,0.8516664505004883,0.0026914062909781933,0.5796043276786804,0.467132031917572,1,143.48687744140625,-18.186737060546875,-6.471764087677002,71.61164108938152,2.77734375,0,0.4866666666666667,73,20,17,10,8,22
83,20,21,10110,-38.66759392930328,150,0,0,0,18.462583825836816,-0.01705350901465863,0.4099791147746146,1.4837412312626839,0.00797752808988764,0.008000007786904462,0.7762840986251831,0.00232812506146729,0.5815221667289734,0.4373956620693207,1,136.13316345214844,-17.261919021606445,-3.2188663482666016,72.81573647870012,2.5703125,0,0.4266666666666667,64,24,22,11,17,12
84,20,21,10240,-108.09965411552842,130,0,1,0,21.315509810305326,-0.01705350901465863,0.4099791147746146,1.4837412312626839,0.00797752808988764,0.008000007786904462,0.7762840986251831,0.00232812506146729,0.5815221667289734,0.4373956620693207,0,136.0266876220703,-8.166980743408203,-1.4376860857009888,67.48684231294506,0.89697265625,0,0.49230769230769234,64,15,25,6,15,5
85,20,21,10390,-61.43296802278418,150,0,0,0,23.551176585031218,-0.01705350901465863,0.4099791147746146,1.4837412312626839,0.00797752808988764,0.008000007786904462,0.7762840986251831,0.00232812506146729,0.5815221667289734,0.4373956620693207,1,140.25747680664062,-12.197700500488281,-1.737744927406311,74.54376120580328,1.630859375,0,0.46,69,23,26,6,16,10
86,20,21,10499,-114.95738727023598,109,0,0,1,15.312277206788696,-0.01705350901465863,0.4099791147746146,1.4837412312626839,0.00797752808988764,0.008000007786904462,0.7762840986251831,0.00232812506146729,0.5815221667289734,0.4373956620693207,0,130.24266052246094,-10.518123626708984,-0.5387035608291626,56.607347831589486,1.822265625,0,0.5137614678899083,56,9,16,5,13,10
87,21,22,10592,121.26255407199535,93,1,0,0,1.8985770072259445,-0.013166880293283612,1.2059359513223171,1.3662102706730366,0.007876404494382021,0.004820632868359098,0.2819436192512512,0.002921875100582838,0.57837975025177,0.49354344606399536,0,119.1112289428711,-18.471837997436523,-4.203522682189941,45.79082133254035,1.5400390625,0,0.45161290322580644,42,15,10,9,10,7
88,21,22,10683,120.07088723454663,91,1,0,0,1.893427086385195,-0.013166880293283612,1.2059359513223171,1.3662102706730366,0.007876404494382021,0.004820632868359098,0.2819436192512512,0.002921875100582838,0.57837975025177,0.49354344606399536,0,117.37156677246094,-18.041650772094727,-4.566052436828613,44.222988112745234,2.943359375,0,0.43956043956043955,40,15,12,8,8,8
89,21,22,10729,-84.35684933024407,46,0,1,0,16.950294222127578,-0.013166880293283612,1.2059359513223171,1.3662102706730366,0.007876404494382021,0.004820632868359098,0.2819436192512512,0.002921875100582838,0.57837975025177,0.49354344606399536,0,101.85122680664062,-13.424756050109863,-4.677018642425537,20.80318817518378,0.44140625,0,0.4782608695652174,22,5,7,3,1,8
90,21,22,10804,-66.41087090877681,75,0,1,0,3.0023019667787554,-0.013166880293283612,1.2059359513223171,1.3662102706730366,0.007876404494382021,0.004820632868359098,0.2819436192512512,0.002921875100582838,0.57837975025177,0.49354344606399536,0,114.86737060546875,-18.245708465576172,-3.2196218967437744,39.5381084172615,0.489013671875,0,0.49333333333333335,37,15,10,4,7,2
91,21,22,10954,-97.07435687024008,150,0,0,0,25.62413794532552,-0.013166880293283612,1.2059359513223171,1.3662102706730366,0.007876404494382021,0.004820632868359098,0.2819436192512512,0.002921875100582838,0.57837975025177,0.49354344606399536,1,137.10470581054688,-3.3145837783813477,-8.926548957824707,69.02713368099215,0.11004638671875,0,0.4266666666666667,64,15,25,18,11,17
92,22,23,11104,-95.52374222528147,150,0,0,0,31.091943514758675,-0.014503951562801376,0.8342503039166331,1.4431963562965393,0.007775280898876405,0.0073831570844049565,0.36694788932800293,0.0037460937164723873,0.5732958912849426,0.42847350239753723,1,148.59188842773438,-22.02699089050293,-5.631640911102295,78.79350352970341,2.333984375,0,0.52,78,22,15,14,13,8
93,22,23,11141,-82.18885962406384,37,0,1,0,18.017719054510508,-0.014503951562801376,0.8342503039166331,1.4431963562965393,0.007775280898876405,0.0073831570844049565,0.36694788932800293,0.0037460937164723873,0.5732958912849426,0.42847350239753723,0,100.83184051513672,-13.010723114013672,-4.389662265777588,19.01980131692475,0.2105712890625,0,0.5675675675675675,21,3,6,4,2,1
94,22,23,11291,-34.507286885063166,150,0,0,0,14.718408760994954,-0.014503951562801376,0.8342503039166331,1.4431963562965393,0.007775280898876405,0.0073831570844049565,0.36694788932800293,0.0037460937164723873,0.5732958912849426,0.42847350239753723,1,132.3373565673828,-19.67398452758789,-4.898951530456543,66.5004891118273,0.8251953125,0,0.38,57,27,19,14,18,15
95,22,23,11366,150.77107695620657,75,1,0,0,1.8749868966651702,-0.014503951562801376,0.8342503039166331,1.4431963562965393,0.007775280898876405,0.0073831570844049565,0.36694788932800293,0.0037460937164723873,0.5732958912849426,0.42847350239753723,0,117.8604736328125,-17.19287109375,-3.338977098464966,38.89038489883522,1.2998046875,0,0.5333333333333333,40,11,8,3,5,8
96,23,24,11516,-25.758644010289558,150,0,0,0,16.456114425062072,-0.0071953497536014766,0.7001180415973067,1.454510685056448,0.007674157303370786,0.004796458058990538,0.4126364588737488,0.0033203125931322575,0.5748500823974609,0.4547547996044159,1,134.08963012695312,-20.988529205322266,-3.4427690505981445,68.29687387883315,1.79296875,0,0.3933333333333333,59,27,17,13,19,15
97,23,24,11666,-10.26238089541302,150,0,0,0,13.662044216981423,-0.0071953497536014766,0.7001180415973067,1.454510685056448,0.007674157303370786,0.004796458058990538,0.4126364588737488,0.0033203125931322575,0.5748500823974609,0.4547547996044159,1,131.389892578125,-18.187482833862305,-3.227670907974243,67.47032897375394,2.96875,0,0.37333333333333335,56,28,24,8,15,19
98,23,24,11730,-79.39963359447168,64,0,1,0,7.420509732057019,-0.0071953497536014766,0.7001180415973067,1.454510685056448,0.007674157303370786,0.004796458058990538,0.4126364588737488,0.0033203125931322575,0.5748500823974609,0.4547547996044159,0,110.59524536132812,-18.54534912109375,-4.883820056915283,31.939386812917444,0.57275390625,0,0.484375,31,11,6,6,5,5
99,23,24,11880,-66.90588259574344,150,0,0,0,18.7005219833185,-0.0071953497536014766,0.7001180415973067,1.454510685056448,0.007674157303370786,0.004796458058990538,0.4126364588737488,0.0033203125931322575,0.5748500823974609,0.4547547996044159,1,132.5553436279297,-30.054332733154297,-6.0399370193481445,69.35452843730604,2.943359375,0,0.3933333333333333,59,34,16,12,13,16
100,23,24,11969,139.51092346754604,89,1,0,0,1.915290278120456,-0.0071953497536014766,0.7001180415973067,1.454510685056448,0.007674157303370786,0.004796458058990538,0.4126364588737488,0.0033203125931322575,0.5748500823974609,0.4547547996044159,0,118.57510375976562,-18.661418914794922,-4.690736293792725,45.84295771222208,1.6298828125,0,0.4606741573033708,41,19,15,3,4,7
101,24,25,12119,-49.13153667197605,150,0,0,0,26.08248055043626,-0.022689057048410177,0.11390438675880432,1.466116737574339,0.007573033707865169,0.00803196764900349,0.9502213597297668,0.003152343677356839,0.57548588514328,0.44312453269958496,1,143.23263549804688,-24.448959350585938,-4.426325798034668,73.88596832320596,1.8056640625,0,0.47333333333333333,71,29,16,9,13,12
102,24,25,12269,-88.20861469699626,150,0,0,0,23.125859216909433,-0.022689057048410177,0.11390438675880432,1.466116737574339,0.007573033707865169,0.00803196764900349,0.9502213597297668,0.003152343677356839,0.57548588514328,0.44312453269958496,1,140.2198944091797,-23.741024017333984,-5.832443714141846,75.3052896498113,2.970703125,0,0.46,69,29,20,10,11,11
103,24,25,12419,-27.7484032208975,150,0,0,0,18.618110581160643,-0.022689057048410177,0.11390438675880432,1.466116737574339,0.007573033707865169,0.00803196764900349,0.9502213597297668,0.003152343677356839,0.57548588514328,0.44312453269958496,1,136.16322326660156,-21.725662231445312,-3.813854217529297,71.3924239092113,1.3388671875,0,0.42,63,30,22,9,15,11
104,25,26,12569,-50.06785466456548,150,0,0,0,13.657222722123857,-0.021153457098989747,0.16172840842045844,1.4070626497268677,0.0074719101123595505,0.008543079573428258,0.9376755356788635,0.002749999985098839,0.5787652730941772,0.45799702405929565,1,131.2176513671875,-17.15580940246582,-1.66730535030365,67.03174577483003,2.416015625,0,0.38,57,26,24,7,17,19
105,25,26,12719,-63.67557531276938,150,0,0,0,18.89974132838657,-0.021153457098989747,0.16172840842045844,1.4070626497268677,0.0074719101123595505,0.008543079573428258,0.9376755356788635,0.002749999985098839,0.5787652730941772,0.45799702405929565,1,135.71249389648438,-24.092374801635742,-6.029421329498291,70.39768977938529,2.50390625,0,0.42,63,31,18,10,11,17
106,25,26,12869,-25.191473748320824,150,0,0,0,11.16898727257233,-0.021153457098989747,0.16172840842045844,1.4070626497268677,0.0074719101123595505,0.008543079573428258,0.9376755356788635,0.002749999985098839,0.5787652730941772,0.45799702405929565,1,128.9144744873047,-18.718183517456055,-3.367401361465454,66.89779081642826,1.7958984375,0,0.32,48,39,27,8,20,8
107,26,27,13019,-55.64305330570485,150,0,0,0,10.940412457943719,-0.007215812394861132,1.268912810832262,1.3062787614762783,0.007370786516853933,0.0067795600116369314,0.18600493669509888,0.0025390624068677425,0.5786454677581787,0.4757789969444275,1,128.6442413330078,-18.621501922607422,-2.015789270401001,63.60082951232388,1.8466796875,0,0.34,51,32,24,6,18,19
108,26,27,13063,-77.81960126706176,44,0,1,0,13.403094321323879,-0.007215812394861132,1.268912810832262,1.3062787614762783,0.007370786516853933,0.0067795600116369314,0.18600493669509888,0.0025390624068677425,0.5786454677581787,0.4757789969444275,0,105.29670715332031,-14.343690872192383,-4.552404403686523,26.373258329849154,0.9208984375,0,0.5681818181818182,25,7,8,3,1,0
109,26,27,13153,149.70502260504935,90,1,0,0,1.9768613112612616,-0.007215812394861132,1.268912810832262,1.3062787614762783,0.007370786516853933,0.0067795600116369314,0.18600493669509888,0.0025390624068677425,0.5786454677581787,0.4757789969444275,0,119.71924591064453,-18.80803108215332,-3.050834894180298,43.861937956826985,1.943359375,0,0.45555555555555555,41,18,13,2,8,8
110,26,27,13303,-23.660292838402924,150,0,0,0,14.97350171911241,-0.007215812394861132,1.268912810832262,1.3062787614762783,0.007370786516853933,0.0067795600116369314,0.18600493669509888,0.0025390624068677425,0.5786454677581787,0.4757789969444275,1,132.33218383789062,-22.014015197753906,-4.697208404541016,67.63602904868418,1.1845703125,0,0.36,54,32,22,12,19,11
111,26,27,13336,-75.29458720334787,33,0,1,0,17.95849530113058,-0.007215812394861132,1.268912810832262,1.3062787614762783,0.007370786516853933,0.0067795600116369314,0.18600493669509888,0.0025390624068677425,0.5786454677581787,0.4757789969444275,0,100.71984100341797,-13.36609172821045,-2.610569715499878,18.007719570901966,0.146728515625,0,0.5757575757575758,19,3,5,1,3,2
112,26,27,13367,-73.3229287516305,31,0,1,0,17.610602217634256,-0.007215812394861132,1.268912810832262,1.3062787614762783,0.007370786516853933,0.0067795600116369314,0.18600493669509888,0.0025390624068677425,0.5786454677581787,0.4757789969444275,0,101.31487274169922,-12.764493942260742,-3.6292409896850586,18.042046344852068,1.4072265625,0,0.6451612903225806,20,2,5,1,0,3
113,26,27,13394,-71.4524282926035,27,0,1,0,17.34461353902407,-0.007215812394861132,1.268912810832262,1.3062787614762783,0.007370786516853933,0.0067795600116369314,0.18600493669509888,0.0025390624068677425,0.5786454677581787,0.4757789969444275,0,101.58162689208984,-12.778841018676758,-3.0735182762145996,17.13103457704047,1.4990234375,0,0.7777777777777778,21,1,4,0,0,1
114,26,27,13463,-56.89442346880927,69,0,1,0,3.198419386327871,-0.007215812394861132,1.268912810832262,1.3062787614762783,0.007370786516853933,0.0067795600116369314,0.18600493669509888,0.0025390624068677425,0.5786454677581787,0.4757789969444275,0,115.2290267944336,-17.673919677734375,-4.409505844116211,36.5298243984981,2.94140625,0,0.5362318840579711,37,13,9,4,5,1
115,27,28,13533,-51.47645268850354,70,0,1,0,3.856805641673432,-0.009972091589588672,0.9166408460587263,1.3274077326059341,0.007269662921348314,0.006409425677702529,0.27500438690185547,0.0025312500074505806,0.5828042030334473,0.48130932450294495,0,114.44329071044922,-17.505544662475586,-4.250892162322998,35.43556297139688,0.88720703125,0,0.5142857142857142,36,12,9,3,3,7
116,27,28,13615,147.4393930613964,82,1,0,0,1.6157261244770622,-0.009972091589588672,0.9166408460587263,1.3274077326059341,0.007269662921348314,0.006409425677702529,0.27500438690185547,0.0025312500074505806,0.5828042030334473,0.48130932450294495,0,117.2093276977539,-17.54180335998535,-2.7083332538604736,39.83101845347922,2.501953125,0,0.47560975609756095,39,14,11,2,7,9
117,27,28,13687,-53.41665565226474,72,0,1,0,2.9906010701539887,-0.009972091589588672,0.9166408460587263,1.3274077326059341,0.007269662921348314,0.006409425677702529,0.27500438690185547,0.0025312500074505806,0.5828042030334473,0.48130932450294495,0,114.88387298583984,-18.201684951782227,-2.957188367843628,38.60465364683024,0.3876953125,0,0.5138888888888888,37,11,8,4,7,5
118,27,28,13837,-24.62457892021637,150,0,0,0,8.435081196590026,-0.009972091589588672,0.9166408460587263,1.3274077326059341,0.007269662921348314,0.006409425677702529,0.27500438690185547,0.0025312500074505806,0.5828042030334473,0.48130932450294495,1,124.48345184326172,-24.108688354492188,-3.3735299110412598,63.399585227981156,1.3173828125,0,0.30666666666666664,46,35,25,6,16,22
119,27,28,13925,-81.27455032384148,88,0,1,0,5.544080655236852,-0.009972091589588672,0.9166408460587263,1.3274077326059341,0.007269662921348314,0.006409425677702529,0.27500438690185547,0.0025312500074505806,0.5828042030334473,0.48130932450294495,0,112.54011535644531,-18.972782135009766,-4.878198623657227,38.45026571095433,0.65087890625,0,0.375,33,17,13,8,11,6
120,28,29,14020,-55.99713960726248,95,0,1,0,3.1073877973896415,-0.012871015060227364,1.1667664423584938,1.3826270587742329,0.007168539325842696,0.009902736419462599,0.1372930407524109,0.0032226562034338713,0.5761290788650513,0.4715622663497925,0,114.78622436523438,-18.12015151977539,-3.034242630004883,43.14637976656894,0.491943359375,0,0.37894736842105264,36,18,13,8,14,6
121,28,29,14091,-50.46843718821876,71,0,1,0,2.5347861457919096,-0.012871015060227364,1.1667664423584938,1.3826270587742329,0.007168539325842696,0.009902736419462599,0.1372930407524109,0.0032226562034338713,0.5761290788650513,0.4715622663497925,0,115.5047378540039,-17.900611877441406,-2.7309443950653076,36.7763590366815,1.298828125,0,0.5211267605633803,37,12,9,2,7,4
122,28,29,14181,142.12908939758918,90,1,0,0,1.9542282903762263,-0.012871015060227364,1.1667664423584938,1.3826270587742329,0.007168539325842696,0.009902736419462599,0.1372930407524109,0.0032226562034338713,0.5761290788650513,0.4715622663497925,0,116.68722534179688,-17.55289649963379,-2.304973840713501,39.926847101002316,2.1953125,0,0.43333333333333335,39,14,11,3,9,14
123,28,29,14331,-56.863714656980925,150,0,0,0,18.252242202594186,-0.012871015060227364,1.1667664423584938,1.3826270587742329,0.007168539325842696,0.009902736419462599,0.1372930407524109,0.0032226562034338713,0.5761290788650513,0.4715622663497925,1,134.9475860595703,-25.155776977539062,-3.3428714275360107,69.45357442230416,1.544921875,0,0.38,57,38,20,7,16,12
124,28,29,14426,129.34969632115477,95,1,0,0,1.9647085067230565,-0.012871015060227364,1.1667664423584938,1.3826270587742329,0.007168539325842696,0.009902736419462599,0.1372930407524109,0.0032226562034338713,0.5761290788650513,0.4715622663497925,0,116.51749420166016,-17.9073543548584,-4.027410507202148,42.24620736386742,0.87158203125,0,0.3894736842105263,37,20,14,6,11,7
125,29,30,14513,138.37918995027144,87,1,0,0,1.9837800911429377,-0.0052066037023905665,1.8074540570378304,1.3245758265256882,0.007067415730337078,0.005692128746886738,0.25928598642349243,0.003007812425494194,0.5797037482261658,0.49455738067626953,0,117.43600463867188,-18.036954879760742,-1.3185806274414062,43.19914659946545,1.791015625,0,0.4482758620689655,39,16,13,2,10,7
126,29,30,14604,141.60736713637198,91,1,0,0,1.998077766112347,-0.0052066037023905665,1.8074540570378304,1.3245758265256882,0.007067415730337078,0.005692128746886738,0.25928598642349243,0.003007812425494194,0.5797037482261658,0.49455738067626953,0,119.68856048583984,-18.53830337524414,-3.091804265975952,46.0844938210995,2.9921875,0,0.45054945054945056,41,19,13,5,9,4
127,29,30,14690,148.3471219396674,86,1,0,0,1.9039267332125616,-0.0052066037023905665,1.8074540570378304,1.3245758265256882,0.007067415730337078,0.005692128746886738,0.25928598642349243,0.003007812425494194,0.5797037482261658,0.49455738067626953,0,119.11788940429688,-17.703523635864258,-2.9948134422302246,40.24450775506671,2.451171875,0,0.47674418604651164,41,14,12,1,5,13
128,29,30,14775,147.91874359800613,85,1,0,0,1.945528929816983,-0.0052066037023905665,1.8074540570378304,1.3245758265256882,0.007067415730337078,0.005692128746886738,0.25928598642349243,0.003007812425494194,0.5797037482261658,0.49455738067626953,0,119.5010757446289,-19.117877960205078,-3.8560128211975098,44.34047419575601,3.046875,0,0.4823529411764706,41,16,9,5,6,8
129,29,30,14815,-107.3398877897438,40,0,0,1,21.946473908320797,-0.0052066037023905665,1.8074540570378304,1.3245758265256882,0.007067415730337078,0.005692128746886738,0.25928598642349243,0.003007812425494194,0.5797037482261658,0.49455738067626953,0,100.40689086914062,-5.743222236633301,-0.9971630573272705,20.147577003661144,0.70654296875,0,0.45,18,0,12,0,6,4
130,29,30,14894,-60.02731146310061,79,0,1,0,3.0254482743159863,-0.0052066037023905665,1.8074540570378304,1.3245758265256882,0.007067415730337078,0.005692128746886738,0.25928598642349243,0.003007812425494194,0.5797037482261658,0.49455738067626953,0,114.9141845703125,-18.135908126831055,-3.520799398422241,38.82347210029389,1.5966796875,0,0.46835443037974683,37,13,10,5,8,6
131,29,30,14976,-51.06646259231578,82,0,1,0,3.005662102673774,-0.0052066037023905665,1.8074540570378304,1.3245758265256882,0.007067415730337078,0.005692128746886738,0.25928598642349243,0.003007812425494194,0.5797037482261658,0.49455738067626953,0,114.84394073486328,-18.298120498657227,-3.1113412380218506,39.0357386106935,0.336181640625,0,0.43902439024390244,36,17,13,2,7,7
132,30,31,15067,136.5691953909425,91,1,0,0,1.9132244424310565,-0.010634960082825273,1.55429950915277,1.3269958421587944,0.006966292134831461,0.005430426070233807,0.15751123428344727,0.0026523438282310963,0.5791522860527039,0.4865742027759552,0,116.53099822998047,-17.587854385375977,-3.2237212657928467,42.40368946056073,2.9765625,0,0.4175824175824176,38,19,16,3,9,6
133,30,31,15142,144.43637123463273,75,1,0,0,1.6716841909981544,-0.010634960082825273,1.55429950915277,1.3269958421587944,0.006966292134831461,0.005430426070233807,0.15751123428344727,0.0026523438282310963,0.5791522860527039,0.4865742027759552,0,116.63835144042969,-18.509679794311523,-4.12503719329834,39.39231164186066,2.509765625,0,0.5066666666666667,38,13,8,5,6,5
134,30,31,15202,-52.35772377468664,60,0,1,0,3.8037304775826657,-0.010634960082825273,1.55429950915277,1.3269958421587944,0.006966292134831461,0.005430426070233807,0.15751123428344727,0.0026523438282310963,0.5791522860527039,0.4865742027759552,0,114.19873809814453,-18.326932907104492,-4.146433353424072,33.71482414394827,0.1002197265625,0,0.5833333333333334,35,12,8,0,0,5
135,30,31,15279,-65.18419375363487,77,0,1,0,4.652652634778172,-0.010634960082825273,1.55429950915277,1.3269958421587944,0.006966292134831461,0.005430426070233807,0.15751123428344727,0.0026523438282310963,0.5791522860527039,0.4865742027759552,0,113.53230285644531,-17.44322967529297,-4.123195648193359,37.48382233895556,0.9287109375,0,0.45454545454545453,35,19,14,1,5,3
136,30,31,15358,-50.042355476708124,79,0,1,0,2.56571020019702,-0.010634960082825273,1.55429950915277,1.3269958421587944,0.006966292134831461,0.005430426070233807,0.15751123428344727,0.0026523438282310963,0.5791522860527039,0.4865742027759552,0,115.51717376708984,-17.88239860534668,-3.49430775642395,39.49772257235693,1.9384765625,0,0.46835443037974683,37,15,11,3,6,7
137,30,31,15437,-59.51135657355336,79,0,1,0,2.684166108078551,-0.010634960082825273,1.55429950915277,1.3269958421587944,0.006966292134831461,0.005430426070233807,0.15751123428344727,0.0026523438282310963,0.5791522860527039,0.4865742027759552,0,115.40148162841797,-17.895872116088867,-3.6046948432922363,39.50755791563698,1.8193359375,0,0.46835443037974683,37,13,9,6,8,6
138,31,32,15534,142.8482978551788,97,1,0,0,1.786831618048867,-0.0069345206138677895,1.4746349100023508,1.3421815559267998,0.006865168539325842,0.006110235830419697,0.57640540599823,0.004261718597263098,0.5769457221031189,0.4958438575267792,0,117.3024673461914,-17.359037399291992,-3.426116943359375,44.93208572839514,2.9765625,0,0.3917525773195876,38,20,17,5,11,6
139,31,32,15629,145.38047338914836,95,1,0,0,1.7948188922132593,-0.0069345206138677895,1.4746349100023508,1.3421815559267998,0.006865168539325842,0.006110235830419697,0.57640540599823,0.004261718597263098,0.5769457221031189,0.4958438575267792,0,118.62479400634766,-17.46859359741211,-3.095597982406616,44.97251419976434,2.58984375,0,0.42105263157894735,40,19,14,3,10,9
140,31,32,15698,-55.3736980485082,69,0,1,0,5.7880254671853395,-0.0069345206138677895,1.4746349100023508,1.3421815559267998,0.006865168539325842,0.006110235830419697,0.57640540599823,0.004261718597263098,0.5769457221031189,0.4958438575267792,0,112.17942810058594,-17.729976654052734,-2.16178297996521,37.208207449412626,0.4189453125,0,0.4782608695652174,33,11,10,2,7,6
141,31,32,15785,-66.49947857099356,87,0,1,0,3.0610496772787674,-0.0069345206138677895,1.4746349100023508,1.3421815559267998,0.006865168539325842,0.006110235830419697,0.57640540599823,0.004261718597263098,0.5769457221031189,0.4958438575267792,0,114.75312805175781,-18.60586929321289,-3.4137823581695557,40.79369598259175,0.1197509765625,0,0.42528735632183906,37,16,13,5,10,6
142,31,32,15860,-76.34178107240945,75,0,1,0,6.723511325145627,-0.0069345206138677895,1.4746349100023508,1.3421815559267998,0.006865168539325842,0.006110235830419697,0.57640540599823,0.004261718597263098,0.5769457221031189,0.4958438575267792,0,111.74822998046875,-16.4245548248291,-4.51759672164917,36.66799193729314,0.8896484375,0,0.4266666666666667,32,15,14,3,5,6
143,31,32,15933,153.21957252967314,73,1,0,0,1.7980106417521764,-0.0069345206138677895,1.4746349100023508,1.3421815559267998,0.006865168539325842,0.006110235830419697,0.57640540599823,0.004261718597263098,0.5769457221031189,0.4958438575267792,0,118.34465789794922,-17.33675765991211,-3.075449228286743,39.30757941037164,1.037109375,0,0.547945205479452,40,11,7,4,7,4
144,32,33,16032,137.36671009003396,99,1,0,0,1.9050990456957326,-0.005700887515558861,1.316865360364318,1.3204967118799686,0.0067640449438202245,0.008234988956246525,0.22984492778778076,0.004449218977242708,0.5772174000740051,0.49779364466667175,0,119.43315124511719,-18.145925521850586,-2.834463596343994,45.2024663654403,2.763671875,0,0.40404040404040403,40,16,10,6,11,16
145,32,33,16128,145.86584521847692,96,1,0,0,1.9295386032037964,-0.005700887515558861,1.316865360364318,1.3204967118799686,0.0067640449438202245,0.008234988956246525,0.22984492778778076,0.004449218977242708,0.5772174000740051,0.49779364466667175,0,117.56385040283203,-17.246715545654297,-3.696256160736084,44.77060407323032,1.44140625,0,0.40625,39,14,14,9,14,6
146,32,33,16202,-83.62865484805464,74,0,0,1,9.322218743473718,-0.005700887515558861,1.316865360364318,1.3204967118799686,0.0067640449438202245,0.008234988956246525,0.22984492778778076,0.004449218977242708,0.5772174000740051,0.49779364466667175,0,115.29388427734375,-10.326677322387695,-0.7514694929122925,37.66729459472072,1.611328125,0,0.4864864864864865,36,4,10,4,11,9
147,32,33,16352,-34.61762812121833,150,0,0,0,25.755720507183575,-0.005700887515558861,1.316865360364318,1.3204967118799686,0.0067640449438202245,0.008234988956246525,0.22984492778778076,0.004449218977242708,0.5772174000740051,0.49779364466667175,1,119.34683227539062,-44.741615295410156,-2.7833282947540283,70.23103558268785,1.4267578125,1,0.3333333333333333,39,50,14,8,14,25
148,32,33,16443,-58.68335202016118,91,0,1,0,2.6602692994172314,-0.005700887515558861,1.316865360364318,1.3204967118799686,0.0067640449438202245,0.008234988956246525,0.22984492778778076,0.004449218977242708,0.5772174000740051,0.49779364466667175,0,115.3859634399414,-17.90170669555664,-3.4221298694610596,41.546380962095135,1.076171875,0,0.3956043956043956,36,16,12,7,12,8
149,33,34,16510,-71.82715980827783,67,0,1,0,5.907978133016457,-0.00701944061438553,0.9588567093014717,1.4249818697571754,0.006662921348314607,0.010556589782936499,0.16960829496383667,0.0054765623062849045,0.5738843679428101,0.41534093022346497,0,112.48339080810547,-16.709075927734375,-4.296825885772705,34.742671079612045,1.4326171875,0,0.4925373134328358,33,11,8,4,4,7
150,33,34,16660,-29.065449767189875,150,0,0,0,8.253696058858372,-0.00701944061438553,0.9588567093014717,1.4249818697571754,0.006662921348314607,0.010556589782936499,0.16960829496383667,0.0054765623062849045,0.5738843679428101,0.41534093022346497,1,125.24655151367188,-22.081375122070312,-4.6412200927734375,64.64238626829884,2.2421875,0,0.31333333333333335,47,28,20,17,23,15
151,33,34,16741,145.75989105313857,81,1,0,0,1.8810032259514673,-0.00701944061438553,0.9588567093014717,1.4249818697571754,0.006662921348314607,0.010556589782936499,0.16960829496383667,0.0054765623062849045,0.5738843679428101,0.41534093022346497,0,116.56041717529297,-17.609676361083984,-3.2829434871673584,41.72845493508631,2.125,0,0.4691358024691358,38,16,13,2,6,6
