policy_mode,episode,reward,steps,success,collision,out_of_altitude,timeout,final_distance,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_name,dominant_action_fraction,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
deterministic,11,151.38251374003954,53,1,0,0,0,1.7829172889093035,117.37067413330078,-17.490955352783203,-2.1941890716552734,38.60106964915966,0.140869140625,0,forward,0.7358490566037735,39,9,5,0,0,0
deterministic,12,152.02354359496033,53,1,0,0,0,1.6704768417440792,116.55365753173828,-18.196903228759766,-2.197420120239258,38.5722264370682,0.1400146484375,0,forward,0.7169811320754716,38,10,5,0,0,0
deterministic,13,152.09956842765672,53,1,0,0,0,1.658170120548178,116.54979705810547,-18.232851028442383,-2.197002649307251,38.58747828832078,0.1414794921875,0,forward,0.7169811320754716,38,10,5,0,0,0
deterministic,14,152.0819727799295,53,1,0,0,0,1.6709822964471723,116.5439682006836,-18.211044311523438,-2.2014729976654053,38.56139268310645,0.1400146484375,0,forward,0.7169811320754716,38,10,5,0,0,0
deterministic,15,151.2917728926592,53,1,0,0,0,1.8192551949278764,117.37403106689453,-17.454544067382812,-2.1920907497406006,38.58164106956313,0.1387939453125,0,forward,0.7358490566037735,39,9,5,0,0,0
deterministic,16,151.33364802633926,53,1,0,0,0,1.8363536374817708,117.38554382324219,-17.425661087036133,-2.194889545440674,38.61097879177895,0.138916015625,0,forward,0.7358490566037735,39,9,5,0,0,0
deterministic,17,152.00686643017121,53,1,0,0,0,1.6674262968363407,116.54067993164062,-18.22484588623047,-2.19465708732605,38.56627779682617,0.1385498046875,0,forward,0.7169811320754716,38,10,5,0,0,0
deterministic,18,151.40210984367826,53,1,0,0,0,1.8240362366684215,117.36811828613281,-17.447080612182617,-2.198894500732422,38.56788459857151,0.1412353515625,0,forward,0.7358490566037735,39,9,5,0,0,0
deterministic,19,152.63139562251897,53,1,0,0,0,1.6132417556412404,116.60025024414062,-18.221094131469727,-2.221555709838867,38.2512706206262,0.1397705078125,0,forward,0.7169811320754716,38,10,5,0,0,0
deterministic,20,152.09093110441484,53,1,0,0,0,1.655049952699287,116.55938720703125,-18.219234466552734,-2.1978371143341064,38.592865604994905,0.147705078125,0,forward,0.7169811320754716,38,10,5,0,0,0
deterministic,21,151.45565945705198,53,1,0,0,0,1.7977070641082247,117.37205505371094,-17.470945358276367,-2.199252128601074,38.58475361534152,0.138427734375,0,forward,0.7358490566037735,39,9,5,0,0,0
deterministic,22,151.98459955343458,53,1,0,0,0,1.67888493814654,116.54508972167969,-18.193681716918945,-2.196124315261841,38.550128901774734,0.137451171875,0,forward,0.7169811320754716,38,10,5,0,0,0
deterministic,23,151.2286514293126,53,1,0,0,0,1.8435074732797334,117.3868637084961,-17.423133850097656,-2.19340443611145,38.58471781902063,0.1368408203125,0,forward,0.7358490566037735,39,9,5,0,0,0
deterministic,24,152.1635428006357,53,1,0,0,0,1.6627218237874528,116.55826568603516,-18.202550888061523,-2.2007699012756348,38.58706610709113,0.136474609375,0,forward,0.7169811320754716,38,10,5,0,0,0
deterministic,25,150.62968361644445,54,1,0,0,0,1.8393776037452458,118.23931884765625,-17.459697723388672,-2.1806800365448,39.07786116287227,0.13720703125,0,forward,0.7407407407407407,40,9,5,0,0,0
deterministic,26,151.4335000168336,53,1,0,0,0,1.795829011676239,117.36463928222656,-17.47597312927246,-2.1972603797912598,38.582472202986494,0.1407470703125,0,forward,0.7358490566037735,39,9,5,0,0,0
deterministic,27,151.96598050511574,53,1,0,0,0,1.6571092601366977,116.55613708496094,-18.224700927734375,-2.1929218769073486,38.58567002704652,0.140869140625,0,forward,0.7169811320754716,38,10,5,0,0,0
deterministic,28,150.26024617673352,51,1,0,0,0,1.9442937347888327,117.39578247070312,-17.31663703918457,-2.1733691692352295,37.41337961053413,0.1351318359375,0,forward,0.7647058823529411,39,8,4,0,0,0
deterministic,29,152.9689592572361,51,1,0,0,0,1.6218230458752119,116.59754943847656,-18.1109676361084,-2.3394596576690674,36.82286330478566,0.135009765625,0,forward,0.7450980392156863,38,9,4,0,0,0
deterministic,30,151.97900883193492,53,1,0,0,0,1.664215315086328,116.54824829101562,-18.22186851501465,-2.1929121017456055,38.58173664177876,0.1417236328125,0,forward,0.7169811320754716,38,10,5,0,0,0
