episode,update,optimized_in_update,global_step,reward,steps,success,collision,out_of_altitude,final_distance,policy_loss,value_loss,entropy,entropy_coef,approx_kl,explained_variance,activation_saturation,activation_abs_mean,max_action_probability,timeout,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_fraction,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
11,1,2,4805,-122.4263928992722,100,0,0,1,6.6085320564029235,-0.02299540063540917,0.9849437223747373,1.7286133468151093,0.009526315789473685,0.010884517323574983,0.32753920555114746,0.009101562201976776,0.5552738904953003,0.26630327105522156,0,112.82735443115234,-7.389590740203857,-0.810702919960022,41.0764414605362,1.359375,0,0.33,33,8,20,5,15,19
12,1,2,4915,-85.08895704949936,110,0,0,0,8.261511331105934,-0.02299540063540917,0.9849437223747373,1.7286133468151093,0.009526315789473685,0.010884517323574983,0.32753920555114746,0.009101562201976776,0.5552738904953003,0.26630327105522156,1,111.82962799072266,-17.575651168823242,-5.305560111999512,40.85633189518902,1.1630859375,0,0.2909090909090909,32,17,13,14,16,18
13,2,3,5025,-56.435226957615555,110,0,0,0,7.166415839047654,-0.002537521126214415,0.21363855199888349,1.7368222326040268,0.009052631578947368,0.003702069874634617,0.9042243361473083,0.00878124963492155,0.5523583292961121,0.28289881348609924,1,108.2818832397461,-6.308591365814209,-8.512358665466309,41.72526238439042,2.7421875,0,0.24545454545454545,27,8,20,23,17,15
14,2,3,5135,-37.15642858137787,110,0,0,0,4.9226863651190085,-0.002537521126214415,0.21363855199888349,1.7368222326040268,0.009052631578947368,0.003702069874634617,0.9042243361473083,0.00878124963492155,0.5523583292961121,0.28289881348609924,1,107.05122375488281,-9.619190216064453,-7.731997013092041,40.95447947797786,2.74609375,0,0.23636363636363636,26,15,22,18,15,14
15,2,3,5245,-48.75175406676103,110,0,0,0,4.242443640084166,-0.002537521126214415,0.21363855199888349,1.7368222326040268,0.009052631578947368,0.003702069874634617,0.9042243361473083,0.00878124963492155,0.5523583292961121,0.28289881348609924,1,110.52105712890625,-10.732765197753906,-6.104467868804932,41.33022901857622,1.6689453125,0,0.2727272727272727,30,18,23,9,11,19
16,2,3,5355,-94.96852322035504,110,0,0,0,10.631133312331494,-0.002537521126214415,0.21363855199888349,1.7368222326040268,0.009052631578947368,0.003702069874634617,0.9042243361473083,0.00878124963492155,0.5523583292961121,0.28289881348609924,1,105.0296630859375,-2.318552255630493,-8.798523902893066,37.650754359312536,3.533203125,5,0.24545454545454545,24,7,24,18,10,27
17,2,3,5465,-73.51626540789172,110,0,0,0,8.836264744280667,-0.002537521126214415,0.21363855199888349,1.7368222326040268,0.009052631578947368,0.003702069874634617,0.9042243361473083,0.00878124963492155,0.5523583292961121,0.28289881348609924,1,109.61495971679688,-3.4066784381866455,-7.350004196166992,41.84142614186942,2.7890625,0,0.2727272727272727,30,10,26,17,16,11
18,3,4,5575,-43.76435148294311,110,0,0,0,5.481235935446827,-0.007303218939341605,0.36004846077412367,1.7326040044426918,0.008578947368421052,0.002377742999669863,0.7699872255325317,0.008355468511581421,0.5538109540939331,0.2960680425167084,1,112.21952819824219,-12.271710395812988,-5.642343044281006,43.055603492711924,2.41015625,0,0.3,33,14,16,17,17,13
19,3,4,5685,-63.67387376303586,110,0,0,0,6.911704777398514,-0.007303218939341605,0.36004846077412367,1.7326040044426918,0.008578947368421052,0.002377742999669863,0.7699872255325317,0.008355468511581421,0.5538109540939331,0.2960680425167084,1,110.05958557128906,-5.726877212524414,-6.965925693511963,42.47163406379098,2.1328125,0,0.2818181818181818,31,9,20,19,16,15
20,3,4,5795,-65.0245867424087,110,0,0,0,8.66451324123845,-0.007303218939341605,0.36004846077412367,1.7326040044426918,0.008578947368421052,0.002377742999669863,0.7699872255325317,0.008355468511581421,0.5538109540939331,0.2960680425167084,1,104.50472259521484,-3.710209846496582,-6.7964091300964355,38.97272735702124,2.966796875,2,0.23636363636363636,24,12,26,15,14,19
21,3,4,5905,-40.60745672330868,110,0,0,0,5.112901447287503,-0.007303218939341605,0.36004846077412367,1.7326040044426918,0.008578947368421052,0.002377742999669863,0.7699872255325317,0.008355468511581421,0.5538109540939331,0.2960680425167084,1,104.861083984375,-10.565704345703125,-7.286118507385254,36.54563210732661,0.7666015625,0,0.22727272727272727,25,11,16,19,14,25
22,3,4,5973,-83.83283456491552,68,0,1,0,7.4639488692646045,-0.007303218939341605,0.36004846077412367,1.7326040044426918,0.008578947368421052,0.002377742999669863,0.7699872255325317,0.008355468511581421,0.5538109540939331,0.2960680425167084,0,100.71126556396484,-13.414011001586914,-4.075675964355469,25.206007557754887,0.1192626953125,0,0.29411764705882354,20,8,10,10,11,9
23,4,5,6061,121.58050189913601,88,1,0,0,1.925091806885389,-0.0038014076417312026,0.864430395886302,1.7039069458842278,0.008105263157894737,0.005117683715070598,-0.0005509853363037109,0.007691406179219484,0.552177369594574,0.33205047249794006,0,106.63957214355469,-10.068450927734375,-4.454896450042725,34.12282086666243,1.056640625,0,0.3068181818181818,27,7,14,12,12,16
24,4,5,6171,-42.4124118668761,110,0,0,0,6.44896978883898,-0.0038014076417312026,0.864430395886302,1.7039069458842278,0.008105263157894737,0.005117683715070598,-0.0005509853363037109,0.007691406179219484,0.552177369594574,0.33205047249794006,1,104.24071502685547,-5.684977054595947,-4.863640308380127,38.43722423845824,1.837890625,0,0.21818181818181817,24,11,22,17,19,17
25,4,5,6281,-35.831102058954336,110,0,0,0,4.814357669330532,-0.0038014076417312026,0.864430395886302,1.7039069458842278,0.008105263157894737,0.005117683715070598,-0.0005509853363037109,0.007691406179219484,0.552177369594574,0.33205047249794006,1,103.45973205566406,-12.669909477233887,-4.550459384918213,36.96213346923237,1.27734375,0,0.20909090909090908,23,15,19,16,18,19
26,4,5,6376,111.46822549393652,95,1,0,0,1.924684322878264,-0.0038014076417312026,0.864430395886302,1.7039069458842278,0.008105263157894737,0.005117683715070598,-0.0005509853363037109,0.007691406179219484,0.552177369594574,0.33205047249794006,0,106.70306396484375,-9.364436149597168,-3.8079047203063965,36.105847002874654,1.078125,0,0.2736842105263158,26,13,19,8,12,17
27,4,5,6486,-20.526388935803507,110,0,0,0,3.6500988343456333,-0.0038014076417312026,0.864430395886302,1.7039069458842278,0.008105263157894737,0.005117683715070598,-0.0005509853363037109,0.007691406179219484,0.552177369594574,0.33205047249794006,1,109.0584716796875,-7.497554302215576,-3.3341150283813477,42.27739529582264,0.95361328125,0,0.2545454545454545,28,9,19,14,19,21
28,5,6,6550,-84.18959469345067,64,0,1,0,6.697923614595102,-0.012097747676307335,0.6937453569844365,1.6735308952629566,0.0076315789473684215,0.007343391742324457,0.4394400715827942,0.006550781428813934,0.5521945953369141,0.3562137186527252,0,101.99641418457031,-14.01487922668457,-4.73244571685791,25.894698991575247,0.68505859375,0,0.328125,21,6,8,9,7,13
29,5,6,6639,-92.07167028607064,89,0,0,1,4.462131260718074,-0.012097747676307335,0.6937453569844365,1.6735308952629566,0.0076315789473684215,0.007343391742324457,0.4394400715827942,0.006550781428813934,0.5521945953369141,0.3562137186527252,0,107.18587493896484,-6.925020694732666,-0.9104605317115784,36.179719672822216,2.453125,0,0.30337078651685395,27,11,20,5,17,9
30,5,6,6697,-83.87091241046105,58,0,1,0,6.345575228497197,-0.012097747676307335,0.6937453569844365,1.6735308952629566,0.0076315789473684215,0.007343391742324457,0.4394400715827942,0.006550781428813934,0.5521945953369141,0.3562137186527252,0,101.79733276367188,-12.83308219909668,-4.491159915924072,22.72284293458608,1.7470703125,0,0.3448275862068966,20,8,10,5,6,9
31,5,6,6807,-88.33104001718354,110,0,0,0,11.440398548574466,-0.012097747676307335,0.6937453569844365,1.6735308952629566,0.0076315789473684215,0.007343391742324457,0.4394400715827942,0.006550781428813934,0.5521945953369141,0.3562137186527252,1,117.69831085205078,-11.32713794708252,-8.42006778717041,45.7780996111968,0.6279296875,0,0.36363636363636365,40,13,17,16,10,14
32,5,6,6850,-73.21564985132767,43,0,1,0,7.241876930421594,-0.012097747676307335,0.6937453569844365,1.6735308952629566,0.0076315789473684215,0.007343391742324457,0.4394400715827942,0.006550781428813934,0.5521945953369141,0.3562137186527252,0,100.74021911621094,-13.055716514587402,-2.9210238456726074,19.84248946141307,1.9775390625,0,0.4418604651162791,19,6,7,2,4,5
33,5,6,6960,-45.68343562900152,110,0,0,0,7.206302358149359,-0.012097747676307335,0.6937453569844365,1.6735308952629566,0.0076315789473684215,0.007343391742324457,0.4394400715827942,0.006550781428813934,0.5521945953369141,0.3562137186527252,1,111.83767700195312,-15.635183334350586,-6.36060905456543,43.59721273472612,0.67236328125,0,0.3,33,18,18,13,12,16
34,6,7,7009,-80.2598351676366,49,0,1,0,7.926529640255671,-0.007438534055836499,0.600191324017942,1.6703798845410347,0.007157894736842105,0.0028868622321169823,0.5386781692504883,0.005054687615483999,0.55641770362854,0.35983073711395264,0,100.48368835449219,-13.945733070373535,-4.433685779571533,20.44926725357733,0.1011962890625,0,0.3877551020408163,19,4,6,7,6,7
35,6,7,7119,-91.58350362766541,110,0,0,0,9.291879740280788,-0.007438534055836499,0.600191324017942,1.6703798845410347,0.007157894736842105,0.0028868622321169823,0.5386781692504883,0.005054687615483999,0.55641770362854,0.35983073711395264,1,112.76640319824219,-15.371567726135254,-9.28416633605957,43.371479726934474,1.4375,0,0.3,33,16,17,18,11,15
36,6,7,7229,-203.75986647078298,110,0,0,1,12.360790496754401,-0.007438534055836499,0.600191324017942,1.6703798845410347,0.007157894736842105,0.0028868622321169823,0.5386781692504883,0.005054687615483999,0.55641770362854,0.35983073711395264,0,117.77239990234375,-10.543124198913574,-10.066324234008789,47.80955866919082,1.3603515625,0,0.36363636363636365,40,15,22,15,7,11
37,6,7,7339,-68.19496734387678,110,0,0,0,8.162754678243896,-0.007438534055836499,0.600191324017942,1.6703798845410347,0.007157894736842105,0.0028868622321169823,0.5386781692504883,0.005054687615483999,0.55641770362854,0.35983073711395264,1,112.90626525878906,-12.800379753112793,-8.92126750946045,43.7644013163268,1.109375,0,0.3090909090909091,34,15,19,15,9,18
38,6,7,7449,-66.1082547435928,110,0,0,0,15.276775494050646,-0.007438534055836499,0.600191324017942,1.6703798845410347,0.007157894736842105,0.0028868622321169823,0.5386781692504883,0.005054687615483999,0.55641770362854,0.35983073711395264,1,121.63923645019531,-7.582016468048096,-8.160788536071777,48.801942592025114,2.6015625,0,0.4,44,11,20,14,9,12
39,7,8,7559,-23.672071500167,110,0,0,0,11.028446950566632,-0.00819995446363464,1.3207580838352442,1.6650488898158073,0.006684210526315789,0.005082617983134696,0.04234558343887329,0.007054687477648258,0.5502725839614868,0.31958699226379395,1,113.59309387207031,-1.5838450193405151,-2.356318473815918,44.19310811401014,2.576171875,0,0.3181818181818182,35,6,23,11,17,18
40,7,8,7618,128.64539276905364,59,1,0,0,1.9340489641248824,-0.00819995446363464,1.3207580838352442,1.6650488898158073,0.006684210526315789,0.005082617983134696,0.04234558343887329,0.007054687477648258,0.5502725839614868,0.31958699226379395,0,106.7608871459961,-12.351213455200195,-3.8359107971191406,26.72012907033869,1.6875,0,0.4406779661016949,26,4,9,4,5,11
41,7,8,7690,126.9223649726404,72,1,0,0,1.8757678140946665,-0.00819995446363464,1.3207580838352442,1.6650488898158073,0.006684210526315789,0.005082617983134696,0.04234558343887329,0.007054687477648258,0.5502725839614868,0.31958699226379395,0,106.89678192138672,-9.167388916015625,-3.4113595485687256,31.225491850819047,1.3955078125,0,0.3611111111111111,26,6,14,7,10,9
42,7,8,7776,110.19316992144462,86,1,0,0,1.7825720979532573,-0.00819995446363464,1.3207580838352442,1.6650488898158073,0.006684210526315789,0.005082617983134696,0.04234558343887329,0.007054687477648258,0.5502725839614868,0.31958699226379395,0,107.81550598144531,-11.024252891540527,-4.76401948928833,36.62268975370148,0.93994140625,0,0.313953488372093,27,12,17,8,10,12
43,7,8,7886,-42.37487853055599,110,0,0,0,16.45779119800181,-0.00819995446363464,1.3207580838352442,1.6650488898158073,0.006684210526315789,0.005082617983134696,0.04234558343887329,0.007054687477648258,0.5502725839614868,0.31958699226379395,1,123.83399963378906,-13.629899978637695,-3.8239634037017822,51.57757517445543,1.796875,0,0.43636363636363634,48,16,20,6,12,8
44,7,8,7996,-20.1285307650179,110,0,0,0,11.957838653028016,-0.00819995446363464,1.3207580838352442,1.6650488898158073,0.006684210526315789,0.005082617983134696,0.04234558343887329,0.007054687477648258,0.5502725839614868,0.31958699226379395,1,115.97369384765625,-2.4209883213043213,-4.594569683074951,48.53635854767723,2.0078125,0,0.33636363636363636,37,12,28,6,9,18
45,8,9,8106,-61.77952729072699,110,0,0,0,4.3301827692112695,-0.012064776150509715,1.528266416862607,1.6592212803661823,0.006210526315789474,0.006918188486451982,0.09684324264526367,0.005625000223517418,0.5563629865646362,0.3710092604160309,1,110.6836929321289,-11.558445930480957,-5.9904279708862305,40.699099039113165,2.345703125,0,0.2818181818181818,31,14,19,15,15,16
46,8,9,8159,-74.03825915764318,53,0,1,0,6.216989607508947,-0.012064776150509715,1.528266416862607,1.6592212803661823,0.006210526315789474,0.006918188486451982,0.09684324264526367,0.005625000223517418,0.5563629865646362,0.3710092604160309,0,101.72920227050781,-12.781076431274414,-3.111783504486084,21.97316885215569,1.7060546875,0,0.37735849056603776,20,2,5,8,9,9
47,8,9,8217,-83.8331085654408,58,0,1,0,7.37175987650454,-0.012064776150509715,1.528266416862607,1.6592212803661823,0.006210526315789474,0.006918188486451982,0.09684324264526367,0.005625000223517418,0.5563629865646362,0.3710092604160309,0,102.31765747070312,-15.597400665283203,-4.858729839324951,25.175575878329763,0.65869140625,0,0.3620689655172414,21,10,9,4,4,10
48,8,9,8254,-87.57591637460132,37,0,1,0,13.040522973456184,-0.012064776150509715,1.528266416862607,1.6592212803661823,0.006210526315789474,0.006918188486451982,0.09684324264526367,0.005625000223517418,0.5563629865646362,0.3710092604160309,0,95.2845230102539,-14.866880416870117,-4.137994289398193,15.86951251432313,0.66064453125,0,0.35135135135135137,13,5,5,4,3,7
49,8,9,8321,127.88504363566021,67,1,0,0,1.9576412190876114,-0.012064776150509715,1.528266416862607,1.6592212803661823,0.006210526315789474,0.006918188486451982,0.09684324264526367,0.005625000223517418,0.5563629865646362,0.3710092604160309,0,105.79729461669922,-11.516511917114258,-2.9847769737243652,27.57508104045233,2.943359375,0,0.3880597014925373,26,7,12,3,7,12
50,8,9,8384,-74.4872766185772,63,0,1,0,4.540089099399071,-0.012064776150509715,1.528266416862607,1.6592212803661823,0.006210526315789474,0.006918188486451982,0.09684324264526367,0.005625000223517418,0.5563629865646362,0.3710092604160309,0,105.46493530273438,-14.827780723571777,-3.120046377182007,27.839794231384126,0.270263671875,0,0.3968253968253968,25,7,8,5,8,10
51,8,9,8409,-101.34193396352228,25,0,0,1,17.264024324472484,-0.012064776150509715,1.528266416862607,1.6592212803661823,0.006210526315789474,0.006918188486451982,0.09684324264526367,0.005625000223517418,0.5563629865646362,0.3710092604160309,0,91.11723327636719,-15.251314163208008,-0.598361611366272,9.500206037374726,1.5537109375,4,0.32,7,2,2,2,8,4
52,8,9,8457,-82.76219594162728,48,0,1,0,7.5138749428126985,-0.012064776150509715,1.528266416862607,1.6592212803661823,0.006210526315789474,0.006918188486451982,0.09684324264526367,0.005625000223517418,0.5563629865646362,0.3710092604160309,0,100.72773742675781,-13.581817626953125,-4.114199161529541,20.524434948496676,0.10626220703125,0,0.3958333333333333,19,5,8,4,4,8
53,8,9,8465,-106.1785807944121,8,0,0,1,21.842916683479967,-0.012064776150509715,1.528266416862607,1.6592212803661823,0.006210526315789474,0.006918188486451982,0.09684324264526367,0.005625000223517418,0.5563629865646362,0.3710092604160309,0,86.20802307128906,-14.524134635925293,-0.8929752111434937,2.779083437741402,1.681640625,4,0.625,1,0,1,0,5,1
54,9,10,8575,-14.391606271457666,110,0,0,0,4.225123958165929,-0.020570040578604676,0.9079771395772696,1.691455740481615,0.005736842105263158,0.016256042537861504,0.3192015290260315,0.00827343761920929,0.5476692914962769,0.3198082149028778,1,111.35746765136719,-10.544510841369629,-4.976463317871094,42.39867431462615,1.732421875,0,0.2818181818181818,31,14,21,12,16,16
55,9,10,8685,-25.195223848714786,110,0,0,0,9.412717795994553,-0.020570040578604676,0.9079771395772696,1.691455740481615,0.005736842105263158,0.016256042537861504,0.3192015290260315,0.00827343761920929,0.5476692914962769,0.3198082149028778,1,112.86784362792969,-3.20454740524292,-4.698800086975098,44.76963622933385,2.44921875,0,0.3090909090909091,34,13,28,8,13,14
56,9,10,8730,-104.85601915451163,45,0,1,0,7.331312359377364,-0.020570040578604676,0.9079771395772696,1.691455740481615,0.005736842105263158,0.016256042537861504,0.3192015290260315,0.00827343761920929,0.5476692914962769,0.3198082149028778,0,100.83946990966797,-12.971940994262695,-1.2586605548858643,19.464251622917224,0.44287109375,0,0.4666666666666667,21,2,5,2,7,8
57,9,10,8811,120.53367536503319,81,1,0,0,1.7526259979489187,-0.020570040578604676,0.9079771395772696,1.691455740481615,0.005736842105263158,0.016256042537861504,0.3192015290260315,0.00827343761920929,0.5476692914962769,0.3198082149028778,0,106.65607452392578,-10.267691612243652,-4.331660270690918,33.61828195141791,2.943359375,0,0.32098765432098764,26,9,16,10,13,7
58,9,10,8921,-53.12156720271565,110,0,0,0,12.180884606969155,-0.020570040578604676,0.9079771395772696,1.691455740481615,0.005736842105263158,0.016256042537861504,0.3192015290260315,0.00827343761920929,0.5476692914962769,0.3198082149028778,1,119.51365661621094,-12.523979187011719,-5.10770320892334,46.806450043779854,0.66259765625,0,0.38181818181818183,42,14,18,8,11,17
59,9,10,8944,-87.46543517023382,23,0,1,0,14.121711597670899,-0.020570040578604676,0.9079771395772696,1.691455740481615,0.005736842105263158,0.016256042537861504,0.3192015290260315,0.00827343761920929,0.5476692914962769,0.3198082149028778,0,94.3064956665039,-15.351082801818848,-4.201175212860107,9.99818161561971,0.11260986328125,0,0.5217391304347826,12,1,1,4,1,4
60,9,10,8969,-78.08942356347717,25,0,1,0,10.287609517055634,-0.020570040578604676,0.9079771395772696,1.691455740481615,0.005736842105263158,0.016256042537861504,0.3192015290260315,0.00827343761920929,0.5476692914962769,0.3198082149028778,0,98.90077209472656,-16.142499923706055,-4.205351829528809,14.439278480882376,0.673828125,0,0.68,17,2,1,4,1,0
61,10,11,9041,124.37911442721024,72,1,0,0,1.815693342942812,-0.005155954597285017,1.3586220815777779,1.676615547388792,0.005263157894736842,0.004510482540354133,0.06056565046310425,0.006992187350988388,0.549554705619812,0.33366408944129944,0,105.89083099365234,-10.444727897644043,-3.3111135959625244,29.78272239668653,1.9765625,0,0.3611111111111111,26,7,12,8,12,7
62,10,11,9114,-106.56016698453317,73,0,1,0,6.809559319562665,-0.005155954597285017,1.3586220815777779,1.676615547388792,0.005263157894736842,0.004510482540354133,0.06056565046310425,0.006992187350988388,0.549554705619812,0.33366408944129944,0,101.35262298583984,-8.68488597869873,-1.5004346370697021,28.023489175695698,0.3798828125,0,0.273972602739726,20,10,17,6,16,4
63,10,11,9224,-12.669837492910496,110,0,0,0,4.430654483484188,-0.005155954597285017,1.3586220815777779,1.676615547388792,0.005263157894736842,0.004510482540354133,0.06056565046310425,0.006992187350988388,0.549554705619812,0.33366408944129944,1,110.122802734375,-7.175975322723389,-2.957576274871826,43.61397899486888,1.552734375,0,0.2818181818181818,31,16,25,9,17,12
64,10,11,9325,-124.74140046703228,101,0,0,1,4.102084212617609,-0.005155954597285017,1.3586220815777779,1.676615547388792,0.005263157894736842,0.004510482540354133,0.06056565046310425,0.006992187350988388,0.549554705619812,0.33366408944129944,0,106.36978149414062,-14.04938793182373,-0.7776184678077698,39.42637589727325,1.349609375,0,0.25742574257425743,26,15,17,9,20,14
65,10,11,9405,117.59945000892861,80,1,0,0,1.937308251771649,-0.005155954597285017,1.3586220815777779,1.676615547388792,0.005263157894736842,0.004510482540354133,0.06056565046310425,0.006992187350988388,0.549554705619812,0.33366408944129944,0,107.67021942138672,-12.730244636535645,-3.429763078689575,33.4604112981346,1.4833984375,0,0.35,28,11,15,8,13,5
66,11,12,9515,-63.71094916606318,110,0,0,0,13.627358891567932,-0.011561816150788218,0.6118501401506364,1.6942113898694515,0.004789473684210526,0.008964069678768283,0.2852966785430908,0.007699218578636646,0.5490602254867554,0.3162289261817932,1,120.55094909667969,-8.791897773742676,-6.831481456756592,50.30588606353275,2.9375,0,0.39090909090909093,43,14,23,11,10,9
67,11,12,9625,-44.52991803995499,110,0,0,0,7.605963429711149,-0.011561816150788218,0.6118501401506364,1.6942113898694515,0.004789473684210526,0.008964069678768283,0.2852966785430908,0.007699218578636646,0.5490602254867554,0.3162289261817932,1,115.01806640625,-10.62286376953125,-4.814659595489502,43.63693943238101,3.34375,0,0.33636363636363636,37,12,17,15,17,12
68,11,12,9735,-9.416454063759517,110,0,0,0,4.976429650915281,-0.011561816150788218,0.6118501401506364,1.6942113898694515,0.004789473684210526,0.008964069678768283,0.2852966785430908,0.007699218578636646,0.5490602254867554,0.3162289261817932,1,109.79764556884766,-6.436148166656494,-3.8223659992218018,44.6662548838699,2.294921875,0,0.2727272727272727,30,13,25,11,15,16
69,11,12,9845,-90.32567612377736,110,0,0,0,14.409497766279088,-0.011561816150788218,0.6118501401506364,1.6942113898694515,0.004789473684210526,0.008964069678768283,0.2852966785430908,0.007699218578636646,0.5490602254867554,0.3162289261817932,1,117.1408462524414,-1.8777976036071777,-9.075819969177246,49.70306677868255,2.197265625,0,0.35454545454545455,39,12,30,14,9,6
70,11,12,9912,128.6676483538864,67,1,0,0,1.8214545861532088,-0.011561816150788218,0.6118501401506364,1.6942113898694515,0.004789473684210526,0.008964069678768283,0.2852966785430908,0.007699218578636646,0.5490602254867554,0.3162289261817932,0,105.86918640136719,-10.946481704711914,-3.4343762397766113,29.56871177668702,1.732421875,0,0.373134328358209,25,7,12,5,8,10
71,12,13,10022,-31.308701420715725,110,0,0,0,12.618965229182326,-0.004743529832921922,1.5212653800845146,1.6466159150004387,0.00431578947368421,0.005031889690144453,0.24872088432312012,0.005894531030207872,0.5610301494598389,0.3482095003128052,1,118.4681625366211,-4.696610450744629,-5.028561115264893,48.207601073170395,2.943359375,0,0.37272727272727274,41,7,22,12,12,16
72,12,13,10132,-69.31202347407188,110,0,0,0,10.469682559361532,-0.004743529832921922,1.5212653800845146,1.6466159150004387,0.00431578947368421,0.005031889690144453,0.24872088432312012,0.005894531030207872,0.5610301494598389,0.3482095003128052,1,116.87545776367188,-11.707242012023926,-7.845570087432861,43.53278286864887,2.283203125,0,0.34545454545454546,38,17,19,11,7,18
73,12,13,10163,-100.36095483241597,31,0,0,1,14.020643015736194,-0.004743529832921922,1.5212653800845146,1.6466159150004387,0.00431578947368421,0.005031889690144453,0.24872088432312012,0.005894531030207872,0.5610301494598389,0.3482095003128052,0,93.82769775390625,-9.732460021972656,-0.8280050158500671,13.43696933983918,1.015625,0,0.3225806451612903,10,2,9,0,7,3
74,12,13,10224,126.78974098105195,61,1,0,0,1.9580311314745995,-0.004743529832921922,1.5212653800845146,1.6466159150004387,0.00431578947368421,0.005031889690144453,0.24872088432312012,0.005894531030207872,0.5610301494598389,0.3482095003128052,0,105.9621353149414,-10.609219551086426,-3.9905669689178467,27.31090601253439,1.7900390625,0,0.4262295081967213,26,5,10,7,8,5
75,12,13,10334,-96.59597725705372,110,0,0,0,11.327097862066061,-0.004743529832921922,1.5212653800845146,1.6466159150004387,0.00431578947368421,0.005031889690144453,0.24872088432312012,0.005894531030207872,0.5610301494598389,0.3482095003128052,1,118.17474365234375,-12.204387664794922,-6.919291973114014,45.42090189170583,0.81201171875,0,0.37272727272727274,41,16,21,11,10,11
