episode,update,global_step,reward,steps,success,collision,out_of_altitude,final_distance,policy_loss,value_loss,entropy,approx_kl
40,15,3788,18.106005713501283,95,0,0,1,53.908612601550296,-0.0009714528569020331,5.483949318528175,1.6227085888385773,0.01277240173658356
41,16,3860,17.703186466788207,72,0,0,1,54.68437111722849,-0.0008658315055072308,3.6851093843579292,1.5268146842718124,0.02838595083449036
42,16,3971,21.84372246388883,111,0,0,1,51.639653469499684,-0.0008658315055072308,3.6851093843579292,1.5268146842718124,0.02838595083449036
43,16,4034,23.894245375050197,63,0,0,1,51.81449277077584,-0.0008658315055072308,3.6851093843579292,1.5268146842718124,0.02838595083449036
44,16,4080,17.993013238779064,46,0,0,1,55.190108838911414,-0.0008658315055072308,3.6851093843579292,1.5268146842718124,0.02838595083449036
45,17,4150,22.971265098379927,70,0,0,1,52.100982909110975,0.022979147965088487,5.033479005098343,1.3780476748943329,0.07397825282532722
46,17,4190,22.82938737969983,40,0,0,1,52.92192176845103,0.022979147965088487,5.033479005098343,1.3780476748943329,0.07397825282532722
47,17,4251,26.82877093784797,61,0,0,1,50.39722998937695,0.022979147965088487,5.033479005098343,1.3780476748943329,0.07397825282532722
48,17,4317,28.95499492734014,66,0,0,1,49.20904252291557,0.022979147965088487,5.033479005098343,1.3780476748943329,0.07397825282532722
49,18,4382,29.987325445590972,65,0,0,1,48.71721272357483,-0.017937497817911208,3.144328936934471,1.2613767012953758,0.04746407980564982
50,18,4436,24.700479242525546,54,0,0,1,51.636300365322846,-0.017937497817911208,3.144328936934471,1.2613767012953758,0.04746407980564982
51,18,4494,27.668190124083747,58,0,0,1,50.05189109868738,-0.017937497817911208,3.144328936934471,1.2613767012953758,0.04746407980564982
52,18,4552,28.256366537323284,58,0,0,1,49.75833143278249,-0.017937497817911208,3.144328936934471,1.2613767012953758,0.04746407980564982
53,19,4609,31.647437589216185,57,0,0,1,48.08782119197756,-0.0010059631895273924,225.49520874023438,1.1968455016613007,0.05231058783829212
54,19,4666,28.679524633304094,57,0,0,1,49.571204114461445,-0.0010059631895273924,225.49520874023438,1.1968455016613007,0.05231058783829212
55,19,4729,-61.14698652684043,63,0,1,0,46.8351087217212,-0.0010059631895273924,225.49520874023438,1.1968455016613007,0.05231058783829212
56,19,4786,31.94042827798069,57,0,0,1,47.940752292123165,-0.0010059631895273924,225.49520874023438,1.1968455016613007,0.05231058783829212
57,19,4847,-60.60771883884875,61,0,1,0,46.614734865794695,-0.0010059631895273924,225.49520874023438,1.1968455016613007,0.05231058783829212
58,20,4890,17.217030889849166,43,0,0,1,55.65245098618888,0.02290266565978527,13.619705200195312,1.347872719168663,0.035567412502132356
59,20,4941,20.642562690439416,51,0,0,1,53.74035059891784,0.02290266565978527,13.619705200195312,1.347872719168663,0.035567412502132356
60,20,4998,24.413716912729274,57,0,0,1,51.70410797474882,0.02290266565978527,13.619705200195312,1.347872719168663,0.035567412502132356
61,20,5052,17.24738544690077,54,0,0,1,55.36284726313524,0.02290266565978527,13.619705200195312,1.347872719168663,0.035567412502132356
62,20,5102,19.17834670998052,50,0,0,1,54.49670209138004,0.02290266565978527,13.619705200195312,1.347872719168663,0.035567412502132356
63,21,5161,24.502858253469054,59,0,0,1,51.60955703399472,0.03318187594413757,5.733758330345154,1.277860850095749,0.050147563219070435
64,21,5224,28.9895694131547,63,0,0,1,49.26672999486679,0.03318187594413757,5.733758330345154,1.277860850095749,0.050147563219070435
65,21,5279,22.706244466400253,55,0,0,1,52.607863927529124,0.03318187594413757,5.733758330345154,1.277860850095749,0.050147563219070435
66,21,5344,29.266388141891927,65,0,0,1,49.07779208978333,0.03318187594413757,5.733758330345154,1.277860850095749,0.050147563219070435
67,22,5402,32.97262118382446,58,0,0,1,47.3995648544581,0.021184213692322373,5.1959686279296875,1.2160402536392212,0.04154147789813578
68,22,5461,27.553606391999356,59,0,0,1,50.0841632351138,0.021184213692322373,5.1959686279296875,1.2160402536392212,0.04154147789813578
69,22,5519,29.36986103712091,58,0,0,1,49.20111770751008,0.021184213692322373,5.1959686279296875,1.2160402536392212,0.04154147789813578
70,22,5575,33.056192615767216,56,0,0,1,47.40841839356055,0.021184213692322373,5.1959686279296875,1.2160402536392212,0.04154147789813578
71,23,5638,31.99399180260252,63,0,0,1,47.764544085284406,0.036971683031879365,1.7979187816381454,1.0414102226495743,0.08232730004237965
72,23,5698,29.252223912068256,60,0,0,1,49.21040274541002,0.036971683031879365,1.7979187816381454,1.0414102226495743,0.08232730004237965
73,23,5749,29.310113270114837,51,0,0,1,49.40590979605607,0.036971683031879365,1.7979187816381454,1.0414102226495743,0.08232730004237965
74,23,5801,26.571950897786458,52,0,0,1,50.75064000940771,0.036971683031879365,1.7979187816381454,1.0414102226495743,0.08232730004237965
75,23,5853,28.148330038249608,52,0,0,1,49.96245043917616,0.036971683031879365,1.7979187816381454,1.0414102226495743,0.08232730004237965
76,24,5902,23.020929942158396,49,0,0,1,52.601075015506424,0.08555733459070325,8.389580726623535,0.9031658992171288,0.20650384621694684
77,24,5929,14.113668740507844,27,0,0,1,57.60470561633171,0.08555733459070325,8.389580726623535,0.9031658992171288,0.20650384621694684
78,24,5952,12.982383220648597,23,0,0,1,58.26979455040496,0.08555733459070325,8.389580726623535,0.9031658992171288,0.20650384621694684
79,24,6009,20.28661440835035,57,0,0,1,53.76767895655407,0.08555733459070325,8.389580726623535,0.9031658992171288,0.20650384621694684
80,24,6072,21.101379107185238,63,0,0,1,53.210850432993,0.08555733459070325,8.389580726623535,0.9031658992171288,0.20650384621694684
81,24,6143,19.03363028344687,71,0,0,1,54.04415128939002,0.08555733459070325,8.389580726623535,0.9031658992171288,0.20650384621694684
82,25,6162,6.832960050637467,19,0,0,1,61.4450599612669,0.07833305140957236,12.508900344371796,1.0223795622587204,0.1203027458395809
83,25,6241,13.557183499842406,79,0,0,1,56.582394410808035,0.07833305140957236,12.508900344371796,1.0223795622587204,0.1203027458395809
84,25,6340,11.563388043917982,99,0,0,1,57.079845964626614,0.07833305140957236,12.508900344371796,1.0223795622587204,0.1203027458395809
85,25,6358,7.168740530819238,18,0,0,1,61.30214443603451,0.07833305140957236,12.508900344371796,1.0223795622587204,0.1203027458395809
86,26,6412,11.21847218577473,54,0,0,1,58.377303893698254,0.08841056982055306,16.63956320285797,0.8923506736755371,0.22213455440942198
87,26,6428,3.3052138725471556,16,0,0,1,63.283831837910526,0.08841056982055306,16.63956320285797,0.8923506736755371,0.22213455440942198
88,26,6553,10.209415874450833,125,0,0,1,57.10625849388802,0.08841056982055306,16.63956320285797,0.8923506736755371,0.22213455440942198
89,26,6568,5.752004808272345,15,0,0,1,62.08498375659309,0.08841056982055306,16.63956320285797,0.8923506736755371,0.22213455440942198
90,26,6583,7.140483149314233,15,0,0,1,61.39137388364384,0.08841056982055306,16.63956320285797,0.8923506736755371,0.22213455440942198
91,26,6597,3.16329153427309,14,0,0,1,63.40489421944909,0.08841056982055306,16.63956320285797,0.8923506736755371,0.22213455440942198
92,26,6627,7.606782828983683,30,0,0,1,60.782594746237415,0.08841056982055306,16.63956320285797,0.8923506736755371,0.22213455440942198
93,26,6656,4.196719336811758,29,0,0,1,62.51315503303825,0.08841056982055306,16.63956320285797,0.8923506736755371,0.22213455440942198
94,27,6663,-5.069076855671886,7,0,0,1,67.6955245885652,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
95,27,6678,-5.485650110060561,15,0,0,1,67.70433975647441,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
96,27,6688,-0.6414509208195218,10,0,0,1,65.40671162113902,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
97,27,6697,-2.269302545781795,9,0,0,1,66.24626673119185,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
98,27,6709,-3.6389281889100062,12,0,0,1,66.85545025518427,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
99,27,6725,-1.7021852574684586,16,0,0,1,65.78696807510454,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
100,27,6735,-2.4377646819000054,10,0,0,1,66.30549779925096,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
101,27,6753,-2.5184208349730786,18,0,0,1,66.14572402129173,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
102,27,6761,-3.220565077616095,8,0,0,1,66.74682252539368,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
103,27,6770,-5.400157927380474,9,0,0,1,67.81161895027587,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
104,27,6780,-2.031554545829408,10,0,0,1,66.10174370402818,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
105,27,6790,-5.75854633926906,10,0,0,1,67.96581315622016,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
106,27,6805,-1.7735477886012907,15,0,0,1,65.84774032541412,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
107,27,6814,-1.896077546672796,9,0,0,1,66.05957875992203,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
108,27,6827,-1.7945843076156436,13,0,0,1,65.90827831453709,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
109,27,6835,-2.612044278705292,8,0,0,1,66.44200830008191,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
110,27,6846,-3.6749478053319704,11,0,0,1,66.89901388925162,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
111,27,6856,-3.889112455365506,10,0,0,1,67.03099500186686,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
112,27,6905,1.472264466828502,49,0,0,1,63.37540775317139,0.02611205168068409,28.997079133987427,0.8059211820363998,0.0511834267526865
113,28,6913,-5.393817974109532,8,0,0,1,67.83287541816824,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
114,28,6926,-5.603140477462511,13,0,0,1,67.81318569703221,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
115,28,6935,-4.243744925337933,9,0,0,1,67.23283889378244,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
116,28,6946,-5.236337387787546,11,0,0,1,67.67904414026408,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
117,28,6954,-4.871599421024535,8,0,0,1,67.5723396970979,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
118,28,6966,-5.552243260194819,12,0,0,1,67.81210779082667,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
119,28,6975,-5.399446457162822,9,0,0,1,67.81123793002554,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
120,28,6987,-5.555264661551751,12,0,0,1,67.81359876188935,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
121,28,6996,-5.399858483133028,9,0,0,1,67.81154469986747,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
122,28,7009,-3.933887448978419,13,0,0,1,66.97848371107484,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
123,28,7021,-5.324019678290659,12,0,0,1,67.69862529744628,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
124,28,7029,-5.3513029629199815,8,0,0,1,67.81216618290412,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
125,28,7047,-5.576574882202089,18,0,0,1,67.67480214254518,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
126,28,7056,-5.1442497607811335,9,0,0,1,67.68311104111983,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
127,28,7066,-5.450572368016708,10,0,0,1,67.81172495819246,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
128,28,7077,-5.502709782262332,11,0,0,1,67.81234105186043,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
129,28,7088,-4.979689792016802,11,0,0,1,67.55081132712188,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
130,28,7097,-5.405824297615635,9,0,0,1,67.81378759517813,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
131,28,7106,-5.404964653224181,9,0,0,1,67.81346848734135,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
132,28,7127,-5.4704159312776595,21,0,0,1,67.54619412636809,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
133,28,7134,-5.303164808924469,7,0,0,1,67.8125685651915,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
134,28,7147,-5.604220560206579,13,0,0,1,67.81309644083255,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
135,28,7158,-4.947168460026535,11,0,0,1,67.5351242165989,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
136,28,7164,-5.2503524790588925,6,0,0,1,67.81114267064292,0.012938374653458595,10.317120298743248,0.7945402264595032,0.1273899171501398
137,30,7431,-17.536018456428327,267,0,0,1,67.42954921479978,0.02469431236386299,0.5666741033395132,0.4532085408767064,0.05473046222080787
138,30,7454,-7.084255707628239,23,0,0,1,68.3030942849276,0.02469431236386299,0.5666741033395132,0.4532085408767064,0.05473046222080787
139,30,7472,-7.05566972195407,18,0,0,1,68.41371030734734,0.02469431236386299,0.5666741033395132,0.4532085408767064,0.05473046222080787
140,30,7496,-7.395558885377153,24,0,0,1,68.43374587380205,0.02469431236386299,0.5666741033395132,0.4532085408767064,0.05473046222080787
141,30,7515,-6.817159932869839,19,0,0,1,68.27009466787905,0.02469431236386299,0.5666741033395132,0.4532085408767064,0.05473046222080787
142,30,7535,-7.132153610337042,20,0,0,1,68.40206011232172,0.02469431236386299,0.5666741033395132,0.4532085408767064,0.05473046222080787
143,30,7557,-7.2911047314942214,22,0,0,1,68.43153852647637,0.02469431236386299,0.5666741033395132,0.4532085408767064,0.05473046222080787
144,30,7576,-6.860796600029841,19,0,0,1,68.29135540883448,0.02469431236386299,0.5666741033395132,0.4532085408767064,0.05473046222080787
145,30,7600,-7.348201331680412,24,0,0,1,68.41061536728434,0.02469431236386299,0.5666741033395132,0.4532085408767064,0.05473046222080787
146,30,7623,-7.056283680812777,23,0,0,1,68.28928419504805,0.02469431236386299,0.5666741033395132,0.4532085408767064,0.05473046222080787
147,30,7643,-7.153827492126055,20,0,0,1,68.41289990679229,0.02469431236386299,0.5666741033395132,0.4532085408767064,0.05473046222080787
148,30,7664,-6.64989194811999,21,0,0,1,68.13591240517347,0.02469431236386299,0.5666741033395132,0.4532085408767064,0.05473046222080787
149,31,7683,-6.57854555652433,19,0,0,1,68.15041513290383,-0.01647641067393124,0.12760274624451995,0.6269114725291729,0.045595205505378544
150,31,7702,-6.102506793551567,19,0,0,1,67.91269217095989,-0.01647641067393124,0.12760274624451995,0.6269114725291729,0.045595205505378544
151,31,7718,-6.976921585840774,16,0,0,1,68.42497549436452,-0.01647641067393124,0.12760274624451995,0.6269114725291729,0.045595205505378544
152,31,7734,-6.969364257401953,16,0,0,1,68.42064855981445,-0.01647641067393124,0.12760274624451995,0.6269114725291729,0.045595205505378544
153,31,7752,-6.770849596121986,18,0,0,1,68.2713002444313,-0.01647641067393124,0.12760274624451995,0.6269114725291729,0.045595205505378544
154,31,7770,-6.737448369674036,18,0,0,1,68.25523888628115,-0.01647641067393124,0.12760274624451995,0.6269114725291729,0.045595205505378544
155,31,7790,-6.094155463599321,20,0,0,1,67.88312864467754,-0.01647641067393124,0.12760274624451995,0.6269114725291729,0.045595205505378544
156,31,7807,-6.6420425222876585,17,0,0,1,68.23207217402171,-0.01647641067393124,0.12760274624451995,0.6269114725291729,0.045595205505378544
157,31,7824,-6.418070407162565,17,0,0,1,68.12000163469476,-0.01647641067393124,0.12760274624451995,0.6269114725291729,0.045595205505378544
158,31,7845,-6.681548740936325,21,0,0,1,68.15201986643835,-0.01647641067393124,0.12760274624451995,0.6269114725291729,0.045595205505378544
159,31,7862,-6.685792215665208,17,0,0,1,68.25451156613356,-0.01647641067393124,0.12760274624451995,0.6269114725291729,0.045595205505378544
160,31,7880,-6.272408936963297,18,0,0,1,68.02274445506728,-0.01647641067393124,0.12760274624451995,0.6269114725291729,0.045595205505378544
161,31,7905,-5.6951218635425676,25,0,0,1,67.55854709250055,-0.01647641067393124,0.12760274624451995,0.6269114725291729,0.045595205505378544
162,31,7924,-6.944458136765388,19,0,0,1,68.33319549949617,-0.01647641067393124,0.12760274624451995,0.6269114725291729,0.045595205505378544
163,32,7943,-6.8286573851315895,19,0,0,1,68.27586867915143,-0.013560601975768805,0.03525584167800844,0.6675384789705276,0.06956323457416147
164,32,7963,-6.210299260086515,20,0,0,1,67.94111606115673,-0.013560601975768805,0.03525584167800844,0.6675384789705276,0.06956323457416147
165,32,7980,-6.76896835913218,17,0,0,1,68.29545061067957,-0.013560601975768805,0.03525584167800844,0.6675384789705276,0.06956323457416147
166,32,7999,-6.502783872383799,19,0,0,1,68.11226738256221,-0.013560601975768805,0.03525584167800844,0.6675384789705276,0.06956323457416147
167,32,8022,-5.879959830734259,23,0,0,1,67.70151990195276,-0.013560601975768805,0.03525584167800844,0.6675384789705276,0.06956323457416147
168,32,8039,-6.436167765141596,17,0,0,1,68.12907004330006,-0.013560601975768805,0.03525584167800844,0.6675384789705276,0.06956323457416147
169,32,8055,-6.9540027490955545,16,0,0,1,68.41354136113341,-0.013560601975768805,0.03525584167800844,0.6675384789705276,0.06956323457416147
170,32,8072,-6.767693321602399,17,0,0,1,68.29538664738683,-0.013560601975768805,0.03525584167800844,0.6675384789705276,0.06956323457416147
171,32,8090,-6.669307994325033,18,0,0,1,68.22116869860665,-0.013560601975768805,0.03525584167800844,0.6675384789705276,0.06956323457416147
172,32,8109,-6.5275901932083515,19,0,0,1,68.12541055490513,-0.013560601975768805,0.03525584167800844,0.6675384789705276,0.06956323457416147
173,32,8127,-6.422626009651305,18,0,0,1,68.09782770626978,-0.013560601975768805,0.03525584167800844,0.6675384789705276,0.06956323457416147
174,32,8145,-6.704200927707712,18,0,0,1,68.23797591022416,-0.013560601975768805,0.03525584167800844,0.6675384789705276,0.06956323457416147
175,32,8167,-5.710166395489443,22,0,0,1,67.64179158903247,-0.013560601975768805,0.03525584167800844,0.6675384789705276,0.06956323457416147
176,32,8184,-6.696126446597282,17,0,0,1,68.25911413617652,-0.013560601975768805,0.03525584167800844,0.6675384789705276,0.06956323457416147
177,33,8208,-5.726647474019682,24,0,0,1,67.59986372359548,-0.0030530644580721855,0.06709225801751018,0.7612549290060997,0.04901394888292998
178,33,8230,-6.212461626738564,22,0,0,1,67.89274551481341,-0.0030530644580721855,0.06709225801751018,0.7612549290060997,0.04901394888292998
179,33,8254,-5.975544628730671,24,0,0,1,67.72428701580947,-0.0030530644580721855,0.06709225801751018,0.7612549290060997,0.04901394888292998
180,33,8274,-6.776600332236171,20,0,0,1,68.22420336985172,-0.0030530644580721855,0.06709225801751018,0.7612549290060997,0.04901394888292998
181,33,8293,-6.30694510257656,19,0,0,1,68.01434799765859,-0.0030530644580721855,0.06709225801751018,0.7612549290060997,0.04901394888292998
182,33,8319,-4.837199035852126,26,0,0,1,67.10474187256773,-0.0030530644580721855,0.06709225801751018,0.7612549290060997,0.04901394888292998
183,33,8339,-6.59266560288097,20,0,0,1,68.13231896216975,-0.0030530644580721855,0.06709225801751018,0.7612549290060997,0.04901394888292998
184,33,8355,-6.9168998327765685,16,0,0,1,68.39435312012192,-0.0030530644580721855,0.06709225801751018,0.7612549290060997,0.04901394888292998
185,33,8386,-5.959078632565041,31,0,0,1,67.54107930286816,-0.0030530644580721855,0.06709225801751018,0.7612549290060997,0.04901394888292998
186,33,8407,-6.068365296068623,21,0,0,1,67.84516880876357,-0.0030530644580721855,0.06709225801751018,0.7612549290060997,0.04901394888292998
187,33,8428,-6.436967232761123,21,0,0,1,68.02946977710982,-0.0030530644580721855,0.06709225801751018,0.7612549290060997,0.04901394888292998
188,33,8446,-6.494752249111054,18,0,0,1,68.13336228528479,-0.0030530644580721855,0.06709225801751018,0.7612549290060997,0.04901394888292998
189,34,8493,-4.796888531406671,47,0,0,1,66.5594304264326,-0.017081300844438374,0.13184615084901452,0.9524723775684834,0.019628958136308938
190,34,8531,-6.159433145544478,38,0,0,1,67.46568300388572,-0.017081300844438374,0.13184615084901452,0.9524723775684834,0.019628958136308938
191,34,8570,-5.891420566069837,39,0,0,1,67.30658572940523,-0.017081300844438374,0.13184615084901452,0.9524723775684834,0.019628958136308938
192,34,8615,-6.187433867400443,45,0,0,1,67.30470309442948,-0.017081300844438374,0.13184615084901452,0.9524723775684834,0.019628958136308938
193,34,8643,-5.677487646816496,28,0,0,1,67.47525852485238,-0.017081300844438374,0.13184615084901452,0.9524723775684834,0.019628958136308938
194,34,8685,-6.1183129829893295,42,0,0,1,67.34512292260814,-0.017081300844438374,0.13184615084901452,0.9524723775684834,0.019628958136308938
195,35,8736,-5.792816310643406,51,0,0,1,66.95794814190734,0.00894321280065924,0.28610431496053934,0.9829513244330883,0.012267867452464998
196,35,8793,-7.6021177092119725,57,0,0,1,67.71202528571946,0.00894321280065924,0.28610431496053934,0.9829513244330883,0.012267867452464998
197,35,8830,-5.936390946758371,37,0,0,1,67.37909867711282,0.00894321280065924,0.28610431496053934,0.9829513244330883,0.012267867452464998
198,35,8902,-11.926879317490606,72,0,0,1,69.49997964533094,0.00894321280065924,0.28610431496053934,0.9829513244330883,0.012267867452464998
199,35,8958,-7.49977807879397,56,0,0,1,67.68642902598262,0.00894321280065924,0.28610431496053934,0.9829513244330883,0.012267867452464998
200,36,9008,-7.956703162520654,50,0,0,1,68.06496703956128,-0.0002559292285404524,0.4768357649445534,0.8797827810049057,0.002368580229813233
