episode,update,global_step,reward,steps,success,collision,out_of_altitude,final_distance,policy_loss,value_loss,entropy,approx_kl
51,11,11014,-100.45983920564092,108,0,0,1,7.529949784647909,-0.003928518621250987,177.68250286579132,1.5003429278731346,0.003711331490194425
52,11,11164,7.0877361818429705,150,0,0,0,2.7061620909059734,-0.003928518621250987,177.68250286579132,1.5003429278731346,0.003711331490194425
53,12,11314,-12.73409749078328,150,0,0,0,12.617079382307477,-0.006754000613000244,68.73882135748863,1.5162350572645664,0.016112971730763093
54,12,11464,-5.725145194090644,150,0,0,0,9.112602778872782,-0.006754000613000244,68.73882135748863,1.5162350572645664,0.016112971730763093
55,12,11614,-4.211479784550792,150,0,0,0,8.355770074102853,-0.006754000613000244,68.73882135748863,1.5162350572645664,0.016112971730763093
56,12,11733,-105.44782994593407,119,0,1,0,9.748944699041989,-0.006754000613000244,68.73882135748863,1.5162350572645664,0.016112971730763093
57,13,11809,-103.5214912206387,76,0,0,1,9.8607757921468,-0.0026141450507566333,222.82959651947021,1.4508556425571442,0.007100698974682018
58,13,11901,-103.71601701076536,92,0,0,1,9.558038231457623,-0.0026141450507566333,222.82959651947021,1.4508556425571442,0.007100698974682018
59,13,12021,-105.88135725128839,120,0,0,1,9.940708807471653,-0.0026141450507566333,222.82959651947021,1.4508556425571442,0.007100698974682018
60,13,12142,-104.94746517986314,121,0,0,1,9.448763226847404,-0.0026141450507566333,222.82959651947021,1.4508556425571442,0.007100698974682018
61,14,12269,-104.67619793714094,127,0,0,1,9.16312960548631,-0.010603676666505635,41.95368801057339,1.3985025063157082,0.019009311188710853
62,14,12419,-1.2289539837090369,150,0,0,0,6.864507628770352,-0.010603676666505635,41.95368801057339,1.3985025063157082,0.019009311188710853
63,14,12569,-2.0278972064023186,150,0,0,0,7.263979240116997,-0.010603676666505635,41.95368801057339,1.3985025063157082,0.019009311188710853
64,14,12719,0.9207750259980381,150,0,0,0,5.78964266882844,-0.010603676666505635,41.95368801057339,1.3985025063157082,0.019009311188710853
65,15,12869,1.905483276247751,150,0,0,0,5.297288543703582,-0.004036347061628476,184.49199378490448,1.4063431955873966,0.007765170244965702
66,15,12897,-97.78672005238084,28,0,0,1,8.193389752265368,-0.004036347061628476,184.49199378490448,1.4063431955873966,0.007765170244965702
67,15,13024,110.15439611271813,127,1,0,0,1.747833942726804,-0.004036347061628476,184.49199378490448,1.4063431955873966,0.007765170244965702
68,15,13174,3.8308579446168354,150,0,0,0,4.334600753766538,-0.004036347061628476,184.49199378490448,1.4063431955873966,0.007765170244965702
69,16,13324,5.91112585017068,150,0,0,0,3.294466800989604,-0.010272691200952977,178.44565951824188,1.446609366685152,0.01216080822632648
70,16,13426,111.50981622862491,102,1,0,0,1.695121611762488,-0.010272691200952977,178.44565951824188,1.446609366685152,0.01216080822632648
71,16,13576,-7.215508207547768,150,0,0,0,9.857783829848833,-0.010272691200952977,178.44565951824188,1.446609366685152,0.01216080822632648
72,16,13680,-104.85952319749597,104,0,0,1,9.829791780575448,-0.010272691200952977,178.44565951824188,1.446609366685152,0.01216080822632648
73,17,13830,-2.81970241653255,150,0,0,0,7.659881390093728,-0.009556022705510259,112.37717464566231,1.5261854529380798,0.018566271872259676
74,17,13980,-4.914633795456908,150,0,0,0,8.70734707955591,-0.009556022705510259,112.37717464566231,1.5261854529380798,0.018566271872259676
75,17,13988,-100.80498177222762,8,0,0,1,10.202521067941266,-0.009556022705510259,112.37717464566231,1.5261854529380798,0.018566271872259676
76,17,14034,-98.37258527832931,46,0,0,1,8.03632463825052,-0.009556022705510259,112.37717464566231,1.5261854529380798,0.018566271872259676
77,17,14184,0.6467307428812474,150,0,0,0,5.926664354634328,-0.009556022705510259,112.37717464566231,1.5261854529380798,0.018566271872259676
78,18,14334,4.2699441044988475,150,0,0,0,4.115057579144208,-0.006120471138274297,65.92204612493515,1.5935661308467388,0.020042725664097816
79,18,14484,-6.29894861701334,150,0,0,0,9.399506307592539,-0.006120471138274297,65.92204612493515,1.5935661308467388,0.020042725664097816
80,18,14634,-0.12856057871893345,150,0,0,0,6.314310015434417,-0.006120471138274297,65.92204612493515,1.5935661308467388,0.020042725664097816
81,18,14656,-100.05543470929905,22,0,0,1,9.477747536476981,-0.006120471138274297,65.92204612493515,1.5935661308467388,0.020042725664097816
82,18,14806,-8.96531443237244,150,0,0,0,10.732686935285612,-0.006120471138274297,65.92204612493515,1.5935661308467388,0.020042725664097816
83,19,14847,113.97166088895014,41,1,0,0,1.9891992815998736,-0.007421665184665471,311.4208655357361,1.55133406072855,0.019542476773494855
84,19,14929,-101.014788055734,82,0,0,1,8.45742420969446,-0.007421665184665471,311.4208655357361,1.55133406072855,0.019542476773494855
85,19,15079,-5.734163136306933,150,0,0,0,9.117111294228414,-0.007421665184665471,311.4208655357361,1.55133406072855,0.019542476773494855
86,19,15175,-105.1707783956935,96,0,0,1,10.185419376745438,-0.007421665184665471,311.4208655357361,1.55133406072855,0.019542476773494855
87,19,15318,-112.83852324683865,143,0,0,1,12.844291805246781,-0.007421665184665471,311.4208655357361,1.55133406072855,0.019542476773494855
88,20,15468,-11.729223014612556,150,0,0,0,12.114641689133727,-0.005926645884755999,6.007600717246532,1.364489372819662,0.013065988809103146
89,20,15618,-12.172304833103397,150,0,0,0,12.336182598379153,-0.005926645884755999,6.007600717246532,1.364489372819662,0.013065988809103146
90,20,15768,-5.826341974122323,150,0,0,0,9.163200710229534,-0.005926645884755999,6.007600717246532,1.364489372819662,0.013065988809103146
91,21,15918,-8.663894285882385,150,0,0,0,10.581977324768653,-0.008269111858680844,305.90925121307373,1.5384962894022465,0.015779167733853683
92,21,15943,114.83793345851623,25,1,0,0,1.9560629021355131,-0.008269111858680844,305.90925121307373,1.5384962894022465,0.015779167733853683
93,21,16077,-126.95832264998748,134,0,1,0,20.129191411416244,-0.008269111858680844,305.90925121307373,1.5384962894022465,0.015779167733853683
94,21,16227,-34.77627418880125,150,0,0,0,23.63816908624912,-0.008269111858680844,305.90925121307373,1.5384962894022465,0.015779167733853683
95,21,16271,114.08367483079293,44,1,0,0,1.858192766430983,-0.008269111858680844,305.90925121307373,1.5384962894022465,0.015779167733853683
96,22,16421,-29.10608878221823,150,0,0,0,20.80307548295132,-0.0007546768756583333,329.11618423461914,1.5835040174424648,0.001918830064823851
97,22,16459,114.32335274315261,38,1,0,0,1.8883542653395269,-0.0007546768756583333,329.11618423461914,1.5835040174424648,0.001918830064823851
98,22,16609,-21.426860826683463,150,0,0,0,16.96346013941666,-0.0007546768756583333,329.11618423461914,1.5835040174424648,0.001918830064823851
99,22,16643,114.73967236957569,34,1,0,0,1.780193997039611,-0.0007546768756583333,329.11618423461914,1.5835040174424648,0.001918830064823851
100,22,16687,113.96183965737559,44,1,0,0,1.9191103531396554,-0.0007546768756583333,329.11618423461914,1.5835040174424648,0.001918830064823851
101,22,16837,-30.11316318157175,150,0,0,0,21.306611316860792,-0.0007546768756583333,329.11618423461914,1.5835040174424648,0.001918830064823851
102,23,16877,114.33330389624098,40,1,0,0,1.8333782337069624,-0.0029787250387016684,670.4698104858398,1.6083618253469467,0.0006386925524566323
103,23,16988,-113.58943905353846,111,0,1,0,14.019750618611456,-0.0029787250387016684,670.4698104858398,1.6083618253469467,0.0006386925524566323
104,23,17030,114.31054408172568,42,1,0,0,1.7947581409646103,-0.0029787250387016684,670.4698104858398,1.6083618253469467,0.0006386925524566323
105,23,17079,113.80160412428785,49,1,0,0,1.874228574771904,-0.0029787250387016684,670.4698104858398,1.6083618253469467,0.0006386925524566323
106,23,17114,114.26069753728453,35,1,0,0,1.9946814079134971,-0.0029787250387016684,670.4698104858398,1.6083618253469467,0.0006386925524566323
107,23,17159,113.98579846379579,45,1,0,0,1.882130494177052,-0.0029787250387016684,670.4698104858398,1.6083618253469467,0.0006386925524566323
108,23,17309,-23.74830556265697,150,0,0,0,18.12418341529353,-0.0029787250387016684,670.4698104858398,1.6083618253469467,0.0006386925524566323
109,23,17343,114.71934461444587,34,1,0,0,1.7903578746045177,-0.0029787250387016684,670.4698104858398,1.6083618253469467,0.0006386925524566323
110,24,17493,-34.997670526634344,150,0,0,0,23.74886544221585,-0.00493677519261837,390.7407717704773,1.5785730965435505,0.006709753215545788
111,24,17522,114.55306456101859,29,1,0,0,1.998497901318156,-0.00493677519261837,390.7407717704773,1.5785730965435505,0.006709753215545788
112,24,17544,114.90480512164656,22,1,0,0,1.997627615732478,-0.00493677519261837,390.7407717704773,1.5785730965435505,0.006709753215545788
113,24,17645,-113.33928466983839,101,0,0,1,14.144672060994138,-0.00493677519261837,390.7407717704773,1.5785730965435505,0.006709753215545788
114,24,17665,115.04418410498062,20,1,0,0,1.9779385844255264,-0.00493677519261837,390.7407717704773,1.5785730965435505,0.006709753215545788
115,24,17815,-23.61499606083663,150,0,0,0,18.057528212245746,-0.00493677519261837,390.7407717704773,1.5785730965435505,0.006709753215545788
116,25,17965,-142.43258681329584,150,0,0,1,27.466323588475397,-0.0036317269841674715,166.80591869354248,1.520999550819397,0.007180474029155448
117,25,18115,-56.506809807593626,150,0,0,0,34.503435085624304,-0.0036317269841674715,166.80591869354248,1.520999550819397,0.007180474029155448
118,25,18255,-128.26213646155387,140,0,1,0,20.631098412604373,-0.0036317269841674715,166.80591869354248,1.520999550819397,0.007180474029155448
119,25,18405,-40.578254771152196,150,0,0,0,26.53915756740355,-0.0036317269841674715,166.80591869354248,1.520999550819397,0.007180474029155448
120,26,18555,-21.23351993741735,150,0,0,0,16.866790150536115,-0.0025771762666408904,73.23856300115585,1.4275096505880356,0.013594903197372332
121,26,18705,-117.27651935255813,150,0,0,1,14.888289858106502,-0.0025771762666408904,73.23856300115585,1.4275096505880356,0.013594903197372332
122,26,18855,-24.218927553342315,150,0,0,0,18.35949395849859,-0.0025771762666408904,73.23856300115585,1.4275096505880356,0.013594903197372332
123,27,19005,-29.244634511813274,150,0,0,0,20.87234789282245,0.002531333826482296,114.7178047299385,1.4562083818018436,0.009427885990589857
124,27,19040,114.28480735271143,35,1,0,0,1.9826269605601223,0.002531333826482296,114.7178047299385,1.4562083818018436,0.009427885990589857
125,27,19190,-31.867441792423374,150,0,0,0,22.183751078039123,0.002531333826482296,114.7178047299385,1.4562083818018436,0.009427885990589857
126,27,19340,-23.596409155579888,150,0,0,0,18.04823430386488,0.002531333826482296,114.7178047299385,1.4562083818018436,0.009427885990589857
127,28,19490,-17.03459177667474,150,0,0,0,14.76732652525319,-0.00717820183490403,526.2736177444458,1.4886222705245018,0.0015688228304497898
128,28,19640,-28.14398249071151,150,0,0,0,20.3220209685241,-0.00717820183490403,526.2736177444458,1.4886222705245018,0.0015688228304497898
129,28,19686,113.86318702879642,46,1,0,0,1.9184387052147793,-0.00717820183490403,526.2736177444458,1.4886222705245018,0.0015688228304497898
130,28,19714,115.05102025890906,28,1,0,0,1.7745220901584615,-0.00717820183490403,526.2736177444458,1.4886222705245018,0.0015688228304497898
131,28,19755,114.3093663938142,41,1,0,0,1.820346984920351,-0.00717820183490403,526.2736177444458,1.4886222705245018,0.0015688228304497898
132,28,19776,115.07513468437783,21,1,0,0,1.9374646568969498,-0.00717820183490403,526.2736177444458,1.4886222705245018,0.0015688228304497898
133,28,19812,114.58357981200719,36,1,0,0,1.8082420930822687,-0.00717820183490403,526.2736177444458,1.4886222705245018,0.0015688228304497898
134,29,19962,-15.229070657730475,150,0,0,0,13.86456551069268,-0.006375808792654425,508.42131519317627,1.394955862313509,0.0015906472981441766
135,29,20112,-17.516742553076984,150,0,0,0,15.008403727760745,-0.006375808792654425,508.42131519317627,1.394955862313509,0.0015906472981441766
136,29,20139,115.41422957083545,27,1,0,0,1.6179174341952742,-0.006375808792654425,508.42131519317627,1.394955862313509,0.0015906472981441766
137,29,20160,115.4128313220847,21,1,0,0,1.7686172412068644,-0.006375808792654425,508.42131519317627,1.394955862313509,0.0015906472981441766
138,29,20201,114.05288105770134,41,1,0,0,1.9485921444485765,-0.006375808792654425,508.42131519317627,1.394955862313509,0.0015906472981441766
139,29,20236,114.68933151176043,35,1,0,0,1.7803664637327723,-0.006375808792654425,508.42131519317627,1.394955862313509,0.0015906472981441766
140,29,20261,115.9178325376812,25,1,0,0,1.4161164044586363,-0.006375808792654425,508.42131519317627,1.394955862313509,0.0015906472981441766
141,29,20411,-17.020460035012587,150,0,0,0,14.760260654422119,-0.006375808792654425,508.42131519317627,1.394955862313509,0.0015906472981441766
142,30,20561,-31.419570323174707,150,0,0,0,21.95981579850316,-4.162263940088451e-05,488.73735523223877,1.3535692617297173,0.0014702706539537758
143,30,20711,-30.433168093343657,150,0,0,0,21.466614228499257,-4.162263940088451e-05,488.73735523223877,1.3535692617297173,0.0014702706539537758
144,30,20745,114.3272578759787,34,1,0,0,1.9864016959756996,-4.162263940088451e-05,488.73735523223877,1.3535692617297173,0.0014702706539537758
145,30,20774,115.16290116858956,29,1,0,0,1.6935800526210534,-4.162263940088451e-05,488.73735523223877,1.3535692617297173,0.0014702706539537758
146,30,20801,114.72775998704199,27,1,0,0,1.9611501883064602,-4.162263940088451e-05,488.73735523223877,1.3535692617297173,0.0014702706539537758
147,30,20823,115.13995753044395,22,1,0,0,1.8800514166054823,-4.162263940088451e-05,488.73735523223877,1.3535692617297173,0.0014702706539537758
148,30,20848,115.02790875280478,25,1,0,0,1.8610762605134399,-4.162263940088451e-05,488.73735523223877,1.3535692617297173,0.0014702706539537758
149,31,20998,-34.022109042384635,150,0,0,0,23.261085158108138,-0.0015423697768710554,653.8674201965332,1.3648833371698856,0.0006179935880936682
150,31,21015,115.85946005758274,17,1,0,0,1.645300153036079,-0.0015423697768710554,653.8674201965332,1.3648833371698856,0.0006179935880936682
151,31,21047,114.60610512548287,32,1,0,0,1.8969780741743993,-0.0015423697768710554,653.8674201965332,1.3648833371698856,0.0006179935880936682
152,31,21074,114.81490278528145,27,1,0,0,1.9175787891867302,-0.0015423697768710554,653.8674201965332,1.3648833371698856,0.0006179935880936682
153,31,21096,115.05577405162785,22,1,0,0,1.9221430606085865,-0.0015423697768710554,653.8674201965332,1.3648833371698856,0.0006179935880936682
154,31,21126,114.53054315054237,30,1,0,0,1.9847581508037593,-0.0015423697768710554,653.8674201965332,1.3648833371698856,0.0006179935880936682
155,31,21144,115.69778289638356,18,1,0,0,1.7011387336356734,-0.0015423697768710554,653.8674201965332,1.3648833371698856,0.0006179935880936682
156,31,21170,114.73584115276827,26,1,0,0,1.9821091496908052,-0.0015423697768710554,653.8674201965332,1.3648833371698856,0.0006179935880936682
157,31,21320,-52.191534476940646,150,0,0,0,32.34579742029782,-0.0015423697768710554,653.8674201965332,1.3648833371698856,0.0006179935880936682
158,31,21470,-22.550681559261488,150,0,0,0,17.525370961458176,-0.0015423697768710554,653.8674201965332,1.3648833371698856,0.0006179935880936682
159,32,21620,-27.345720374008835,150,0,0,0,19.922890823920234,-0.006286310061113909,797.941198348999,1.3540069684386253,0.0015022294828668237
160,32,21770,-20.116999537838357,150,0,0,0,16.308529950746614,-0.006286310061113909,797.941198348999,1.3540069684386253,0.0015022294828668237
161,32,21788,115.44753596982228,18,1,0,0,1.8262621969163064,-0.006286310061113909,797.941198348999,1.3540069684386253,0.0015022294828668237
162,32,21814,115.00281955545096,26,1,0,0,1.8486208591903568,-0.006286310061113909,797.941198348999,1.3540069684386253,0.0015022294828668237
163,32,21845,115.269828357884,31,1,0,0,1.5901160028854493,-0.006286310061113909,797.941198348999,1.3540069684386253,0.0015022294828668237
164,32,21871,114.73879545120862,26,1,0,0,1.9806324562231399,-0.006286310061113909,797.941198348999,1.3540069684386253,0.0015022294828668237
165,32,21889,115.6179218420156,18,1,0,0,1.7410697159080308,-0.006286310061113909,797.941198348999,1.3540069684386253,0.0015022294828668237
166,32,21905,115.8790729427356,16,1,0,0,1.660493254707143,-0.006286310061113909,797.941198348999,1.3540069684386253,0.0015022294828668237
167,32,21926,115.0955591775676,21,1,0,0,1.9272505889434106,-0.006286310061113909,797.941198348999,1.3540069684386253,0.0015022294828668237
168,32,21955,114.59838394352988,29,1,0,0,1.9758382100625087,-0.006286310061113909,797.941198348999,1.3540069684386253,0.0015022294828668237
169,32,21973,115.6503379493944,18,1,0,0,1.7248612071302523,-0.006286310061113909,797.941198348999,1.3540069684386253,0.0015022294828668237
170,33,22005,114.49592335629023,32,1,0,0,1.9520680479298236,-0.00033945863833650947,673.6571817398071,1.3242132849991322,0.0004030609270557761
171,33,22155,-39.289326159381005,150,0,0,0,25.89469371660633,-0.00033945863833650947,673.6571817398071,1.3242132849991322,0.0004030609270557761
172,33,22186,114.80827505388298,31,1,0,0,1.820892654885959,-0.00033945863833650947,673.6571817398071,1.3242132849991322,0.0004030609270557761
173,33,22208,115.31451553331358,22,1,0,0,1.7927724151706665,-0.00033945863833650947,673.6571817398071,1.3242132849991322,0.0004030609270557761
174,33,22232,115.03724353502832,24,1,0,0,1.881407958560776,-0.00033945863833650947,673.6571817398071,1.3242132849991322,0.0004030609270557761
175,33,22382,-33.06657945735578,150,0,0,0,22.783319905233636,-0.00033945863833650947,673.6571817398071,1.3242132849991322,0.0004030609270557761
176,33,22411,114.60191299962216,29,1,0,0,1.9740736820163727,-0.00033945863833650947,673.6571817398071,1.3242132849991322,0.0004030609270557761
177,33,22429,115.34447778217704,18,1,0,0,1.8777912907389351,-0.00033945863833650947,673.6571817398071,1.3242132849991322,0.0004030609270557761
178,33,22464,115.51855798192457,35,1,0,0,1.3657507351126499,-0.00033945863833650947,673.6571817398071,1.3242132849991322,0.0004030609270557761
179,33,22486,115.18043674161065,22,1,0,0,1.8598113552696154,-0.00033945863833650947,673.6571817398071,1.3242132849991322,0.0004030609270557761
180,34,22509,115.19779719178656,23,1,0,0,1.826131573048613,0.0003528940142132342,767.2575531005859,1.3045707754790783,0.0007798342267051339
181,34,22525,115.27901685760094,16,1,0,0,1.960521753026984,0.0003528940142132342,767.2575531005859,1.3045707754790783,0.0007798342267051339
182,34,22546,114.95388248043238,21,1,0,0,1.998088941611264,0.0003528940142132342,767.2575531005859,1.3045707754790783,0.0007798342267051339
183,34,22573,115.23617577687939,27,1,0,0,1.7069427484761308,0.0003528940142132342,767.2575531005859,1.3045707754790783,0.0007798342267051339
184,34,22588,115.2881748348454,15,1,0,0,1.9809427644047535,0.0003528940142132342,767.2575531005859,1.3045707754790783,0.0007798342267051339
185,34,22615,114.7418752870022,27,1,0,0,1.9540925383263472,0.0003528940142132342,767.2575531005859,1.3045707754790783,0.0007798342267051339
186,34,22637,115.13995554372525,22,1,0,0,1.8800524099648273,0.0003528940142132342,767.2575531005859,1.3045707754790783,0.0007798342267051339
187,34,22787,-22.10576823260229,150,0,0,0,17.30291475321696,0.0003528940142132342,767.2575531005859,1.3045707754790783,0.0007798342267051339
188,34,22937,-19.856418853987893,150,0,0,0,16.17824006390977,0.0003528940142132342,767.2575531005859,1.3045707754790783,0.0007798342267051339
189,34,22959,115.44862206113675,22,1,0,0,1.7257196063474596,0.0003528940142132342,767.2575531005859,1.3045707754790783,0.0007798342267051339
190,34,22984,115.2714777490811,25,1,0,0,1.7392917623752842,0.0003528940142132342,767.2575531005859,1.3045707754790783,0.0007798342267051339
191,34,23008,115.00685251592819,24,1,0,0,1.8966039238633625,0.0003528940142132342,767.2575531005859,1.3045707754790783,0.0007798342267051339
192,35,23028,116.06772641090203,20,1,0,0,1.4661687936348484,-0.007613795809447765,1208.514633178711,1.2957244217395782,0.0005192345444811508
193,35,23048,115.10616530010958,20,1,0,0,1.9469475317726639,-0.007613795809447765,1208.514633178711,1.2957244217395782,0.0005192345444811508
194,35,23065,115.87129419635312,17,1,0,0,1.6393830836508902,-0.007613795809447765,1208.514633178711,1.2957244217395782,0.0005192345444811508
195,35,23199,-126.23328784849585,134,0,1,0,19.766674106075353,-0.007613795809447765,1208.514633178711,1.2957244217395782,0.0005192345444811508
196,35,23220,115.20616858842607,21,1,0,0,1.8719463427027976,-0.007613795809447765,1208.514633178711,1.2957244217395782,0.0005192345444811508
197,35,23240,115.3452237394127,20,1,0,0,1.8274201293795118,-0.007613795809447765,1208.514633178711,1.2957244217395782,0.0005192345444811508
198,35,23261,115.36118732905487,21,1,0,0,1.794436517300021,-0.007613795809447765,1208.514633178711,1.2957244217395782,0.0005192345444811508
199,35,23287,114.72766320581437,26,1,0,0,1.9861985789202694,-0.007613795809447765,1208.514633178711,1.2957244217395782,0.0005192345444811508
200,35,23314,114.96205363251676,27,1,0,0,1.8440033655690744,-0.007613795809447765,1208.514633178711,1.2957244217395782,0.0005192345444811508
