episode,update,global_step,reward,steps,success,collision,out_of_altitude,final_distance,policy_loss,value_loss,entropy,approx_kl
34,8,18757,32.8314801020452,150,0,0,0,12.38821784796495,0.003650326485512778,14.242461562156677,1.4982457235455513,0.02046271660219645
35,8,18907,26.567645775266456,150,0,0,0,15.52013410601632,0.003650326485512778,14.242461562156677,1.4982457235455513,0.02046271660219645
36,9,19057,23.1338092117832,150,0,0,0,17.23705301404836,-0.0008688830639584921,189.39309751987457,1.5264020450413227,0.01099335475009866
37,9,19153,-57.72129152338481,96,0,0,1,9.014603035137025,-0.0008688830639584921,189.39309751987457,1.5264020450413227,0.01099335475009866
38,9,19303,18.922978531888198,150,0,0,0,19.34246786770498,-0.0008688830639584921,189.39309751987457,1.5264020450413227,0.01099335475009866
39,9,19348,-72.00829920847676,45,0,1,0,17.433107363861076,-0.0008688830639584921,189.39309751987457,1.5264020450413227,0.01099335475009866
40,9,19496,-71.68071371292267,148,0,0,1,14.694314616083997,-0.0008688830639584921,189.39309751987457,1.5264020450413227,0.01099335475009866
41,10,19642,-79.42748446119967,146,0,0,1,18.617699429862274,0.004630842217011377,84.5624737739563,1.441686425358057,0.011647627427009866
42,10,19792,23.993159855872417,150,0,0,0,16.807377411795574,0.004630842217011377,84.5624737739563,1.441686425358057,0.011647627427009866
43,10,19942,24.38729697608796,150,0,0,0,16.610308785400633,0.004630842217011377,84.5624737739563,1.441686425358057,0.011647627427009866
44,11,20092,20.943338028988535,150,0,0,0,18.33228860544575,-0.002222414070274681,12.463812828063965,1.3710419200360775,0.009033599140821025
45,11,20242,14.620197810810957,150,0,0,0,21.49385885421723,-0.002222414070274681,12.463812828063965,1.3710419200360775,0.009033599140821025
46,11,20392,12.557013455452683,150,0,0,0,22.525451171261235,-0.002222414070274681,12.463812828063965,1.3710419200360775,0.009033599140821025
