policy_mode,episode,reward,steps,success,collision,out_of_altitude,timeout,final_distance,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_name,dominant_action_fraction,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
deterministic,31,151.96591794054035,53,1,0,0,0,1.708247561610401,118.3281021118164,-17.427854537963867,-2.8946166038513184,37.57998138964303,0.12115478515625,0,forward,0.7547169811320755,40,8,4,1,0,0
deterministic,32,152.89229872915206,51,1,0,0,0,1.843133967744417,117.46095275878906,-17.347064971923828,-2.318574905395508,36.5758011844483,0.12042236328125,0,forward,0.7647058823529411,39,8,4,0,0,0
deterministic,33,152.8660654469407,54,1,0,0,0,1.9434966653133046,118.84362030029297,-17.482572555541992,-3.432821273803711,37.579755775391334,0.12060546875,0,forward,0.7592592592592593,41,7,4,2,0,0
deterministic,34,-69.23909069393183,150,0,0,0,1,40.14738034839589,156.380126953125,-29.9631404876709,-3.736786365509033,97.1473688329301,0.120361328125,0,forward,0.5666666666666667,85,37,15,7,6,0
deterministic,35,-70.91927018132644,150,0,0,0,1,39.33328986338303,156.6316375732422,-24.939245223999023,-3.959465265274048,101.7983853067923,0.1207275390625,0,forward,0.5733333333333334,86,35,20,6,3,0
deterministic,36,151.49216906476173,53,1,0,0,0,1.7421689198814834,118.38513946533203,-17.411529541015625,-2.9167792797088623,37.65804294347887,0.12091064453125,0,forward,0.7735849056603774,41,7,4,1,0,0
deterministic,37,152.54479805244563,53,1,0,0,0,1.7415329804922026,118.35362243652344,-17.399229049682617,-2.9424805641174316,37.17088724909384,0.119873046875,0,forward,0.7547169811320755,40,8,4,1,0,0
deterministic,38,152.5359119368315,53,1,0,0,0,1.7231071964127431,118.3506088256836,-17.4179630279541,-2.9370455741882324,37.177318704443024,0.120361328125,0,forward,0.7547169811320755,40,8,4,1,0,0
deterministic,39,-66.3636888713769,150,0,0,0,1,40.173262012439636,157.60743713378906,-24.064924240112305,-3.6661384105682373,103.56693719184334,0.1207275390625,0,forward,0.58,87,35,23,4,1,0
deterministic,40,151.91508891920603,56,1,0,0,0,1.8745561959140369,119.30350494384766,-18.09976577758789,-3.496382713317871,38.44705637885953,0.12005615234375,0,forward,0.7321428571428571,41,9,4,2,0,0
deterministic,41,-80.54517446022494,150,0,0,0,1,47.19714221212912,138.1812286376953,-61.50636291503906,-5.545320510864258,98.58336832226989,0.1190185546875,1,left,0.4533333333333333,61,68,10,9,2,0
deterministic,42,151.50636598774616,54,1,0,0,0,1.7430946594617236,119.12078857421875,-18.21318244934082,-2.291487693786621,38.59142592725814,0.11956787109375,0,forward,0.7592592592592593,41,9,4,0,0,0
deterministic,43,151.44808739734367,52,1,0,0,0,1.8363707412144201,118.28111267089844,-17.414514541625977,-2.3116824626922607,37.06992235423457,0.11907958984375,0,forward,0.7692307692307693,40,8,4,0,0,0
deterministic,44,153.38300178974123,55,1,0,0,0,1.6838765209039226,119.20720672607422,-18.180002212524414,-3.0112674236297607,38.2573754030611,0.1190185546875,0,forward,0.7454545454545455,41,9,4,1,0,0
deterministic,45,153.95805968080586,53,1,0,0,0,1.9713192393234837,118.4760971069336,-17.203134536743164,-3.124464273452759,36.57868686765846,0.11968994140625,0,forward,0.7735849056603774,41,7,4,1,0,0
deterministic,46,-73.94747974738031,150,0,0,0,1,34.67271748304746,151.0959930419922,-28.33913230895996,-5.09311056137085,97.5644506426278,0.1185302734375,0,forward,0.5333333333333333,80,42,22,5,1,0
deterministic,47,154.03125402843892,54,1,0,0,0,1.6165262606247643,119.10027313232422,-18.30110740661621,-2.481390953063965,37.7060001055441,0.11865234375,0,forward,0.7592592592592593,41,9,4,0,0,0
deterministic,48,152.79181617588628,51,1,0,0,0,1.8803754495622131,117.47454833984375,-17.310028076171875,-2.3167800903320312,36.58712035652079,0.1187744140625,0,forward,0.7647058823529411,39,8,4,0,0,0
deterministic,49,-80.05416423826732,150,0,0,0,1,47.691801619506656,140.21286010742188,-61.055511474609375,-5.095220565795898,100.57729330904617,0.11865234375,1,left,0.4533333333333333,63,68,9,8,2,0
deterministic,50,151.70577329697855,54,1,0,0,0,1.7370986051528798,119.11730194091797,-18.213844299316406,-2.2987773418426514,38.577623874913414,0.12017822265625,0,forward,0.7592592592592593,41,9,4,0,0,0
