policy_mode,episode,reward,steps,success,collision,out_of_altitude,timeout,final_distance,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_name,dominant_action_fraction,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
stochastic,21,153.67370544874285,70,1,0,0,0,1.8463633101584493,117.73796844482422,-17.3476505279541,-3.7516367435455322,39.15470472388956,0.11767578125,0,forward,0.5714285714285714,40,9,8,3,4,6
stochastic,22,-45.1833619428082,64,0,1,0,0,2.282119404774153,115.78004455566406,-17.902055740356445,-3.1495702266693115,34.76736235043765,0.1185302734375,0,forward,0.578125,37,9,5,3,5,5
stochastic,23,-73.18931603349618,43,0,1,0,0,10.385334240143631,108.14910125732422,-15.177400588989258,-2.1697561740875244,26.29362631603428,0.1209716796875,0,forward,0.6511627906976745,28,5,5,1,4,0
stochastic,24,153.12174874729243,73,1,0,0,0,1.9390531641509618,116.53671264648438,-17.806835174560547,-3.8759748935699463,37.61614646687723,0.11773681640625,0,forward,0.5205479452054794,38,10,7,2,1,15
stochastic,25,-48.091714520794234,55,0,1,0,0,2.9736551340938693,115.036865234375,-17.914875030517578,-2.5529375076293945,33.88352803117583,0.117431640625,0,forward,0.6727272727272727,37,8,5,0,2,3
stochastic,26,150.2019013470185,74,1,0,0,0,1.9058566469646219,118.6481704711914,-17.749197006225586,-4.08885383605957,40.97208278815561,0.117919921875,0,forward,0.5405405405405406,40,12,7,6,7,2
stochastic,27,139.7549953772393,70,1,0,0,0,1.9846598845647725,117.38494110107422,-17.21388053894043,-3.6931264400482178,38.02854825454373,0.1181640625,0,forward,0.5571428571428572,39,10,7,5,6,3
stochastic,28,-20.97686530042862,150,0,0,0,1,13.043646547798465,127.1652603149414,-28.055341720581055,-2.5331711769104004,66.0037982755413,0.117919921875,0,forward,0.34,51,31,17,11,18,22
stochastic,29,-34.531442188757595,150,0,0,0,1,19.11952331257586,129.6853485107422,-33.93331527709961,-4.12125825881958,69.97228622137895,0.11785888671875,0,forward,0.32666666666666666,49,39,13,13,15,21
stochastic,30,-23.41233583569706,150,0,0,0,1,9.468363941989297,126.39281463623047,-22.60235595703125,-4.516016960144043,63.95933112486619,0.11761474609375,0,forward,0.32666666666666666,49,26,17,15,18,25
